GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0044403	biological process involved in symbiotic interaction	84	40	25.92	0.00776
GO:0046579	positive regulation of Ras protein signal transduction	25	14	7.71	0.00782
GO:0010224	response to UV-B	25	14	7.71	0.00782
GO:0009790	embryo development	357	145	110.14	0.00797
GO:0016072	rRNA metabolic process	68	48	20.98	0.00801
GO:0007632	visual behavior	50	24	15.43	0.00807
GO:0019233	sensory perception of pain	50	24	15.43	0.00807
GO:0006333	chromatin assembly or disassembly	50	24	15.43	0.00807
GO:0032869	cellular response to insulin stimulus	112	47	34.55	0.00812
GO:0007626	locomotory behavior	167	78	51.52	0.00837
GO:0071310	cellular response to organic substance	1062	406	327.64	0.00841
GO:0032956	regulation of actin cytoskeleton organization	102	49	31.47	0.00841
GO:0071216	cellular response to biotic stimulus	45	22	13.88	0.00844
GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	30	16	9.26	0.00849
GO:0009605	response to external stimulus	1114	430	343.68	0.00849
GO:0006399	tRNA metabolic process	66	36	20.36	0.00851
GO:0044085	cellular component biogenesis	1184	502	365.28	0.00867
GO:0032878	regulation of establishment or maintenance of cell polarity	40	20	12.34	0.00868
GO:0023057	negative regulation of signaling	507	210	156.42	0.00881
GO:0010648	negative regulation of cell communication	507	210	156.42	0.00881
GO:0016486	peptide hormone processing	16	10	4.94	0.00882
GO:0008355	olfactory learning	16	10	4.94	0.00882
GO:0048278	vesicle docking	16	10	4.94	0.00882
GO:0031328	positive regulation of cellular biosynthetic process	309	122	95.33	0.0089
GO:0019827	stem cell population maintenance	85	37	26.22	0.009
GO:0000470	maturation of LSU-rRNA	12	11	3.7	0.00901
GO:0033687	osteoblast proliferation	9	9	2.78	0.00902
GO:0007281	germ cell development	205	86	63.25	0.00908
GO:0042742	defense response to bacterium	135	55	41.65	0.00909
GO:0007528	neuromuscular junction development	135	55	41.65	0.00909
GO:0042063	gliogenesis	68	34	20.98	0.00927
GO:0043433	negative regulation of DNA-binding transcription factor activity	23	13	7.1	0.0093
GO:1902743	regulation of lamellipodium organization	23	13	7.1	0.0093
GO:0007215	glutamate receptor signaling pathway	23	13	7.1	0.0093
GO:0045648	positive regulation of erythrocyte differentiation	23	13	7.1	0.0093
GO:0140694	non-membrane-bounded organelle assembly	155	62	47.82	0.00935
GO:0008285	negative regulation of cell population proliferation	138	56	42.57	0.00937
GO:0043632	modification-dependent macromolecule catabolic process	201	78	62.01	0.00946
GO:0045936	negative regulation of phosphate metabolic process	144	65	44.43	0.0096
GO:0006898	receptor-mediated endocytosis	141	57	43.5	0.00964
GO:0071826	ribonucleoprotein complex subunit organization	113	47	34.86	0.00982
GO:0010942	positive regulation of cell death	144	58	44.43	0.00991
