GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:1903829	positive regulation of cellular protein localization	108	66	36.35	9.3e-06
GO:0016197	endosomal transport	102	65	34.33	9.4e-06
GO:0032456	endocytic recycling	50	32	16.83	1.1e-05
GO:0007411	axon guidance	50	32	16.83	1.1e-05
GO:0048646	anatomical structure formation involved in morphogenesis	399	221	134.28	1.1e-05
GO:0050729	positive regulation of inflammatory response	36	25	12.12	1.2e-05
GO:0070613	regulation of protein processing	40	27	13.46	1.2e-05
GO:2000243	positive regulation of reproductive process	137	79	46.1	1.3e-05
GO:0070050	neuron cellular homeostasis	16	14	5.38	1.3e-05
GO:0090303	positive regulation of wound healing	16	14	5.38	1.3e-05
GO:0071407	cellular response to organic cyclic compound	266	142	89.52	1.3e-05
GO:0045995	regulation of embryonic development	72	42	24.23	1.5e-05
GO:0007166	cell surface receptor signaling pathway	720	411	242.3	1.5e-05
GO:0048661	positive regulation of smooth muscle cell proliferation	23	18	7.74	1.5e-05
GO:0031623	receptor internalization	70	41	23.56	1.6e-05
GO:0040011	locomotion	899	475	302.54	1.7e-05
GO:0034121	regulation of toll-like receptor signaling pathway	25	19	8.41	1.8e-05
GO:0008285	negative regulation of cell population proliferation	138	83	46.44	1.9e-05
GO:0090263	positive regulation of canonical Wnt signaling pathway	66	39	22.21	1.9e-05
GO:0043001	Golgi to plasma membrane protein transport	35	27	11.78	2e-05
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	49	31	16.49	2.1e-05
GO:0001702	gastrulation with mouth forming second	18	15	6.06	2.1e-05
GO:0051240	positive regulation of multicellular organismal process	512	272	172.3	2.1e-05
GO:0043627	response to estrogen	98	53	32.98	2.4e-05
GO:0043066	negative regulation of apoptotic process	167	93	56.2	2.4e-05
GO:0045596	negative regulation of cell differentiation	172	84	57.88	2.4e-05
GO:0000209	protein polyubiquitination	46	32	15.48	2.5e-05
GO:0007565	female pregnancy	79	48	26.59	2.6e-05
GO:1902533	positive regulation of intracellular signal transduction	327	186	110.04	2.7e-05
GO:0016311	dephosphorylation	160	91	53.84	2.7e-05
GO:0098609	cell-cell adhesion	242	149	81.44	3e-05
GO:0045597	positive regulation of cell differentiation	233	147	78.41	3e-05
GO:0048260	positive regulation of receptor-mediated endocytosis	62	40	20.86	3.1e-05
GO:0006468	protein phosphorylation	498	269	167.59	3.4e-05
GO:1904580	regulation of intracellular mRNA localization	15	13	5.05	3.5e-05
GO:1904643	response to curcumin	15	13	5.05	3.5e-05
GO:0035865	cellular response to potassium ion	15	13	5.05	3.5e-05
GO:0000122	negative regulation of transcription by RNA polymerase II	97	52	32.64	3.9e-05
GO:0001938	positive regulation of endothelial cell proliferation	24	18	8.08	4.1e-05
GO:0010632	regulation of epithelial cell migration	144	99	48.46	4.1e-05
GO:0030258	lipid modification	119	66	40.05	4.2e-05
GO:0043542	endothelial cell migration	87	59	29.28	4.2e-05
GO:1904646	cellular response to amyloid-beta	44	28	14.81	4.5e-05
GO:0045165	cell fate commitment	121	62	40.72	4.6e-05
GO:0060326	cell chemotaxis	92	59	30.96	4.6e-05
GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	28	20	9.42	4.9e-05
GO:1903688	positive regulation of border follicle cell migration	38	25	12.79	5e-05
GO:0010717	regulation of epithelial to mesenchymal transition	30	21	10.1	5.1e-05
GO:0033700	phospholipid efflux	17	14	5.72	5.2e-05
GO:0000422	autophagy of mitochondrion	32	22	10.77	5.2e-05
GO:0009152	purine ribonucleotide biosynthetic process	114	66	38.36	5.3e-05
GO:1990830	cellular response to leukemia inhibitory factor	112	58	37.69	5.4e-05
GO:0070633	transepithelial transport	66	38	22.21	5.5e-05
GO:0035317	imaginal disc-derived wing hair organization	9	9	3.03	5.5e-05
GO:0031427	response to methotrexate	9	9	3.03	5.5e-05
GO:0046890	regulation of lipid biosynthetic process	134	71	45.09	5.6e-05
GO:0032102	negative regulation of response to external stimulus	119	68	40.05	5.9e-05
GO:0006909	phagocytosis	136	78	45.77	6.1e-05
GO:0010628	positive regulation of gene expression	253	134	85.14	6.1e-05
GO:0090316	positive regulation of intracellular protein transport	80	47	26.92	6.8e-05
GO:0001667	ameboidal-type cell migration	209	142	70.33	6.8e-05
GO:0044283	small molecule biosynthetic process	333	162	112.06	7e-05
GO:0050877	nervous system process	342	187	115.09	7e-05
GO:0007274	neuromuscular synaptic transmission	47	29	15.82	7.5e-05
GO:0010595	positive regulation of endothelial cell migration	47	29	15.82	7.5e-05
GO:0010634	positive regulation of epithelial cell migration	102	68	34.33	7.5e-05
GO:0002064	epithelial cell development	142	79	47.79	8.1e-05
GO:0007032	endosome organization	21	16	7.07	8.2e-05
GO:0050714	positive regulation of protein secretion	116	73	39.04	8.8e-05
GO:0045663	positive regulation of myoblast differentiation	14	12	4.71	9.1e-05
GO:0016236	macroautophagy	192	110	64.61	9.2e-05
GO:1901566	organonitrogen compound biosynthetic process	701	356	235.91	9.5e-05
GO:0009636	response to toxic substance	137	73	46.1	9.8e-05
GO:0019722	calcium-mediated signaling	34	25	11.44	9.9e-05
GO:2000114	regulation of establishment of cell polarity	30	23	10.1	9.9e-05
GO:1900242	regulation of synaptic vesicle endocytosis	25	18	8.41	1e-04
GO:0006625	protein targeting to peroxisome	37	24	12.45	1e-04
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	35	23	11.78	1e-04
GO:0051965	positive regulation of synapse assembly	29	20	9.76	0.00011
GO:0021987	cerebral cortex development	31	21	10.43	0.00011
GO:0043966	histone H3 acetylation	31	21	10.43	0.00011
GO:1905475	regulation of protein localization to membrane	90	60	30.29	0.00011
GO:0046907	intracellular transport	839	425	282.35	0.00011
GO:0016050	vesicle organization	114	74	38.36	0.00012
GO:0050829	defense response to Gram-negative bacterium	70	39	23.56	0.00012
GO:0090287	regulation of cellular response to growth factor stimulus	107	70	36.01	0.00013
GO:0030866	cortical actin cytoskeleton organization	26	21	8.75	0.00013
GO:0030644	cellular chloride ion homeostasis	16	13	5.38	0.00013
GO:0023061	signal release	308	179	103.65	0.00013
GO:0046777	protein autophosphorylation	48	29	16.15	0.00013
GO:0006835	dicarboxylic acid transport	59	34	19.86	0.00013
GO:0044272	sulfur compound biosynthetic process	135	70	45.43	0.00013
GO:0043410	positive regulation of MAPK cascade	84	50	28.27	0.00013
GO:0045807	positive regulation of endocytosis	106	67	35.67	0.00014
GO:1903077	negative regulation of protein localization to plasma membrane	11	10	3.7	0.00014
GO:0006882	cellular zinc ion homeostasis	11	10	3.7	0.00014
GO:0015694	mercury ion transport	11	10	3.7	0.00014
GO:0002888	positive regulation of myeloid leukocyte mediated immunity	11	10	3.7	0.00014
GO:0048609	multicellular organismal reproductive process	353	190	118.79	0.00016
GO:0002682	regulation of immune system process	484	278	162.88	0.00016
GO:0007595	lactation	18	14	6.06	0.00016
GO:0007628	adult walking behavior	42	26	14.13	0.00016
GO:0048483	autonomic nervous system development	8	8	2.69	0.00016
GO:0050807	regulation of synapse organization	99	71	33.32	0.00018
GO:0019221	cytokine-mediated signaling pathway	78	42	26.25	0.00018
GO:0070301	cellular response to hydrogen peroxide	38	24	12.79	0.00019
GO:0045475	locomotor rhythm	38	24	12.79	0.00019
GO:0007405	neuroblast proliferation	20	15	6.73	0.00019
GO:0010888	negative regulation of lipid storage	20	15	6.73	0.00019
GO:0007615	anesthesia-resistant memory	20	15	6.73	0.00019
GO:0050920	regulation of chemotaxis	91	61	30.62	0.00019
GO:0031667	response to nutrient levels	265	133	89.18	0.00019
GO:0007610	behavior	541	283	182.06	0.00019
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	51	30	17.16	0.00019
GO:0060284	regulation of cell development	154	92	51.83	2e-04
GO:0010976	positive regulation of neuron projection development	32	24	10.77	2e-04
GO:0002274	myeloid leukocyte activation	85	48	28.6	2e-04
GO:0010638	positive regulation of organelle organization	239	125	80.43	2e-04
GO:0035023	regulation of Rho protein signal transduction	22	16	7.4	0.00021
GO:0032147	activation of protein kinase activity	34	22	11.44	0.00021
GO:0009306	protein secretion	170	110	57.21	0.00021
GO:0051893	regulation of focal adhesion assembly	37	26	12.45	0.00021
GO:0048489	synaptic vesicle transport	32	21	10.77	0.00021
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	24	17	8.08	0.00022
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	24	17	8.08	0.00022
GO:2000249	regulation of actin cytoskeleton reorganization	24	17	8.08	0.00022
GO:1990090	cellular response to nerve growth factor stimulus	30	20	10.1	0.00022
GO:1901361	organic cyclic compound catabolic process	293	148	98.6	0.00022
GO:0048168	regulation of neuronal synaptic plasticity	55	38	18.51	0.00023
GO:0051338	regulation of transferase activity	230	139	77.4	0.00023
GO:0022409	positive regulation of cell-cell adhesion	55	36	18.51	0.00023
GO:0014911	positive regulation of smooth muscle cell migration	13	11	4.37	0.00023
GO:0075522	IRES-dependent viral translational initiation	13	11	4.37	0.00023
GO:0015911	long-chain fatty acid import across plasma membrane	13	11	4.37	0.00023
GO:0016082	synaptic vesicle priming	13	11	4.37	0.00023
GO:0048639	positive regulation of developmental growth	118	67	39.71	0.00024
GO:0051384	response to glucocorticoid	77	45	25.91	0.00024
GO:0014823	response to activity	63	40	21.2	0.00025
GO:1901615	organic hydroxy compound metabolic process	377	196	126.87	0.00025
GO:0001818	negative regulation of cytokine production	65	36	21.87	0.00025
GO:0010906	regulation of glucose metabolic process	65	36	21.87	0.00025
GO:0055088	lipid homeostasis	103	64	34.66	0.00026
GO:0016241	regulation of macroautophagy	72	39	24.23	0.00026
GO:0051346	negative regulation of hydrolase activity	86	52	28.94	0.00027
GO:0051899	membrane depolarization	54	35	18.17	0.00027
GO:0032922	circadian regulation of gene expression	43	26	14.47	0.00028
GO:0009968	negative regulation of signal transduction	413	237	138.99	0.00028
GO:0046488	phosphatidylinositol metabolic process	41	25	13.8	3e-04
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	219	132	73.7	0.00031
GO:0006417	regulation of translation	151	77	50.82	0.00031
GO:0006950	response to stress	1342	674	451.62	0.00031
GO:0019439	aromatic compound catabolic process	292	147	98.27	0.00031
GO:0060964	regulation of gene silencing by miRNA	52	30	17.5	0.00031
GO:0071362	cellular response to ether	15	12	5.05	0.00031
GO:0009860	pollen tube growth	15	12	5.05	0.00031
GO:0009267	cellular response to starvation	99	55	33.32	0.00032
GO:0042391	regulation of membrane potential	216	122	72.69	0.00032
GO:0097305	response to alcohol	245	121	82.45	0.00033
GO:0007283	spermatogenesis	90	50	30.29	0.00033
GO:0045765	regulation of angiogenesis	75	40	25.24	0.00034
GO:0051090	regulation of DNA-binding transcription factor activity	60	41	20.19	0.00034
GO:0032507	maintenance of protein location in cell	50	29	16.83	0.00035
GO:0060271	cilium assembly	123	60	41.39	0.00035
GO:0071248	cellular response to metal ion	107	65	36.01	0.00035
GO:0050804	modulation of chemical synaptic transmission	296	166	99.61	0.00037
GO:1901655	cellular response to ketone	86	53	28.94	0.00037
GO:0001942	hair follicle development	17	13	5.72	0.00038
GO:0042908	xenobiotic transport	17	13	5.72	0.00038
GO:0007422	peripheral nervous system development	17	13	5.72	0.00038
GO:0006099	tricarboxylic acid cycle	17	13	5.72	0.00038
GO:0009615	response to virus	55	34	18.51	0.00038
GO:0061001	regulation of dendritic spine morphogenesis	20	17	6.73	0.00038
GO:0003179	heart valve morphogenesis	10	9	3.37	0.00038
GO:0070327	thyroid hormone transport	10	9	3.37	0.00038
GO:0032796	uropod organization	10	9	3.37	0.00038
GO:0048790	maintenance of presynaptic active zone structure	10	9	3.37	0.00038
GO:1901086	benzylpenicillin metabolic process	10	9	3.37	0.00038
GO:0050901	leukocyte tethering or rolling	10	9	3.37	0.00038
GO:0071716	leukotriene transport	10	9	3.37	0.00038
GO:0031401	positive regulation of protein modification process	274	152	92.21	0.00039
GO:0006814	sodium ion transport	71	43	23.89	0.00039
GO:1903578	regulation of ATP metabolic process	50	36	16.83	0.00041
GO:0051248	negative regulation of protein metabolic process	491	253	165.24	0.00041
GO:0045732	positive regulation of protein catabolic process	90	54	30.29	0.00042
GO:0031331	positive regulation of cellular catabolic process	198	114	66.63	0.00042
GO:0030501	positive regulation of bone mineralization	19	14	6.39	0.00042
GO:0006355	regulation of transcription, DNA-templated	576	288	193.84	0.00043
GO:0048193	Golgi vesicle transport	142	88	47.79	0.00044
GO:0070830	bicellular tight junction assembly	29	19	9.76	0.00044
GO:0035994	response to muscle stretch	29	19	9.76	0.00044
GO:1901215	negative regulation of neuron death	29	19	9.76	0.00044
GO:0045332	phospholipid translocation	26	20	8.75	0.00045
GO:0031327	negative regulation of cellular biosynthetic process	419	212	141.01	0.00045
GO:0043470	regulation of carbohydrate catabolic process	34	24	11.44	0.00046
GO:0090288	negative regulation of cellular response to growth factor stimulus	27	18	9.09	0.00046
GO:0007215	glutamate receptor signaling pathway	23	16	7.74	0.00046
GO:1900271	regulation of long-term synaptic potentiation	25	17	8.41	0.00047
GO:0043405	regulation of MAP kinase activity	25	17	8.41	0.00047
GO:0045176	apical protein localization	25	17	8.41	0.00047
GO:0048701	embryonic cranial skeleton morphogenesis	25	17	8.41	0.00047
GO:0046686	response to cadmium ion	62	34	20.86	0.00047
GO:0010591	regulation of lamellipodium assembly	19	16	6.39	0.00048
GO:0051591	response to cAMP	76	40	25.58	0.00049
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	76	40	25.58	0.00049
GO:0046633	alpha-beta T cell proliferation	7	7	2.36	0.00049
GO:0045780	positive regulation of bone resorption	7	7	2.36	0.00049
GO:0050870	positive regulation of T cell activation	42	25	14.13	0.00051
GO:0008284	positive regulation of cell population proliferation	165	104	55.53	0.00051
GO:0040040	thermosensory behavior	51	29	17.16	0.00055
GO:0035264	multicellular organism growth	93	47	31.3	0.00055
GO:0070373	negative regulation of ERK1 and ERK2 cascade	40	24	13.46	0.00056
GO:0030148	sphingolipid biosynthetic process	40	24	13.46	0.00056
GO:0048813	dendrite morphogenesis	69	45	23.22	0.00058
GO:0022406	membrane docking	24	20	8.08	0.00058
GO:0030838	positive regulation of actin filament polymerization	25	19	8.41	0.00058
GO:0051865	protein autoubiquitination	12	10	4.04	0.00059
GO:0038183	bile acid signaling pathway	12	10	4.04	0.00059
GO:0006904	vesicle docking involved in exocytosis	12	10	4.04	0.00059
GO:1900121	negative regulation of receptor binding	12	10	4.04	0.00059
GO:0060049	regulation of protein glycosylation	12	10	4.04	0.00059
GO:0097009	energy homeostasis	12	10	4.04	0.00059
GO:0051496	positive regulation of stress fiber assembly	12	10	4.04	0.00059
GO:1901701	cellular response to oxygen-containing compound	581	310	195.52	0.00059
GO:0044087	regulation of cellular component biogenesis	483	278	162.54	0.00062
GO:0048514	blood vessel morphogenesis	126	70	42.4	0.00063
GO:0043393	regulation of protein binding	146	79	49.13	0.00064
GO:0080135	regulation of cellular response to stress	221	113	74.37	0.00065
GO:0014070	response to organic cyclic compound	642	328	216.05	0.00065
GO:0071260	cellular response to mechanical stimulus	56	31	18.85	0.00067
GO:0045834	positive regulation of lipid metabolic process	77	40	25.91	0.00069
GO:0006954	inflammatory response	167	87	56.2	7e-04
GO:0071456	cellular response to hypoxia	89	45	29.95	7e-04
GO:0007005	mitochondrion organization	170	100	57.21	0.00071
GO:0016054	organic acid catabolic process	125	80	42.07	0.00075
GO:0019079	viral genome replication	54	30	18.17	0.00075
GO:0042060	wound healing	135	82	45.43	0.00075
GO:0006833	water transport	14	11	4.71	0.00075
GO:0032088	negative regulation of NF-kappaB transcription factor activity	14	11	4.71	0.00075
GO:0035635	entry of bacterium into host cell	14	11	4.71	0.00075
GO:0006103	2-oxoglutarate metabolic process	14	11	4.71	0.00075
GO:2000300	regulation of synaptic vesicle exocytosis	45	26	15.14	0.00075
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	42	28	14.13	0.00076
GO:0043277	apoptotic cell clearance	32	20	10.77	0.00078
GO:0044242	cellular lipid catabolic process	85	54	28.6	0.00079
GO:0035249	synaptic transmission, glutamatergic	61	33	20.53	0.00079
GO:0034613	cellular protein localization	1057	520	355.71	8e-04
GO:0043065	positive regulation of apoptotic process	111	71	37.35	0.00081
GO:0031400	negative regulation of protein modification process	200	116	67.31	0.00081
GO:0050803	regulation of synapse structure or activity	125	88	42.07	0.00082
GO:0043604	amide biosynthetic process	356	173	119.8	0.00082
GO:0044182	filamentous growth of a population of unicellular organisms	30	19	10.1	0.00083
GO:0046324	regulation of glucose import	30	19	10.1	0.00083
GO:0050766	positive regulation of phagocytosis	30	19	10.1	0.00083
GO:0030162	regulation of proteolysis	232	129	78.07	0.00083
GO:0034605	cellular response to heat	43	25	14.47	0.00084
GO:0008542	visual learning	43	25	14.47	0.00084
GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	174	99	58.56	0.00086
GO:1903608	protein localization to cytoplasmic stress granule	16	12	5.38	0.00087
GO:0070528	protein kinase C signaling	16	12	5.38	0.00087
GO:0009154	purine ribonucleotide catabolic process	16	12	5.38	0.00087
GO:0010560	positive regulation of glycoprotein biosynthetic process	16	12	5.38	0.00087
GO:0086001	cardiac muscle cell action potential	36	25	12.12	0.00087
GO:0071346	cellular response to interferon-gamma	28	18	9.42	0.00088
GO:0046434	organophosphate catabolic process	60	43	20.19	0.00088
GO:1901576	organic substance biosynthetic process	2076	953	698.63	0.00088
GO:0007173	epidermal growth factor receptor signaling pathway	61	38	20.53	9e-04
GO:0007338	single fertilization	85	43	28.6	9e-04
GO:0031154	culmination involved in sorocarp development	44	29	14.81	0.00091
GO:0007265	Ras protein signal transduction	139	86	46.78	0.00091
GO:0008361	regulation of cell size	78	54	26.25	0.00092
GO:0006884	cell volume homeostasis	26	17	8.75	0.00092
GO:1903202	negative regulation of oxidative stress-induced cell death	26	17	8.75	0.00092
GO:0035640	exploration behavior	26	17	8.75	0.00092
GO:2000008	regulation of protein localization to cell surface	26	17	8.75	0.00092
GO:0090023	positive regulation of neutrophil chemotaxis	26	17	8.75	0.00092
GO:0007616	long-term memory	26	17	8.75	0.00092
GO:0033059	cellular pigmentation	26	17	8.75	0.00092
GO:0035148	tube formation	41	24	13.8	0.00092
GO:0001775	cell activation	267	156	89.85	0.00093
GO:0014850	response to muscle activity	18	13	6.06	0.00094
GO:2001259	positive regulation of cation channel activity	18	13	6.06	0.00094
GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	18	13	6.06	0.00094
GO:0000266	mitochondrial fission	18	13	6.06	0.00094
GO:0043434	response to peptide hormone	205	119	68.99	0.00094
GO:0010508	positive regulation of autophagy	50	28	16.83	0.00094
GO:0019674	NAD metabolic process	24	16	8.08	0.00096
GO:0090278	negative regulation of peptide hormone secretion	24	16	8.08	0.00096
GO:0032879	regulation of localization	1300	702	437.49	0.00097
GO:0035332	positive regulation of hippo signaling	20	14	6.73	0.00097
GO:0010763	positive regulation of fibroblast migration	20	14	6.73	0.00097
GO:0010712	regulation of collagen metabolic process	20	14	6.73	0.00097
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	20	14	6.73	0.00097
GO:0055075	potassium ion homeostasis	22	15	7.4	0.00097
GO:1900452	regulation of long-term synaptic depression	22	15	7.4	0.00097
GO:0072594	establishment of protein localization to organelle	219	118	73.7	0.00098
GO:0010817	regulation of hormone levels	316	171	106.34	0.00101
GO:0048706	embryonic skeletal system development	34	25	11.44	0.00102
GO:0003148	outflow tract septum morphogenesis	9	8	3.03	0.00103
GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	9	8	3.03	0.00103
GO:0035904	aorta development	9	8	3.03	0.00103
GO:0010839	negative regulation of keratinocyte proliferation	9	8	3.03	0.00103
GO:0014015	positive regulation of gliogenesis	9	8	3.03	0.00103
GO:0060441	epithelial tube branching involved in lung morphogenesis	9	8	3.03	0.00103
GO:1901617	organic hydroxy compound biosynthetic process	216	101	72.69	0.00106
GO:0006874	cellular calcium ion homeostasis	139	71	46.78	0.00107
GO:0007179	transforming growth factor beta receptor signaling pathway	61	39	20.53	0.00109
GO:0007009	plasma membrane organization	66	41	22.21	0.00109
GO:0033674	positive regulation of kinase activity	99	60	33.32	0.00111
GO:0006639	acylglycerol metabolic process	62	33	20.86	0.00114
GO:0043473	pigmentation	123	75	41.39	0.00115
GO:0050806	positive regulation of synaptic transmission	104	60	35	0.00115
GO:0030100	regulation of endocytosis	170	110	57.21	0.00116
GO:0033993	response to lipid	465	241	156.49	0.00118
GO:0007600	sensory perception	143	66	48.12	0.00122
GO:0006606	protein import into nucleus	74	38	24.9	0.00123
GO:0010821	regulation of mitochondrion organization	35	21	11.78	0.00124
GO:0048468	cell development	725	404	243.98	0.00124
GO:0001819	positive regulation of cytokine production	97	55	32.64	0.00125
GO:0034332	adherens junction organization	60	38	20.19	0.00128
GO:1901216	positive regulation of neuron death	62	42	20.86	0.0013
GO:0002694	regulation of leukocyte activation	116	69	39.04	0.00131
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	44	25	14.81	0.00132
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	44	25	14.81	0.00132
GO:0030010	establishment of cell polarity	131	80	44.09	0.00132
GO:0015718	monocarboxylic acid transport	53	33	17.84	0.00132
GO:2000026	regulation of multicellular organismal development	491	262	165.24	0.00132
GO:0010613	positive regulation of cardiac muscle hypertrophy	33	20	11.11	0.00135
GO:0045598	regulation of fat cell differentiation	33	20	11.11	0.00135
GO:0043467	regulation of generation of precursor metabolites and energy	79	48	26.59	0.00136
GO:0044248	cellular catabolic process	1062	573	357.39	0.00137
GO:0006366	transcription by RNA polymerase II	283	152	95.24	0.00138
GO:0051100	negative regulation of binding	101	54	33.99	0.0014
GO:0051261	protein depolymerization	57	38	19.18	0.00142
GO:0035418	protein localization to synapse	51	28	17.16	0.00143
GO:0010629	negative regulation of gene expression	483	231	162.54	0.00143
GO:0050772	positive regulation of axonogenesis	21	17	7.07	0.00144
GO:0031529	ruffle organization	15	13	5.05	0.00144
GO:0046685	response to arsenic-containing substance	58	35	19.52	0.00144
GO:0034250	positive regulation of cellular amide metabolic process	89	44	29.95	0.00145
GO:0031505	fungal-type cell wall organization	6	6	2.02	0.00145
GO:0016188	synaptic vesicle maturation	6	6	2.02	0.00145
GO:0006658	phosphatidylserine metabolic process	6	6	2.02	0.00145
GO:0075733	intracellular transport of virus	6	6	2.02	0.00145
GO:1903525	regulation of membrane tubulation	6	6	2.02	0.00145
GO:0070269	pyroptosis	6	6	2.02	0.00145
GO:0030241	skeletal muscle myosin thick filament assembly	6	6	2.02	0.00145
GO:0043114	regulation of vascular permeability	6	6	2.02	0.00145
GO:0050853	B cell receptor signaling pathway	6	6	2.02	0.00145
GO:0043537	negative regulation of blood vessel endothelial cell migration	6	6	2.02	0.00145
GO:0010666	positive regulation of cardiac muscle cell apoptotic process	6	6	2.02	0.00145
GO:0060216	definitive hemopoiesis	6	6	2.02	0.00145
GO:0032496	response to lipopolysaccharide	43	27	14.47	0.00145
GO:0022603	regulation of anatomical structure morphogenesis	320	183	107.69	0.00145
GO:0051289	protein homotetramerization	58	31	19.52	0.00146
GO:0043113	receptor clustering	58	31	19.52	0.00146
GO:0086004	regulation of cardiac muscle cell contraction	19	16	6.39	0.00146
GO:0072583	clathrin-dependent endocytosis	19	16	6.39	0.00146
GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	31	19	10.43	0.00147
GO:0045669	positive regulation of osteoblast differentiation	31	19	10.43	0.00147
GO:0006497	protein lipidation	31	19	10.43	0.00147
GO:0042551	neuron maturation	11	9	3.7	0.00148
GO:2001241	positive regulation of extrinsic apoptotic signaling pathway in absence of ligand	11	9	3.7	0.00148
GO:0001937	negative regulation of endothelial cell proliferation	11	9	3.7	0.00148
GO:0051900	regulation of mitochondrial depolarization	11	9	3.7	0.00148
GO:0061484	hematopoietic stem cell homeostasis	11	9	3.7	0.00148
GO:0044804	autophagy of nucleus	11	9	3.7	0.00148
GO:0009070	serine family amino acid biosynthetic process	11	9	3.7	0.00148
GO:1903961	positive regulation of anion transmembrane transport	11	9	3.7	0.00148
GO:0010460	positive regulation of heart rate	11	9	3.7	0.00148
GO:0000820	regulation of glutamine family amino acid metabolic process	11	9	3.7	0.00148
GO:0046931	pore complex assembly	11	9	3.7	0.00148
GO:2000772	regulation of cellular senescence	11	9	3.7	0.00148
GO:0060412	ventricular septum morphogenesis	11	9	3.7	0.00148
GO:1901741	positive regulation of myoblast fusion	11	9	3.7	0.00148
GO:0002684	positive regulation of immune system process	277	157	93.22	0.00148
GO:0009653	anatomical structure morphogenesis	1096	574	368.84	0.00154
GO:0098662	inorganic cation transmembrane transport	212	125	71.34	0.00156
GO:0000398	mRNA splicing, via spliceosome	107	58	36.01	0.00156
GO:0061912	selective autophagy	82	41	27.6	0.00157
GO:2000377	regulation of reactive oxygen species metabolic process	62	36	20.86	0.00158
GO:0021695	cerebellar cortex development	29	18	9.76	0.00159
GO:0043270	positive regulation of ion transport	144	82	48.46	0.0016
GO:0002706	regulation of lymphocyte mediated immunity	49	27	16.49	0.00161
GO:1903507	negative regulation of nucleic acid-templated transcription	256	130	86.15	0.00161
GO:0007041	lysosomal transport	66	38	22.21	0.00162
