GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0051491	positive regulation of filopodium assembly	26	20	10.15	9.5e-05
GO:0061024	membrane organization	407	216	158.87	1e-04
GO:0030032	lamellipodium assembly	50	33	19.52	1e-04
GO:0008360	regulation of cell shape	90	53	35.13	1e-04
GO:0016063	rhodopsin biosynthetic process	13	12	5.07	1e-04
GO:0022603	regulation of anatomical structure morphogenesis	441	235	172.15	1e-04
GO:0046578	regulation of Ras protein signal transduction	111	69	43.33	1e-04
GO:0008582	regulation of synaptic assembly at neuromuscular junction	91	58	35.52	1e-04
GO:0072337	modified amino acid transport	21	17	8.2	0.00011
GO:0098659	inorganic cation import across plasma membrane	21	17	8.2	0.00011
GO:0045088	regulation of innate immune response	80	48	31.23	0.00011
GO:0042632	cholesterol homeostasis	37	26	14.44	0.00011
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	97	56	37.86	0.00014
GO:0005975	carbohydrate metabolic process	396	201	154.58	0.00014
GO:0021680	cerebellar Purkinje cell layer development	23	18	8.98	0.00015
GO:0061343	cell adhesion involved in heart morphogenesis	18	15	7.03	0.00015
GO:0006936	muscle contraction	139	81	54.26	0.00015
GO:0006119	oxidative phosphorylation	130	85	50.75	0.00015
GO:0007269	neurotransmitter secretion	136	79	53.09	0.00016
GO:0007476	imaginal disc-derived wing morphogenesis	260	154	101.49	0.00016
GO:0046777	protein autophosphorylation	108	61	42.16	0.00017
GO:0000045	autophagosome assembly	57	36	22.25	0.00019
GO:0042542	response to hydrogen peroxide	69	42	26.93	0.00019
GO:0030866	cortical actin cytoskeleton organization	59	37	23.03	0.00019
GO:0031349	positive regulation of defense response	67	41	26.15	0.00019
GO:0030010	establishment of cell polarity	117	65	45.67	2e-04
GO:0006563	L-serine metabolic process	36	25	14.05	0.00021
GO:0051602	response to electrical stimulus	9	9	3.51	0.00021
GO:0045663	positive regulation of myoblast differentiation	9	9	3.51	0.00021
GO:0050775	positive regulation of dendrite morphogenesis	20	16	7.81	0.00022
GO:0045176	apical protein localization	27	20	10.54	0.00023
GO:0036010	protein localization to endosome	12	11	4.68	0.00024
GO:0043547	positive regulation of GTPase activity	105	59	40.99	0.00026
GO:0016032	viral process	227	124	88.61	0.00027
GO:0001933	negative regulation of protein phosphorylation	147	84	57.38	0.00028
GO:0006909	phagocytosis	121	77	47.23	0.00028
GO:0030154	cell differentiation	2391	1154	933.34	0.00028
GO:0006979	response to oxidative stress	300	163	117.11	0.00029
GO:0097484	dendrite extension	22	17	8.59	3e-04
GO:1905477	positive regulation of protein localization to membrane	50	32	19.52	3e-04
GO:0032024	positive regulation of insulin secretion	31	22	12.1	0.00031
GO:0051051	negative regulation of transport	201	107	78.46	0.00032
GO:0033572	transferrin transport	17	14	6.64	0.00033
GO:0007475	apposition of dorsal and ventral imaginal disc-derived wing surfaces	17	14	6.64	0.00033
GO:0007097	nuclear migration	33	23	12.88	0.00035
GO:0007612	learning	115	72	44.89	0.00035
GO:0098609	cell-cell adhesion	265	147	103.44	0.00036
GO:0043312	neutrophil degranulation	156	82	60.9	0.00038
GO:0007173	epidermal growth factor receptor signaling pathway	73	49	28.5	0.00039
GO:0035152	regulation of tube architecture, open tracheal system	114	68	44.5	0.00041
GO:0007264	small GTPase mediated signal transduction	235	144	91.73	0.00042
GO:0035147	branch fusion, open tracheal system	26	19	10.15	0.00044
GO:0045500	sevenless signaling pathway	22	19	8.59	0.00046
GO:0098974	postsynaptic actin cytoskeleton organization	14	12	5.46	0.00046
GO:0008293	torso signaling pathway	14	12	5.46	0.00046
GO:0007426	tracheal outgrowth, open tracheal system	19	15	7.42	0.00046
GO:0034109	homotypic cell-cell adhesion	19	15	7.42	0.00046
GO:0008286	insulin receptor signaling pathway	78	50	30.45	0.00048
GO:0098656	anion transmembrane transport	90	51	35.13	5e-04
GO:0006897	endocytosis	261	160	101.88	5e-04
GO:1903391	regulation of adherens junction organization	8	8	3.12	0.00054
GO:0061154	endothelial tube morphogenesis	8	8	3.12	0.00054
GO:0010288	response to lead ion	8	8	3.12	0.00054
GO:0050665	hydrogen peroxide biosynthetic process	8	8	3.12	0.00054
GO:0016042	lipid catabolic process	188	105	73.39	0.00055
GO:0099170	postsynaptic modulation of chemical synaptic transmission	11	10	4.29	0.00058
GO:0030336	negative regulation of cell migration	103	62	40.21	0.00059
GO:0006955	immune response	797	413	311.11	0.00059
GO:0070507	regulation of microtubule cytoskeleton organization	78	45	30.45	0.00062
GO:0007626	locomotory behavior	264	129	103.05	0.00062
GO:0071375	cellular response to peptide hormone stimulus	146	90	56.99	0.00063
GO:0007030	Golgi organization	110	60	42.94	0.00065
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	34	23	13.27	0.00067
GO:0060857	establishment of glial blood-brain barrier	16	13	6.25	0.00071
GO:1902903	regulation of supramolecular fiber organization	173	105	67.53	0.00071
GO:0032388	positive regulation of intracellular transport	91	51	35.52	0.00071
GO:0006566	threonine metabolic process	36	24	14.05	0.00071
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	36	24	14.05	0.00071
GO:0098876	vesicle-mediated transport to the plasma membrane	89	50	34.74	0.00074
GO:0035317	imaginal disc-derived wing hair organization	38	25	14.83	0.00075
GO:0048477	oogenesis	507	257	197.91	0.00075
GO:0016197	endosomal transport	141	74	55.04	0.00075
GO:0010977	negative regulation of neuron projection development	64	38	24.98	0.00076
GO:0045807	positive regulation of endocytosis	60	41	23.42	0.00081
GO:0009887	animal organ morphogenesis	1047	513	408.7	0.00083
GO:0018107	peptidyl-threonine phosphorylation	81	46	31.62	0.00087
GO:0009888	tissue development	1577	781	615.59	0.00089
GO:0018105	peptidyl-serine phosphorylation	122	65	47.62	0.00092
GO:1901215	negative regulation of neuron death	120	64	46.84	0.00097
GO:0050796	regulation of insulin secretion	79	55	30.84	0.00098
GO:0065008	regulation of biological quality	2198	1069	858	0.00099
GO:0040008	regulation of growth	494	263	192.84	0.00102
GO:0035970	peptidyl-threonine dephosphorylation	13	11	5.07	0.00103
GO:0098884	postsynaptic neurotransmitter receptor internalization	13	11	5.07	0.00103
GO:0097320	plasma membrane tubulation	13	11	5.07	0.00103
GO:0019221	cytokine-mediated signaling pathway	148	81	57.77	0.0011
GO:0001736	establishment of planar polarity	125	66	48.79	0.00115
GO:0035096	larval midgut cell programmed cell death	20	15	7.81	0.00119
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	35	23	13.66	0.00124
GO:0048598	embryonic morphogenesis	523	241	204.16	0.00125
GO:0048675	axon extension	97	58	37.86	0.00128
GO:0035023	regulation of Rho protein signal transduction	53	32	20.69	0.00131
GO:0048190	wing disc dorsal/ventral pattern formation	53	32	20.69	0.00131
GO:0048013	ephrin receptor signaling pathway	39	25	15.22	0.00132
GO:0052126	movement in host environment	39	25	15.22	0.00132
GO:0097553	calcium ion transmembrane import into cytosol	51	31	19.91	0.00133
GO:0007032	endosome organization	49	30	19.13	0.00134
GO:0043534	blood vessel endothelial cell migration	49	30	19.13	0.00134
GO:0007291	sperm individualization	43	27	16.79	0.00135
GO:0019991	septate junction assembly	47	29	18.35	0.00135
GO:1903077	negative regulation of protein localization to plasma membrane	10	9	3.9	0.00136
GO:0007301	female germline ring canal formation	10	9	3.9	0.00136
GO:0007296	vitellogenesis	10	9	3.9	0.00136
GO:0034394	protein localization to cell surface	24	19	9.37	0.00136
GO:0021942	radial glia guided migration of Purkinje cell	7	7	2.73	0.00138
GO:0014002	astrocyte development	7	7	2.73	0.00138
GO:0019915	lipid storage	74	42	28.89	0.00145
GO:0043065	positive regulation of apoptotic process	222	112	86.66	0.00147
GO:0036120	cellular response to platelet-derived growth factor stimulus	15	12	5.86	0.00149
GO:0008340	determination of adult lifespan	137	71	53.48	0.00149
GO:0006446	regulation of translational initiation	89	49	34.74	0.00151
GO:0032535	regulation of cellular component size	268	148	104.61	0.00153
GO:0007179	transforming growth factor beta receptor signaling pathway	102	55	39.82	0.00154
GO:0007409	axonogenesis	456	237	178	0.00157
GO:0016319	mushroom body development	68	39	26.54	0.00163
GO:0001525	angiogenesis	162	82	63.24	0.00166
GO:0009267	cellular response to starvation	111	59	43.33	0.00167
GO:0045471	response to ethanol	122	64	47.62	0.00169
GO:0030100	regulation of endocytosis	118	75	46.06	0.00173
GO:1990830	cellular response to leukemia inhibitory factor	83	46	32.4	0.00174
GO:0008587	imaginal disc-derived wing margin morphogenesis	45	33	17.57	0.00183
GO:0019646	aerobic electron transport chain	71	49	27.72	0.00184
GO:0045921	positive regulation of exocytosis	39	28	15.22	0.00185
GO:0032271	regulation of protein polymerization	102	65	39.82	0.00185
GO:0097178	ruffle assembly	17	13	6.64	0.00192
GO:0045785	positive regulation of cell adhesion	132	74	51.53	0.00194
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	56	33	21.86	0.00197
GO:0070050	neuron cellular homeostasis	30	20	11.71	0.00199
GO:0030514	negative regulation of BMP signaling pathway	30	20	11.71	0.00199
GO:1904064	positive regulation of cation transmembrane transport	63	40	24.59	0.00201
GO:0099175	regulation of postsynapse organization	32	21	12.49	0.00207
GO:0072583	clathrin-dependent endocytosis	32	21	12.49	0.00207
GO:0009605	response to external stimulus	1389	674	542.2	0.00213
GO:0001938	positive regulation of endothelial cell proliferation	34	22	13.27	0.00214
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	34	22	13.27	0.00214
GO:0099024	plasma membrane invagination	34	22	13.27	0.00214
GO:0110020	regulation of actomyosin structure organization	48	29	18.74	0.00215
GO:0046716	muscle cell cellular homeostasis	36	23	14.05	0.00218
GO:0032482	Rab protein signal transduction	36	23	14.05	0.00218
GO:0050772	positive regulation of axonogenesis	36	23	14.05	0.00218
GO:0032981	mitochondrial respiratory chain complex I assembly	36	23	14.05	0.00218
GO:0048749	compound eye development	357	175	139.36	0.0022
GO:1903900	regulation of viral life cycle	44	27	17.18	0.0022
GO:0051453	regulation of intracellular pH	38	24	14.83	0.00221
GO:0050803	regulation of synapse structure or activity	213	129	83.15	0.00223
GO:0045938	positive regulation of circadian sleep/wake cycle, sleep	12	10	4.68	0.00225
GO:0001961	positive regulation of cytokine-mediated signaling pathway	12	10	4.68	0.00225
GO:0007422	peripheral nervous system development	86	47	33.57	0.00229
GO:0006914	autophagy	327	169	127.65	0.0023
GO:0072375	medium-term memory	19	14	7.42	0.00232
GO:0046627	negative regulation of insulin receptor signaling pathway	19	14	7.42	0.00232
GO:0007167	enzyme linked receptor protein signaling pathway	517	305	201.81	0.00235
GO:0198738	cell-cell signaling by wnt	268	149	104.61	0.00238
GO:0007399	nervous system development	1689	839	659.31	0.00239
GO:0010038	response to metal ion	145	78	56.6	0.00247
GO:0009790	embryo development	919	428	358.74	0.00252
GO:0006575	cellular modified amino acid metabolic process	128	66	49.97	0.00253
GO:0008593	regulation of Notch signaling pathway	146	74	56.99	0.00261
GO:0050804	modulation of chemical synaptic transmission	254	134	99.15	0.00261
GO:1904580	regulation of intracellular mRNA localization	21	15	8.2	0.00265
GO:0046497	nicotinate nucleotide metabolic process	21	15	8.2	0.00265
GO:0048008	platelet-derived growth factor receptor signaling pathway	21	15	8.2	0.00265
GO:0032990	cell part morphogenesis	635	337	247.88	0.00271
GO:0007005	mitochondrion organization	313	158	122.18	0.00273
GO:0009615	response to virus	104	55	40.6	0.00274
GO:0007411	axon guidance	332	161	129.6	0.00275
GO:0022407	regulation of cell-cell adhesion	146	80	56.99	0.00277
GO:0051260	protein homooligomerization	124	64	48.4	0.00283
GO:0072002	Malpighian tubule development	59	34	23.03	0.00284
GO:0019079	viral genome replication	59	34	23.03	0.00284
GO:0043484	regulation of RNA splicing	102	54	39.82	0.00289
GO:0042742	defense response to bacterium	160	80	62.46	0.0029
GO:0045670	regulation of osteoclast differentiation	23	16	8.98	0.00293
GO:0014070	response to organic cyclic compound	458	214	178.78	0.00304
GO:0140029	exocytic process	55	32	21.47	0.00304
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	14	11	5.46	0.00309
GO:0016079	synaptic vesicle exocytosis	87	47	33.96	0.00312
GO:0051239	regulation of multicellular organismal process	1313	624	512.54	0.00313
GO:0071689	muscle thin filament assembly	9	8	3.51	0.00316
GO:0051775	response to redox state	9	8	3.51	0.00316
GO:0055003	cardiac myofibril assembly	9	8	3.51	0.00316
GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	9	8	3.51	0.00316
GO:0034334	adherens junction maintenance	9	8	3.51	0.00316
GO:0034113	heterotypic cell-cell adhesion	9	8	3.51	0.00316
GO:0010633	negative regulation of epithelial cell migration	25	17	9.76	0.00316
GO:0034612	response to tumor necrosis factor	51	30	19.91	0.00323
GO:0030301	cholesterol transport	49	29	19.13	0.00332
GO:0032147	activation of protein kinase activity	49	29	19.13	0.00332
GO:0007349	cellularization	72	46	28.11	0.00334
GO:0032922	circadian regulation of gene expression	27	18	10.54	0.00334
GO:0032496	response to lipopolysaccharide	71	44	27.72	0.00345
GO:0048661	positive regulation of smooth muscle cell proliferation	29	19	11.32	0.00347
GO:0042789	mRNA transcription by RNA polymerase II	6	6	2.34	0.00353
GO:0008062	eclosion rhythm	6	6	2.34	0.00353
GO:2001241	positive regulation of extrinsic apoptotic signaling pathway in absence of ligand	6	6	2.34	0.00353
GO:0035385	Roundabout signaling pathway	6	6	2.34	0.00353
GO:0008365	adult chitin-based cuticle development	6	6	2.34	0.00353
GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase	6	6	2.34	0.00353
GO:0030212	hyaluronan metabolic process	6	6	2.34	0.00353
GO:0045780	positive regulation of bone resorption	6	6	2.34	0.00353
GO:0045603	positive regulation of endothelial cell differentiation	6	6	2.34	0.00353
GO:0071803	positive regulation of podosome assembly	6	6	2.34	0.00353
GO:0031401	positive regulation of protein modification process	418	198	163.17	0.00353
GO:1903076	regulation of protein localization to plasma membrane	49	33	19.13	0.00355
GO:0006754	ATP biosynthetic process	31	20	12.1	0.00356
GO:0035773	insulin secretion involved in cellular response to glucose stimulus	31	20	12.1	0.00356
GO:0030168	platelet activation	31	20	12.1	0.00356
GO:0035159	regulation of tube length, open tracheal system	41	25	16	0.00359
GO:0009967	positive regulation of signal transduction	643	333	251	0.00362
GO:0006821	chloride transport	33	21	12.88	0.00362
GO:0060412	ventricular septum morphogenesis	33	21	12.88	0.00362
GO:0006026	aminoglycan catabolic process	39	24	15.22	0.00363
GO:0051149	positive regulation of muscle cell differentiation	39	24	15.22	0.00363
GO:0030308	negative regulation of cell growth	66	37	25.76	0.00364
GO:0048041	focal adhesion assembly	35	22	13.66	0.00365
GO:0045886	negative regulation of synaptic assembly at neuromuscular junction	35	22	13.66	0.00365
GO:0070509	calcium ion import	37	23	14.44	0.00365
GO:0001666	response to hypoxia	156	82	60.9	0.00371
GO:0006952	defense response	537	270	209.62	0.00377
GO:0045453	bone resorption	22	18	8.59	0.00379
GO:0034250	positive regulation of cellular amide metabolic process	103	54	40.21	0.0038
GO:0034605	cellular response to heat	64	36	24.98	0.0038
GO:0001953	negative regulation of cell-matrix adhesion	16	12	6.25	0.00383
GO:0032801	receptor catabolic process	16	12	6.25	0.00383
GO:0002886	regulation of myeloid leukocyte mediated immunity	16	12	6.25	0.00383
GO:0048741	skeletal muscle fiber development	16	12	6.25	0.00383
GO:0038095	Fc-epsilon receptor signaling pathway	16	12	6.25	0.00383
GO:0009792	embryo development ending in birth or egg hatching	518	235	202.2	0.00387
GO:0030155	regulation of cell adhesion	254	143	99.15	0.00388
GO:0006091	generation of precursor metabolites and energy	369	205	144.04	0.00415
GO:0009719	response to endogenous stimulus	715	367	279.1	0.00419
GO:0006665	sphingolipid metabolic process	88	47	34.35	0.00419
GO:0006892	post-Golgi vesicle-mediated transport	75	41	29.28	0.00421
GO:0010976	positive regulation of neuron projection development	75	41	29.28	0.00421
GO:0007163	establishment or maintenance of cell polarity	258	145	100.71	0.00425
GO:0000165	MAPK cascade	306	148	119.45	0.00429
GO:0008543	fibroblast growth factor receptor signaling pathway	58	33	22.64	0.0043
GO:0019395	fatty acid oxidation	79	46	30.84	0.00433
GO:0008037	cell recognition	151	81	58.94	0.0044
GO:0043087	regulation of GTPase activity	245	129	95.64	0.00441
GO:0042987	amyloid precursor protein catabolic process	18	13	7.03	0.00445
GO:0060999	positive regulation of dendritic spine development	18	13	7.03	0.00445
GO:0014910	regulation of smooth muscle cell migration	18	13	7.03	0.00445
GO:1903573	negative regulation of response to endoplasmic reticulum stress	18	13	7.03	0.00445
GO:0007430	terminal branching, open tracheal system	18	13	7.03	0.00445
GO:0060048	cardiac muscle contraction	56	32	21.86	0.00447
GO:0006915	apoptotic process	867	404	338.44	0.0045
GO:0007528	neuromuscular junction development	171	101	66.75	0.0045
GO:0044257	cellular protein catabolic process	401	191	156.53	0.00463
GO:0048844	artery morphogenesis	54	31	21.08	0.00465
GO:0051222	positive regulation of protein transport	139	83	54.26	0.00466
GO:0019722	calcium-mediated signaling	84	45	32.79	0.00466
GO:0043112	receptor metabolic process	78	51	30.45	0.00473
GO:0007568	aging	220	123	85.88	0.0048
GO:0030516	regulation of axon extension	52	30	20.3	0.00482
GO:0007298	border follicle cell migration	104	63	40.6	0.00485
GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	33	25	12.88	0.00486
GO:1903543	positive regulation of exosomal secretion	11	9	4.29	0.00486
GO:0045186	zonula adherens assembly	11	9	4.29	0.00486
GO:0090254	cell elongation involved in imaginal disc-derived wing morphogenesis	11	9	4.29	0.00486
GO:0060326	cell chemotaxis	69	38	26.93	0.00487
GO:0044087	regulation of cellular component biogenesis	523	285	204.16	0.00488
GO:1903580	positive regulation of ATP metabolic process	20	14	7.81	0.00495
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	20	14	7.81	0.00495
GO:0071901	negative regulation of protein serine/threonine kinase activity	50	29	19.52	0.00499
GO:0015748	organophosphate ester transport	50	29	19.52	0.00499
GO:0042552	myelination	48	28	18.74	0.00516
GO:0046847	filopodium assembly	48	35	18.74	0.00517
GO:0030036	actin cytoskeleton organization	399	243	155.75	0.00521
GO:0030217	T cell differentiation	91	48	35.52	0.00527
GO:0046487	glyoxylate metabolic process	22	15	8.59	0.00534
GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	22	15	8.59	0.00534
GO:0007498	mesoderm development	147	73	57.38	0.00535
GO:1905952	regulation of lipid localization	65	36	25.37	0.00536
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	65	36	25.37	0.00536
GO:0008544	epidermis development	206	107	80.41	0.00538
GO:0008306	associative learning	80	48	31.23	0.00542
GO:0032231	regulation of actin filament bundle assembly	42	25	16.39	0.00562
GO:0016334	establishment or maintenance of polarity of follicular epithelium	24	16	9.37	0.00563
GO:0035011	melanotic encapsulation of foreign target	24	16	9.37	0.00563
GO:0007112	male meiosis cytokinesis	24	16	9.37	0.00563
GO:0007416	synapse assembly	185	107	72.22	0.00563
GO:0008154	actin polymerization or depolymerization	102	64	39.82	0.00566
GO:0043297	apical junction assembly	89	57	34.74	0.00571
GO:0048639	positive regulation of developmental growth	161	79	62.85	0.00573
GO:0006625	protein targeting to peroxisome	40	24	15.61	0.00575
GO:0038202	TORC1 signaling	40	24	15.61	0.00575
GO:0071222	cellular response to lipopolysaccharide	40	24	15.61	0.00575
GO:0050714	positive regulation of protein secretion	59	40	23.03	0.00575
GO:0120032	regulation of plasma membrane bounded cell projection assembly	122	70	47.62	0.00579
GO:1901880	negative regulation of protein depolymerization	26	17	10.15	0.00583
GO:0030011	maintenance of cell polarity	26	17	10.15	0.00583
GO:2000378	negative regulation of reactive oxygen species metabolic process	26	17	10.15	0.00583
GO:0007229	integrin-mediated signaling pathway	26	17	10.15	0.00583
GO:0001678	cellular glucose homeostasis	65	41	25.37	0.00583
GO:0002684	positive regulation of immune system process	257	142	100.32	0.00584
GO:0070972	protein localization to endoplasmic reticulum	98	51	38.25	0.00584
GO:0008355	olfactory learning	38	23	14.83	0.00587
GO:0050852	T cell receptor signaling pathway	38	23	14.83	0.00587
GO:0051384	response to glucocorticoid	38	23	14.83	0.00587
GO:0048589	developmental growth	609	315	237.73	0.00587
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	28	18	10.93	0.00596
GO:0002385	mucosal immune response	28	18	10.93	0.00596
GO:0023057	negative regulation of signaling	702	363	274.03	0.00597
GO:0010648	negative regulation of cell communication	702	363	274.03	0.00597
GO:0010638	positive regulation of organelle organization	258	130	100.71	0.00601
GO:0046785	microtubule polymerization	34	21	13.27	0.00602
GO:0009083	branched-chain amino acid catabolic process	34	21	13.27	0.00602
GO:0050764	regulation of phagocytosis	34	21	13.27	0.00602
GO:0048524	positive regulation of viral process	34	21	13.27	0.00602
GO:0048260	positive regulation of receptor-mediated endocytosis	32	20	12.49	0.00605
GO:0006024	glycosaminoglycan biosynthetic process	32	20	12.49	0.00605
GO:0090398	cellular senescence	32	20	12.49	0.00605
GO:0048678	response to axon injury	32	20	12.49	0.00605
GO:0010259	multicellular organism aging	150	81	58.55	0.00605
GO:0015711	organic anion transport	182	88	71.04	0.00614
GO:0006875	cellular metal ion homeostasis	209	112	81.58	0.00615
GO:0007033	vacuole organization	112	67	43.72	0.00627
GO:0032011	ARF protein signal transduction	13	10	5.07	0.00632
GO:1905898	positive regulation of response to endoplasmic reticulum stress	13	10	5.07	0.00632
GO:0000423	mitophagy	13	10	5.07	0.00632
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	13	10	5.07	0.00632
GO:0045571	negative regulation of imaginal disc growth	13	10	5.07	0.00632
GO:0048643	positive regulation of skeletal muscle tissue development	13	10	5.07	0.00632
GO:2000641	regulation of early endosome to late endosome transport	13	10	5.07	0.00632
GO:0048085	adult chitin-containing cuticle pigmentation	72	39	28.11	0.00637
GO:0009395	phospholipid catabolic process	57	32	22.25	0.00643
GO:0050870	positive regulation of T cell activation	57	32	22.25	0.00643
GO:0046488	phosphatidylinositol metabolic process	83	44	32.4	0.00656
GO:0010628	positive regulation of gene expression	356	167	138.97	0.00669
GO:0035567	non-canonical Wnt signaling pathway	55	31	21.47	0.00672
GO:0007584	response to nutrient	55	31	21.47	0.00672
GO:0022610	biological adhesion	464	264	181.12	0.00675
GO:0009653	anatomical structure morphogenesis	1989	996	776.41	0.00677
GO:0030838	positive regulation of actin filament polymerization	53	30	20.69	0.00701
GO:0006766	vitamin metabolic process	109	60	42.55	0.00706
GO:0008366	axon ensheathment	56	35	21.86	0.00713
GO:0000281	mitotic cytokinesis	101	52	39.43	0.00713
GO:0003013	circulatory system process	214	109	83.54	0.00718
GO:0009072	aromatic amino acid family metabolic process	110	56	42.94	0.00725
GO:0098901	regulation of cardiac muscle cell action potential	8	7	3.12	0.00725
GO:0006882	cellular zinc ion homeostasis	8	7	3.12	0.00725
GO:0014850	response to muscle activity	8	7	3.12	0.00725
GO:0038128	ERBB2 signaling pathway	8	7	3.12	0.00725
GO:0001937	negative regulation of endothelial cell proliferation	8	7	3.12	0.00725
GO:0070307	lens fiber cell development	8	7	3.12	0.00725
GO:0051900	regulation of mitochondrial depolarization	8	7	3.12	0.00725
GO:1905244	regulation of modification of synaptic structure	8	7	3.12	0.00725
GO:0061732	mitochondrial acetyl-CoA biosynthetic process from pyruvate	8	7	3.12	0.00725
GO:1900271	regulation of long-term synaptic potentiation	8	7	3.12	0.00725
GO:1902473	regulation of protein localization to synapse	8	7	3.12	0.00725
GO:0046664	dorsal closure, amnioserosa morphology change	8	7	3.12	0.00725
GO:0002756	MyD88-independent toll-like receptor signaling pathway	8	7	3.12	0.00725
GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	8	7	3.12	0.00725
GO:0048790	maintenance of presynaptic active zone structure	8	7	3.12	0.00725
GO:0048626	myoblast fate specification	8	7	3.12	0.00725
GO:0045501	regulation of sevenless signaling pathway	8	7	3.12	0.00725
GO:0050916	sensory perception of sweet taste	8	7	3.12	0.00725
GO:0071577	zinc ion transmembrane transport	8	7	3.12	0.00725
GO:0006105	succinate metabolic process	8	7	3.12	0.00725
GO:0031647	regulation of protein stability	176	85	68.7	0.00726
GO:0043523	regulation of neuron apoptotic process	119	60	46.45	0.00727
GO:0030038	contractile actin filament bundle assembly	51	29	19.91	0.00731
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	51	29	19.91	0.00731
GO:0044092	negative regulation of molecular function	427	199	166.68	0.00734
GO:0043066	negative regulation of apoptotic process	458	211	178.78	0.00737
GO:1903426	regulation of reactive oxygen species biosynthetic process	15	11	5.86	0.0075
GO:0035335	peptidyl-tyrosine dephosphorylation	15	11	5.86	0.0075
GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	15	11	5.86	0.0075
GO:0007389	pattern specification process	643	290	251	0.00752
GO:0044264	cellular polysaccharide metabolic process	99	51	38.65	0.00755
GO:0031331	positive regulation of cellular catabolic process	249	125	97.2	0.00758
GO:0099172	presynapse organization	49	28	19.13	0.00761
GO:0097191	extrinsic apoptotic signaling pathway	70	41	27.32	0.00765
GO:0051093	negative regulation of developmental process	521	246	203.37	0.00768
GO:0010632	regulation of epithelial cell migration	121	75	47.23	0.00781
GO:0051817	modulation of process of other organism involved in symbiotic interaction	47	27	18.35	0.00791
GO:0046843	dorsal appendage formation	47	27	18.35	0.00791
GO:1902600	proton transmembrane transport	47	27	18.35	0.00791
GO:0000902	cell morphogenesis	805	413	314.24	0.00811
GO:0050900	leukocyte migration	75	40	29.28	0.00815
GO:0010975	regulation of neuron projection development	246	145	96.03	0.00819
GO:0006900	vesicle budding from membrane	62	34	24.2	0.0082
GO:0016482	cytosolic transport	108	59	42.16	0.0082
GO:0016198	axon choice point recognition	45	26	17.57	0.00821
GO:0008347	glial cell migration	45	26	17.57	0.00821
