GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0030510	regulation of BMP signaling pathway	74	43	23.45	0.00337
GO:0018958	phenol-containing compound metabolic process	110	55	34.86	0.0034
GO:0060560	developmental growth involved in morphogenesis	207	89	65.59	0.0035
GO:0008039	synaptic target recognition	44	23	13.94	0.00356
GO:0007155	cell adhesion	461	208	146.08	0.00357
GO:2001257	regulation of cation channel activity	59	29	18.7	0.00375
GO:1902904	negative regulation of supramolecular fiber organization	59	29	18.7	0.00375
GO:0043269	regulation of ion transport	258	119	81.76	0.00383
GO:0090162	establishment of epithelial cell polarity	37	20	11.72	0.00389
GO:0045639	positive regulation of myeloid cell differentiation	37	20	11.72	0.00389
GO:0007275	multicellular organism development	3443	1286	1091.02	0.00391
GO:1902533	positive regulation of intracellular signal transduction	351	139	111.22	0.00395
GO:0042331	phototaxis	21	13	6.65	0.00414
GO:0002027	regulation of heart rate	42	22	13.31	0.00419
GO:0048066	developmental pigmentation	160	73	50.7	0.00421
GO:2000026	regulation of multicellular organismal development	694	270	219.91	0.00428
GO:0019991	septate junction assembly	47	24	14.89	0.00436
GO:0030335	positive regulation of cell migration	194	79	61.47	0.00452
GO:0050832	defense response to fungus	35	19	11.09	0.00456
GO:0030534	adult behavior	229	96	72.57	0.00456
GO:0002385	mucosal immune response	28	16	8.87	0.00464
GO:0048569	post-embryonic animal organ development	453	199	143.55	0.00465
GO:0007464	R3/R4 cell fate commitment	19	12	6.02	0.00465
GO:0010762	regulation of fibroblast migration	19	12	6.02	0.00465
GO:1903522	regulation of blood circulation	117	60	37.07	0.00473
GO:0008049	male courtship behavior	70	33	22.18	0.00477
GO:0048638	regulation of developmental growth	319	123	101.08	0.00481
GO:0043087	regulation of GTPase activity	245	97	77.64	0.00484
GO:0007166	cell surface receptor signaling pathway	1199	468	379.94	0.00486
GO:0007526	larval somatic muscle development	40	21	12.68	0.00492
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	325	125	102.99	0.00496
GO:1903531	negative regulation of secretion by cell	60	29	19.01	0.0051
GO:0055015	ventricular cardiac muscle cell development	7	6	2.22	0.00515
GO:0032495	response to muramyl dipeptide	7	6	2.22	0.00515
GO:0035626	juvenile hormone mediated signaling pathway	7	6	2.22	0.00515
GO:0035910	ascending aorta morphogenesis	7	6	2.22	0.00515
GO:0043217	myelin maintenance	7	6	2.22	0.00515
GO:0034375	high-density lipoprotein particle remodeling	7	6	2.22	0.00515
GO:0016048	detection of temperature stimulus	7	6	2.22	0.00515
GO:0035001	dorsal trunk growth, open tracheal system	17	11	5.39	0.00517
GO:0046326	positive regulation of glucose import	17	11	5.39	0.00517
GO:0035290	trunk segmentation	17	11	5.39	0.00517
GO:0072234	metanephric nephron tubule development	17	11	5.39	0.00517
GO:0048169	regulation of long-term neuronal synaptic plasticity	17	11	5.39	0.00517
GO:0036335	intestinal stem cell homeostasis	17	11	5.39	0.00517
GO:0009651	response to salt stress	17	11	5.39	0.00517
GO:0040011	locomotion	1091	457	345.72	0.00521
GO:0033002	muscle cell proliferation	73	34	23.13	0.00534
GO:0050953	sensory perception of light stimulus	94	42	29.79	0.00537
GO:1901136	carbohydrate derivative catabolic process	94	42	29.79	0.00537
GO:1905314	semi-lunar valve development	26	15	8.24	0.00539
GO:0001525	angiogenesis	162	67	51.33	0.00558
GO:0000165	MAPK cascade	306	118	96.97	0.00565
GO:0007630	jump response	15	10	4.75	0.00565
GO:0019228	neuronal action potential	15	10	4.75	0.00565
GO:0036120	cellular response to platelet-derived growth factor stimulus	15	10	4.75	0.00565
GO:0007519	skeletal muscle tissue development	113	49	35.81	0.00573
GO:0009584	detection of visible light	63	30	19.96	0.00581
GO:0055091	phospholipid homeostasis	9	7	2.85	0.00602
GO:0072050	S-shaped body morphogenesis	9	7	2.85	0.00602
GO:0072049	comma-shaped body morphogenesis	9	7	2.85	0.00602
GO:1900193	regulation of oocyte maturation	9	7	2.85	0.00602
GO:0046671	negative regulation of retinal cell programmed cell death	9	7	2.85	0.00602
GO:0060216	definitive hemopoiesis	9	7	2.85	0.00602
GO:0035025	positive regulation of Rho protein signal transduction	13	9	4.12	0.00604
GO:0050892	intestinal absorption	13	9	4.12	0.00604
GO:0048715	negative regulation of oligodendrocyte differentiation	13	9	4.12	0.00604
GO:0090279	regulation of calcium ion import	13	9	4.12	0.00604
GO:0032368	regulation of lipid transport	43	22	13.63	0.00604
GO:0042689	regulation of crystal cell differentiation	11	8	3.49	0.00622
GO:0072173	metanephric tubule morphogenesis	11	8	3.49	0.00622
GO:2000273	positive regulation of signaling receptor activity	11	8	3.49	0.00622
GO:0001504	neurotransmitter uptake	24	14	7.61	0.00624
GO:0003338	metanephros morphogenesis	24	14	7.61	0.00624
GO:0007484	imaginal disc-derived genitalia development	24	14	7.61	0.00624
GO:0070633	transepithelial transport	31	17	9.82	0.00627
GO:1901888	regulation of cell junction assembly	163	67	51.65	0.00659
GO:0050678	regulation of epithelial cell proliferation	152	63	48.17	0.00666
GO:0050806	positive regulation of synaptic transmission	61	29	19.33	0.00682
GO:0048667	cell morphogenesis involved in neuron differentiation	602	247	190.76	0.00703
GO:0031214	biomineral tissue development	56	27	17.75	0.00704
GO:0055092	sterol homeostasis	41	21	12.99	0.00712
GO:0002761	regulation of myeloid leukocyte differentiation	41	21	12.99	0.00712
GO:0014065	phosphatidylinositol 3-kinase signaling	41	21	12.99	0.00712
GO:0033077	T cell differentiation in thymus	41	21	12.99	0.00712
GO:0015837	amine transport	51	25	16.16	0.00719
GO:0002683	negative regulation of immune system process	125	53	39.61	0.0072
GO:0033344	cholesterol efflux	22	13	6.97	0.00721
GO:0045453	bone resorption	22	13	6.97	0.00721
GO:0045840	positive regulation of mitotic nuclear division	22	13	6.97	0.00721
GO:0042310	vasoconstriction	22	13	6.97	0.00721
GO:0035239	tube morphogenesis	779	327	246.85	0.0074
GO:0045597	positive regulation of cell differentiation	406	164	128.65	0.00751
GO:0048812	neuron projection morphogenesis	606	248	192.03	0.00772
GO:0007631	feeding behavior	85	38	26.93	0.00777
GO:0002064	epithelial cell development	387	145	122.63	0.00785
GO:0035264	multicellular organism growth	131	55	41.51	0.00794
GO:0061564	axon development	478	199	151.47	0.008
GO:0055117	regulation of cardiac muscle contraction	34	18	10.77	0.00804
GO:0045600	positive regulation of fat cell differentiation	34	18	10.77	0.00804
GO:0048085	adult chitin-containing cuticle pigmentation	72	33	22.82	0.00809
GO:0007267	cell-cell signaling	829	346	262.69	0.00811
GO:0030218	erythrocyte differentiation	61	33	19.33	0.00826
GO:2000649	regulation of sodium ion transmembrane transporter activity	20	12	6.34	0.0083
GO:0060444	branching involved in mammary gland duct morphogenesis	20	12	6.34	0.0083
GO:0050778	positive regulation of immune response	170	69	53.87	0.00831
GO:0055085	transmembrane transport	687	276	217.7	0.00834
GO:0030301	cholesterol transport	49	28	15.53	0.00843
GO:0051283	negative regulation of sequestering of calcium ion	44	22	13.94	0.00852
GO:0042327	positive regulation of phosphorylation	298	114	94.43	0.00854
GO:0009887	animal organ morphogenesis	1047	435	331.77	0.00863
GO:0021782	glial cell development	75	34	23.77	0.00889
GO:0007610	behavior	798	328	252.87	0.00896
GO:0090263	positive regulation of canonical Wnt signaling pathway	62	29	19.65	0.00901
GO:0009888	tissue development	1577	624	499.72	0.00916
GO:0001657	ureteric bud development	57	27	18.06	0.00941
GO:0140115	export across plasma membrane	18	11	5.7	0.00951
GO:0048730	epidermis morphogenesis	18	11	5.7	0.00951
GO:0051056	regulation of small GTPase mediated signal transduction	137	61	43.41	0.00956
GO:0048844	artery morphogenesis	54	29	17.11	0.00981
GO:0000904	cell morphogenesis involved in differentiation	679	281	215.16	0.00997
