GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0015911	long-chain fatty acid import across plasma membrane	13	10	2.56	1.4e-05
GO:0071407	cellular response to organic cyclic compound	266	97	52.47	1.4e-05
GO:0018107	peptidyl-threonine phosphorylation	46	22	9.07	1.6e-05
GO:0031532	actin cytoskeleton reorganization	40	20	7.89	1.7e-05
GO:2001259	positive regulation of cation channel activity	18	12	3.55	1.9e-05
GO:0007009	plasma membrane organization	66	28	13.02	2e-05
GO:0030335	positive regulation of cell migration	229	109	45.18	2.3e-05
GO:0040011	locomotion	899	332	177.35	2.4e-05
GO:0043525	positive regulation of neuron apoptotic process	29	16	5.72	2.4e-05
GO:0048146	positive regulation of fibroblast proliferation	47	22	9.27	2.5e-05
GO:0045332	phospholipid translocation	26	17	5.13	2.7e-05
GO:0048646	anatomical structure formation involved in morphogenesis	399	156	78.71	3e-05
GO:0050806	positive regulation of synaptic transmission	104	44	20.52	3.2e-05
GO:0007565	female pregnancy	79	34	15.58	3.3e-05
GO:0043087	regulation of GTPase activity	51	23	10.06	3.4e-05
GO:0035249	synaptic transmission, glutamatergic	61	26	12.03	3.6e-05
GO:1904385	cellular response to angiotensin	19	15	3.75	4e-05
GO:0050920	regulation of chemotaxis	91	42	17.95	4e-05
GO:1903078	positive regulation of protein localization to plasma membrane	19	12	3.75	4.2e-05
GO:0099504	synaptic vesicle cycle	150	63	29.59	4.3e-05
GO:2000114	regulation of establishment of cell polarity	30	16	5.92	4.3e-05
GO:0050729	positive regulation of inflammatory response	36	18	7.1	4.5e-05
GO:0048168	regulation of neuronal synaptic plasticity	55	24	10.85	4.5e-05
GO:0097306	cellular response to alcohol	90	34	17.75	5.2e-05
GO:2001288	positive regulation of caveolin-mediated endocytosis	12	9	2.37	5.5e-05
GO:1900121	negative regulation of receptor binding	12	9	2.37	5.5e-05
GO:0006897	endocytosis	286	123	56.42	5.5e-05
GO:0043410	positive regulation of MAPK cascade	84	39	16.57	5.6e-05
GO:1903613	regulation of protein tyrosine phosphatase activity	6	6	1.18	5.9e-05
GO:0050853	B cell receptor signaling pathway	6	6	1.18	5.9e-05
GO:0008542	visual learning	43	20	8.48	6.4e-05
GO:0042908	xenobiotic transport	17	11	3.35	6.5e-05
GO:1903386	negative regulation of homophilic cell adhesion	10	8	1.97	7e-05
GO:0044319	wound healing, spreading of cells	10	8	1.97	7e-05
GO:0098911	regulation of ventricular cardiac muscle cell action potential	8	7	1.58	7.6e-05
GO:0048483	autonomic nervous system development	8	7	1.58	7.6e-05
GO:0007411	axon guidance	50	22	9.86	8e-05
GO:0008544	epidermis development	82	34	16.18	8.2e-05
GO:2000310	regulation of NMDA receptor activity	20	12	3.95	8.7e-05
GO:0006929	substrate-dependent cell migration	15	10	2.96	9.9e-05
GO:0035865	cellular response to potassium ion	15	10	2.96	9.9e-05
GO:0050803	regulation of synapse structure or activity	125	58	24.66	1e-04
GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	23	13	4.54	1e-04
GO:0001819	positive regulation of cytokine production	97	43	19.14	1e-04
GO:0070374	positive regulation of ERK1 and ERK2 cascade	38	18	7.5	0.00011
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	38	18	7.5	0.00011
GO:0006954	inflammatory response	167	62	32.94	0.00011
GO:0030866	cortical actin cytoskeleton organization	26	14	5.13	0.00011
GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	51	22	10.06	0.00011
GO:0050680	negative regulation of epithelial cell proliferation	32	16	6.31	0.00012
GO:0006836	neurotransmitter transport	195	82	38.47	0.00012
GO:0051346	negative regulation of hydrolase activity	86	35	16.97	0.00012
GO:0098656	anion transmembrane transport	84	37	16.57	0.00012
GO:0098609	cell-cell adhesion	242	109	47.74	0.00012
GO:0045165	cell fate commitment	121	44	23.87	0.00013
GO:0098542	defense response to other organism	342	109	67.47	0.00013
GO:0002886	regulation of myeloid leukocyte mediated immunity	18	11	3.55	0.00014
GO:0090382	phagosome maturation	18	11	3.55	0.00014
GO:0071277	cellular response to calcium ion	45	20	8.88	0.00014
GO:0046928	regulation of neurotransmitter secretion	69	30	13.61	0.00015
GO:0001667	ameboidal-type cell migration	209	107	41.23	0.00015
GO:0014911	positive regulation of smooth muscle cell migration	13	9	2.56	0.00015
GO:0032024	positive regulation of insulin secretion	62	25	12.23	0.00015
GO:0007628	adult walking behavior	42	19	8.29	0.00015
GO:0042060	wound healing	135	61	26.63	0.00015
GO:0016311	dephosphorylation	160	62	31.56	0.00016
GO:0032535	regulation of cellular component size	133	59	26.24	0.00017
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	160	51	31.56	0.00017
GO:0007041	lysosomal transport	66	26	13.02	0.00018
GO:0045597	positive regulation of cell differentiation	233	93	45.96	0.00018
GO:0007611	learning or memory	132	59	26.04	0.00018
GO:1901216	positive regulation of neuron death	62	32	12.23	0.00018
GO:0030855	epithelial cell differentiation	249	91	49.12	0.00018
GO:0042391	regulation of membrane potential	216	83	42.61	0.00019
GO:0022411	cellular component disassembly	238	79	46.95	2e-04
GO:0051209	release of sequestered calcium ion into cytosol	46	20	9.07	2e-04
GO:0042551	neuron maturation	11	8	2.17	0.00021
GO:0060412	ventricular septum morphogenesis	11	8	2.17	0.00021
GO:0022604	regulation of cell morphogenesis	80	37	15.78	0.00021
GO:0035176	social behavior	60	24	11.84	0.00023
GO:0030258	lipid modification	119	40	23.48	0.00024
GO:0097242	amyloid-beta clearance	37	17	7.3	0.00027
GO:0051453	regulation of intracellular pH	46	24	9.07	0.00028
GO:0051549	positive regulation of keratinocyte migration	9	7	1.78	0.00028
GO:0003148	outflow tract septum morphogenesis	9	7	1.78	0.00028
GO:0006968	cellular defense response	9	7	1.78	0.00028
GO:0031427	response to methotrexate	9	7	1.78	0.00028
GO:0060070	canonical Wnt signaling pathway	88	34	17.36	0.00029
GO:0007264	small GTPase mediated signal transduction	159	63	31.37	0.00029
GO:0050769	positive regulation of neurogenesis	43	22	8.48	0.00029
GO:0071472	cellular response to salt stress	18	12	3.55	3e-04
GO:1990504	dense core granule exocytosis	5	5	0.99	3e-04
GO:0038166	angiotensin-activated signaling pathway	5	5	0.99	3e-04
GO:0001973	G protein-coupled adenosine receptor signaling pathway	5	5	0.99	3e-04
GO:0070640	vitamin D3 metabolic process	5	5	0.99	3e-04
GO:0010794	regulation of dolichol biosynthetic process	5	5	0.99	3e-04
GO:0090270	regulation of fibroblast growth factor production	5	5	0.99	3e-04
GO:0050673	epithelial cell proliferation	134	59	26.43	3e-04
GO:0055075	potassium ion homeostasis	22	12	4.34	3e-04
GO:0060976	coronary vasculature development	22	12	4.34	3e-04
GO:0002698	negative regulation of immune effector process	22	12	4.34	3e-04
GO:0043434	response to peptide hormone	205	83	40.44	3e-04
GO:0042149	cellular response to glucose starvation	31	15	6.12	0.00031
GO:1900242	regulation of synaptic vesicle endocytosis	25	13	4.93	0.00032
GO:0030838	positive regulation of actin filament polymerization	25	13	4.93	0.00032
GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	28	14	5.52	0.00032
GO:1902532	negative regulation of intracellular signal transduction	212	79	41.82	0.00032
GO:0007186	G protein-coupled receptor signaling pathway	211	74	41.62	0.00033
GO:0009967	positive regulation of signal transduction	558	206	110.08	0.00033
GO:0008284	positive regulation of cell population proliferation	165	78	32.55	0.00033
GO:0032310	prostaglandin secretion	14	9	2.76	0.00034
GO:0034122	negative regulation of toll-like receptor signaling pathway	14	9	2.76	0.00034
GO:0051220	cytoplasmic sequestering of protein	7	6	1.38	0.00034
GO:2000009	negative regulation of protein localization to cell surface	7	6	1.38	0.00034
GO:0002369	T cell cytokine production	7	6	1.38	0.00034
GO:0032516	positive regulation of phosphoprotein phosphatase activity	7	6	1.38	0.00034
GO:0045780	positive regulation of bone resorption	7	6	1.38	0.00034
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	219	88	43.2	0.00034
GO:0051384	response to glucocorticoid	77	32	15.19	0.00035
GO:0032268	regulation of cellular protein metabolic process	1213	354	239.29	0.00035
GO:0051602	response to electrical stimulus	41	18	8.09	0.00036
GO:0035148	tube formation	41	18	8.09	0.00036
GO:0022407	regulation of cell-cell adhesion	144	62	28.41	0.00039
GO:0031397	negative regulation of protein ubiquitination	62	24	12.23	0.00042
GO:0008361	regulation of cell size	78	31	15.39	0.00043
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	42	23	8.29	0.00046
GO:0032102	negative regulation of response to external stimulus	119	47	23.48	0.00046
GO:0048489	synaptic vesicle transport	32	15	6.31	0.00047
GO:0043277	apoptotic cell clearance	32	15	6.31	0.00047
GO:0071222	cellular response to lipopolysaccharide	32	15	6.31	0.00047
GO:0002695	negative regulation of leukocyte activation	39	20	7.69	0.00048
GO:0044351	macropinocytosis	20	11	3.95	0.00049
GO:0007405	neuroblast proliferation	20	11	3.95	0.00049
GO:1901215	negative regulation of neuron death	29	14	5.72	5e-04
GO:1901016	regulation of potassium ion transmembrane transporter activity	34	18	6.71	0.00051
GO:0021987	cerebral cortex development	31	17	6.12	0.00051
GO:0050918	positive chemotaxis	23	12	4.54	0.00052
GO:0007616	long-term memory	26	13	5.13	0.00052
GO:0007035	vacuolar acidification	12	8	2.37	0.00052
GO:2000811	negative regulation of anoikis	12	8	2.37	0.00052
GO:0031623	receptor internalization	70	30	13.81	0.00054
GO:0014823	response to activity	63	24	12.43	0.00055
GO:0006909	phagocytosis	136	53	26.83	0.00056
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	49	20	9.67	0.00056
GO:0080135	regulation of cellular response to stress	221	64	43.6	0.00057
GO:0050778	positive regulation of immune response	151	56	29.79	0.00062
GO:0000209	protein polyubiquitination	46	19	9.07	0.00064
GO:0051897	positive regulation of protein kinase B signaling	36	16	7.1	0.00064
GO:0006814	sodium ion transport	71	33	14.01	0.00068
GO:0008015	blood circulation	190	82	37.48	0.00069
GO:0043066	negative regulation of apoptotic process	167	59	32.94	0.00069
GO:0050807	regulation of synapse organization	99	44	19.53	7e-04
GO:1904580	regulation of intracellular mRNA localization	15	9	2.96	7e-04
GO:0007163	establishment or maintenance of cell polarity	199	79	39.26	0.00071
GO:0032922	circadian regulation of gene expression	43	18	8.48	0.00073
GO:0090181	regulation of cholesterol metabolic process	43	18	8.48	0.00073
GO:0030100	regulation of endocytosis	170	74	33.54	0.00075
GO:0032507	maintenance of protein location in cell	50	20	9.86	0.00076
GO:0045444	fat cell differentiation	94	32	18.54	0.00076
GO:0035270	endocrine system development	30	14	5.92	0.00077
GO:0060173	limb development	30	14	5.92	0.00077
GO:1990138	neuron projection extension	52	24	10.26	0.00078
GO:0002027	regulation of heart rate	37	21	7.3	0.00079
GO:0043300	regulation of leukocyte degranulation	10	7	1.97	0.00079
GO:0048790	maintenance of presynaptic active zone structure	10	7	1.97	0.00079
GO:0060045	positive regulation of cardiac muscle cell proliferation	10	7	1.97	0.00079
GO:0060307	regulation of ventricular cardiac muscle cell membrane repolarization	10	7	1.97	0.00079
GO:0051928	positive regulation of calcium ion transport	37	19	7.3	8e-04
GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	18	10	3.55	0.00081
GO:0031288	sorocarp morphogenesis	18	10	3.55	0.00081
GO:0090288	negative regulation of cellular response to growth factor stimulus	27	13	5.33	0.00082
GO:0070373	negative regulation of ERK1 and ERK2 cascade	40	17	7.89	0.00083
GO:0070633	transepithelial transport	66	27	13.02	0.00083
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	24	12	4.73	0.00085
GO:0045661	regulation of myoblast differentiation	24	12	4.73	0.00085
GO:0045670	regulation of osteoclast differentiation	21	11	4.14	0.00085
GO:0030307	positive regulation of cell growth	47	19	9.27	0.00088
GO:0010595	positive regulation of endothelial cell migration	47	19	9.27	0.00088
GO:0050808	synapse organization	273	112	53.86	0.00088
GO:0032388	positive regulation of intracellular transport	117	42	23.08	0.00089
GO:0007417	central nervous system development	260	99	51.29	0.00089
GO:0051641	cellular localization	1609	499	317.41	0.00092
GO:0048813	dendrite morphogenesis	69	25	13.61	0.00101
GO:0006937	regulation of muscle contraction	122	54	24.07	0.00102
GO:0035418	protein localization to synapse	51	20	10.06	0.00102
GO:0032147	activation of protein kinase activity	34	15	6.71	0.00104
GO:0030500	regulation of bone mineralization	34	15	6.71	0.00104
GO:0035011	melanotic encapsulation of foreign target	13	8	2.56	0.00112
GO:0061462	protein localization to lysosome	13	8	2.56	0.00112
GO:0002053	positive regulation of mesenchymal cell proliferation	13	8	2.56	0.00112
GO:0045725	positive regulation of glycogen biosynthetic process	13	8	2.56	0.00112
GO:0016082	synaptic vesicle priming	13	8	2.56	0.00112
GO:0021700	developmental maturation	149	62	29.39	0.00113
GO:0008582	regulation of synaptic assembly at neuromuscular junction	36	18	7.1	0.00114
GO:0072091	regulation of stem cell proliferation	8	6	1.58	0.00114
GO:0018345	protein palmitoylation	8	6	1.58	0.00114
GO:2000370	positive regulation of clathrin-dependent endocytosis	8	6	1.58	0.00114
GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	8	6	1.58	0.00114
GO:0071354	cellular response to interleukin-6	8	6	1.58	0.00114
GO:0034334	adherens junction maintenance	8	6	1.58	0.00114
GO:0007614	short-term memory	8	6	1.58	0.00114
GO:0045570	regulation of imaginal disc growth	8	6	1.58	0.00114
GO:0042117	monocyte activation	8	6	1.58	0.00114
GO:0060298	positive regulation of sarcomere organization	8	6	1.58	0.00114
GO:0050830	defense response to Gram-positive bacterium	31	14	6.12	0.00115
GO:0045669	positive regulation of osteoblast differentiation	31	14	6.12	0.00115
GO:0001504	neurotransmitter uptake	55	21	10.85	0.00116
GO:0051301	cell division	300	96	59.18	0.00116
GO:0030198	extracellular matrix organization	126	43	24.86	0.0012
GO:0031154	culmination involved in sorocarp development	44	21	8.68	0.00123
GO:1901264	carbohydrate derivative transport	43	20	8.48	0.0013
GO:0034332	adherens junction organization	60	26	11.84	0.00132
GO:0014888	striated muscle adaptation	16	9	3.16	0.00132
GO:0044331	cell-cell adhesion mediated by cadherin	16	9	3.16	0.00132
GO:0061154	endothelial tube morphogenesis	16	9	3.16	0.00132
GO:0048278	vesicle docking	16	9	3.16	0.00132
GO:0090303	positive regulation of wound healing	16	9	3.16	0.00132
GO:0048641	regulation of skeletal muscle tissue development	16	9	3.16	0.00132
GO:0060326	cell chemotaxis	92	39	18.15	0.00133
GO:0045176	apical protein localization	25	12	4.93	0.00134
GO:0007276	gamete generation	270	99	53.26	0.00134
GO:0007166	cell surface receptor signaling pathway	720	254	142.04	0.00136
GO:0032502	developmental process	2781	826	548.62	0.00137
GO:0034103	regulation of tissue remodeling	29	17	5.72	0.00137
GO:0008543	fibroblast growth factor receptor signaling pathway	22	11	4.34	0.0014
GO:0035633	maintenance of blood-brain barrier	22	11	4.34	0.0014
GO:0060395	SMAD protein signal transduction	22	11	4.34	0.0014
GO:0035075	response to ecdysone	19	10	3.75	0.0014
GO:0010745	negative regulation of macrophage derived foam cell differentiation	19	10	3.75	0.0014
GO:0010591	regulation of lamellipodium assembly	19	10	3.75	0.0014
GO:0043297	apical junction assembly	44	21	8.68	0.00146
GO:0010665	regulation of cardiac muscle cell apoptotic process	12	10	2.37	0.00148
GO:0032870	cellular response to hormone stimulus	309	116	60.96	0.00148
GO:0010761	fibroblast migration	35	15	6.9	0.00149
GO:1904637	cellular response to ionomycin	6	5	1.18	0.00149
GO:0016188	synaptic vesicle maturation	6	5	1.18	0.00149
GO:0070072	vacuolar proton-transporting V-type ATPase complex assembly	6	5	1.18	0.00149
GO:0061044	negative regulation of vascular wound healing	6	5	1.18	0.00149
GO:0008258	head involution	6	5	1.18	0.00149
GO:0032012	regulation of ARF protein signal transduction	6	5	1.18	0.00149
GO:0035507	regulation of myosin-light-chain-phosphatase activity	6	5	1.18	0.00149
GO:0030242	autophagy of peroxisome	6	5	1.18	0.00149
GO:1903999	negative regulation of eating behavior	6	5	1.18	0.00149
GO:2000235	regulation of tRNA processing	6	5	1.18	0.00149
GO:0043537	negative regulation of blood vessel endothelial cell migration	6	5	1.18	0.00149
GO:0010666	positive regulation of cardiac muscle cell apoptotic process	6	5	1.18	0.00149
GO:0031161	phosphatidylinositol catabolic process	6	5	1.18	0.00149
GO:0019740	nitrogen utilization	6	5	1.18	0.00149
GO:0009968	negative regulation of signal transduction	413	146	81.47	0.0015
GO:0001775	cell activation	267	100	52.67	0.00154
GO:0051893	regulation of focal adhesion assembly	37	18	7.3	0.00166
GO:0008360	regulation of cell shape	37	18	7.3	0.00166
GO:0042632	cholesterol homeostasis	60	22	11.84	0.00166
GO:0010976	positive regulation of neuron projection development	32	14	6.31	0.00168
GO:0009886	post-embryonic animal morphogenesis	77	31	15.19	0.00172
GO:0071705	nitrogen compound transport	1033	305	203.78	0.00172
GO:0044242	cellular lipid catabolic process	85	32	16.77	0.00173
GO:0043588	skin development	72	28	14.2	0.00175
GO:0030902	hindbrain development	57	25	11.24	0.00176
GO:0032496	response to lipopolysaccharide	43	22	8.48	0.00176
GO:1901565	organonitrogen compound catabolic process	512	155	101	0.00177
GO:0086004	regulation of cardiac muscle cell contraction	19	14	3.75	0.00177
GO:0010811	positive regulation of cell-substrate adhesion	53	20	10.46	0.00178
GO:0060348	bone development	53	20	10.46	0.00178
GO:0080134	regulation of response to stress	466	153	91.93	0.00178
GO:1903077	negative regulation of protein localization to plasma membrane	11	7	2.17	0.0018
GO:0036508	protein alpha-1,2-demannosylation	11	7	2.17	0.0018
GO:0033233	regulation of protein sumoylation	11	7	2.17	0.0018
GO:0061484	hematopoietic stem cell homeostasis	11	7	2.17	0.0018
GO:0035641	locomotory exploration behavior	11	7	2.17	0.0018
GO:1903961	positive regulation of anion transmembrane transport	11	7	2.17	0.0018
GO:0048854	brain morphogenesis	11	7	2.17	0.0018
GO:0002691	regulation of cellular extravasation	11	7	2.17	0.0018
GO:0045821	positive regulation of glycolytic process	11	7	2.17	0.0018
GO:1901741	positive regulation of myoblast fusion	11	7	2.17	0.0018
GO:0070509	calcium ion import	39	16	7.69	0.00183
GO:0007618	mating	39	16	7.69	0.00183
GO:0021549	cerebellum development	46	18	9.07	0.00184
GO:0001525	angiogenesis	101	40	19.92	0.00185
GO:0003073	regulation of systemic arterial blood pressure	29	13	5.72	0.00187
GO:0051965	positive regulation of synapse assembly	29	13	5.72	0.00187
GO:0007155	cell adhesion	376	166	74.17	0.00191
GO:0043065	positive regulation of apoptotic process	111	47	21.9	0.00193
GO:0035637	multicellular organismal signaling	89	38	17.56	0.00203
GO:0042332	gravitaxis	26	12	5.13	0.00205
GO:0034976	response to endoplasmic reticulum stress	115	36	22.69	0.00206
GO:0007179	transforming growth factor beta receptor signaling pathway	61	22	12.03	0.00212
GO:0008104	protein localization	1242	383	245.01	0.00216
GO:0006833	water transport	14	8	2.76	0.00217
GO:0060914	heart formation	14	8	2.76	0.00217
GO:0007431	salivary gland development	14	8	2.76	0.00217
GO:2000406	positive regulation of T cell migration	14	8	2.76	0.00217
GO:0050885	neuromuscular process controlling balance	14	8	2.76	0.00217
GO:0019229	regulation of vasoconstriction	14	8	2.76	0.00217
GO:0006491	N-glycan processing	14	8	2.76	0.00217
GO:0033077	T cell differentiation in thymus	14	8	2.76	0.00217
GO:0071702	organic substance transport	1192	357	235.15	0.00219
GO:0035264	multicellular organism growth	93	33	18.35	0.00225
GO:0046579	positive regulation of Ras protein signal transduction	25	14	4.93	0.00229
GO:0060560	developmental growth involved in morphogenesis	99	42	19.53	0.00229
GO:0035332	positive regulation of hippo signaling	20	10	3.95	0.00231
GO:0048071	sex-specific pigmentation	20	10	3.95	0.00231
GO:0010888	negative regulation of lipid storage	20	10	3.95	0.00231
GO:0017158	regulation of calcium ion-dependent exocytosis	20	10	3.95	0.00231
GO:0050982	detection of mechanical stimulus	20	10	3.95	0.00231
GO:0031128	developmental induction	20	10	3.95	0.00231
GO:0042472	inner ear morphogenesis	20	10	3.95	0.00231
GO:0000747	conjugation with cellular fusion	17	9	3.35	0.00232
GO:0019915	lipid storage	53	24	10.46	0.00233
GO:0048588	developmental cell growth	92	40	18.15	0.00234
GO:0016050	vesicle organization	114	39	22.49	0.00236
GO:0015711	organic anion transport	221	81	43.6	0.00239
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	33	14	6.51	0.00239
GO:0010613	positive regulation of cardiac muscle hypertrophy	33	14	6.51	0.00239
GO:0007274	neuromuscular synaptic transmission	47	18	9.27	0.00245
GO:0030324	lung development	63	25	12.43	0.00246
GO:0006892	post-Golgi vesicle-mediated transport	92	41	18.15	0.00249
GO:0001941	postsynaptic membrane organization	40	16	7.89	0.0025
GO:0001505	regulation of neurotransmitter levels	188	77	37.09	0.00252
GO:0010675	regulation of cellular carbohydrate metabolic process	97	39	19.14	0.00257
GO:0010632	regulation of epithelial cell migration	144	76	28.41	0.0026
GO:0089718	amino acid import across plasma membrane	42	20	8.29	0.00266
GO:0070613	regulation of protein processing	40	19	7.89	0.00266
GO:0098655	cation transmembrane transport	277	118	54.64	0.00267
GO:0071695	anatomical structure maturation	115	44	22.69	0.00267
GO:0050810	regulation of steroid biosynthetic process	62	22	12.23	0.00268
GO:0035567	non-canonical Wnt signaling pathway	30	13	5.92	0.00271
GO:0010717	regulation of epithelial to mesenchymal transition	30	13	5.92	0.00271
GO:0045944	positive regulation of transcription by RNA polymerase II	85	28	16.77	0.00273
GO:0010596	negative regulation of endothelial cell migration	15	11	2.96	0.00281
GO:0048754	branching morphogenesis of an epithelial tube	52	22	10.26	0.00282
GO:0062014	negative regulation of small molecule metabolic process	66	23	13.02	0.00283
GO:0019991	septate junction assembly	9	6	1.78	0.00284
GO:0070884	regulation of calcineurin-NFAT signaling cascade	9	6	1.78	0.00284
GO:2000311	regulation of AMPA receptor activity	9	6	1.78	0.00284
GO:0048844	artery morphogenesis	9	6	1.78	0.00284
GO:0051092	positive regulation of NF-kappaB transcription factor activity	9	6	1.78	0.00284
GO:1904193	negative regulation of cholangiocyte apoptotic process	9	6	1.78	0.00284
GO:0060269	centripetally migrating follicle cell migration	9	6	1.78	0.00284
GO:0032355	response to estradiol	97	31	19.14	0.00285
GO:0051646	mitochondrion localization	37	15	7.3	0.00289
GO:0006355	regulation of transcription, DNA-templated	576	161	113.63	0.00291
GO:0023061	signal release	308	118	60.76	0.00299
GO:0030036	actin cytoskeleton organization	225	105	44.39	0.00303
GO:0019954	asexual reproduction	27	12	5.33	0.00303
GO:0043051	regulation of pharyngeal pumping	27	12	5.33	0.00303
GO:0000082	G1/S transition of mitotic cell cycle	108	38	21.31	0.00306
GO:0030900	forebrain development	125	52	24.66	0.00307
GO:0009636	response to toxic substance	137	48	27.03	0.00308
GO:0043393	regulation of protein binding	146	54	28.8	0.00309
GO:0006915	apoptotic process	426	146	84.04	0.00317
GO:0040012	regulation of locomotion	392	177	77.33	0.00319
GO:0009987	cellular process	10685	2221	2107.86	0.00323
GO:0050921	positive regulation of chemotaxis	61	26	12.03	0.00325
GO:0061024	membrane organization	318	114	62.73	0.00326
GO:0009605	response to external stimulus	1114	373	219.76	0.00328
GO:0120031	plasma membrane bounded cell projection assembly	236	87	46.56	0.00328
GO:0010634	positive regulation of epithelial cell migration	102	53	20.12	0.00333
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	34	14	6.71	0.00334
GO:1903779	regulation of cardiac conduction	34	14	6.71	0.00334
GO:0032228	regulation of synaptic transmission, GABAergic	34	14	6.71	0.00334
GO:0032801	receptor catabolic process	34	14	6.71	0.00334
GO:0048675	axon extension	34	14	6.71	0.00334
GO:0042129	regulation of T cell proliferation	34	14	6.71	0.00334
GO:0007476	imaginal disc-derived wing morphogenesis	24	11	4.73	0.00335
GO:0050919	negative chemotaxis	24	11	4.73	0.00335
GO:2001236	regulation of extrinsic apoptotic signaling pathway	41	16	8.09	0.00335
GO:0007569	cell aging	41	16	8.09	0.00335
GO:0070925	organelle assembly	328	102	64.71	0.00337
GO:0045785	positive regulation of cell adhesion	125	50	24.66	0.00341
GO:0045216	cell-cell junction organization	125	55	24.66	0.0035
GO:0070988	demethylation	52	19	10.26	0.0035
GO:0001952	regulation of cell-matrix adhesion	58	28	11.44	0.00351
GO:0120032	regulation of plasma membrane bounded cell projection assembly	129	54	25.45	0.00352
GO:0021537	telencephalon development	87	37	17.16	0.00357
GO:0002700	regulation of production of molecular mediator of immune response	32	18	6.31	0.00357
GO:0048514	blood vessel morphogenesis	126	53	24.86	0.00358
GO:0001742	oenocyte differentiation	12	7	2.37	0.00358
GO:0009950	dorsal/ventral axis specification	12	7	2.37	0.00358
GO:0086091	regulation of heart rate by cardiac conduction	12	7	2.37	0.00358
