GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0099509	regulation of presynaptic cytosolic calcium ion concentration	8	7	1.85	0.00023
GO:0061154	endothelial tube morphogenesis	8	7	1.85	0.00023
GO:0071577	zinc ion transmembrane transport	8	7	1.85	0.00023
GO:0007424	open tracheal system development	244	120	56.55	0.00023
GO:1904953	Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	10	8	2.32	0.00023
GO:0007296	vitellogenesis	10	8	2.32	0.00023
GO:0050804	modulation of chemical synaptic transmission	254	92	58.86	0.00025
GO:0006813	potassium ion transport	103	40	23.87	0.00025
GO:0007265	Ras protein signal transduction	198	79	45.89	0.00026
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	38	19	8.81	0.00027
GO:0045176	apical protein localization	27	15	6.26	0.00027
GO:0030155	regulation of cell adhesion	254	109	58.86	0.00029
GO:0001709	cell fate determination	165	58	38.24	0.00029
GO:0010977	negative regulation of neuron projection development	64	31	14.83	3e-04
GO:0072002	Malpighian tubule development	59	26	13.67	3e-04
GO:0043065	positive regulation of apoptotic process	222	74	51.45	0.00031
GO:0006875	cellular metal ion homeostasis	209	83	48.43	0.00032
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	30	16	6.95	0.00032
GO:0030514	negative regulation of BMP signaling pathway	30	16	6.95	0.00032
GO:0009968	negative regulation of signal transduction	632	222	146.46	0.00033
GO:0009653	anatomical structure morphogenesis	1989	696	460.94	0.00033
GO:2000027	regulation of animal organ morphogenesis	96	41	22.25	0.00034
GO:0030010	establishment of cell polarity	117	50	27.11	0.00034
GO:0000281	mitotic cytokinesis	101	39	23.41	0.00034
GO:0030336	negative regulation of cell migration	103	49	23.87	0.00035
GO:0060326	cell chemotaxis	69	29	15.99	0.00037
GO:0045995	regulation of embryonic development	89	38	20.63	0.00038
GO:0007591	molting cycle, chitin-based cuticle	123	54	28.5	4e-04
GO:0031032	actomyosin structure organization	157	72	36.38	0.00041
GO:0036120	cellular response to platelet-derived growth factor stimulus	15	10	3.48	0.00041
GO:0001525	angiogenesis	162	63	37.54	0.00042
GO:0050796	regulation of insulin secretion	79	32	18.31	0.00042
GO:0007179	transforming growth factor beta receptor signaling pathway	102	39	23.64	0.00043
GO:0002027	regulation of heart rate	42	20	9.73	0.00043
GO:0048844	artery morphogenesis	54	24	12.51	0.00044
GO:0060444	branching involved in mammary gland duct morphogenesis	20	12	4.63	0.00044
GO:0045807	positive regulation of endocytosis	60	31	13.9	0.00044
GO:0042063	gliogenesis	211	87	48.9	0.00046
GO:0007427	epithelial cell migration, open tracheal system	28	15	6.49	0.00046
GO:0007422	peripheral nervous system development	86	34	19.93	0.00048
GO:0009612	response to mechanical stimulus	96	37	22.25	5e-04
GO:0008361	regulation of cell size	159	65	36.85	0.00051
GO:0031175	neuron projection development	772	282	178.91	0.00052
GO:0030168	platelet activation	31	16	7.18	0.00052
GO:0000904	cell morphogenesis involved in differentiation	679	242	157.35	0.00053
GO:0097320	plasma membrane tubulation	13	9	3.01	0.00054
GO:0046885	regulation of hormone biosynthetic process	23	13	5.33	0.00056
GO:0001938	positive regulation of endothelial cell proliferation	34	17	7.88	0.00057
GO:0007173	epidermal growth factor receptor signaling pathway	73	35	16.92	0.00057
GO:0030036	actin cytoskeleton organization	399	169	92.47	0.00058
GO:0008543	fibroblast growth factor receptor signaling pathway	58	25	13.44	0.00059
GO:0007416	synapse assembly	185	71	42.87	0.00059
GO:0042632	cholesterol homeostasis	37	18	8.57	6e-04
GO:0006955	immune response	797	258	184.7	6e-04
GO:0048707	instar larval or pupal morphogenesis	426	183	98.72	0.00061
GO:0007430	terminal branching, open tracheal system	18	11	4.17	0.00062
GO:1901021	positive regulation of calcium ion transmembrane transporter activity	18	11	4.17	0.00062
GO:0030216	keratinocyte differentiation	40	19	9.27	0.00062
GO:0071222	cellular response to lipopolysaccharide	40	19	9.27	0.00062
GO:0007291	sperm individualization	43	20	9.97	0.00063
GO:0007155	cell adhesion	461	201	106.83	0.00064
GO:0035159	regulation of tube length, open tracheal system	41	23	9.5	0.00065
GO:0019216	regulation of lipid metabolic process	250	86	57.94	0.00066
GO:0003223	ventricular compact myocardium morphogenesis	5	5	1.16	0.00067
GO:1901880	negative regulation of protein depolymerization	26	14	6.03	0.00067
GO:0007166	cell surface receptor signaling pathway	1199	419	277.86	0.00068
GO:0055075	potassium ion homeostasis	11	8	2.55	0.00068
GO:0090254	cell elongation involved in imaginal disc-derived wing morphogenesis	11	8	2.55	0.00068
GO:2000026	regulation of multicellular organismal development	694	237	160.83	0.00069
GO:0022409	positive regulation of cell-cell adhesion	81	32	18.77	0.00071
GO:0001678	cellular glucose homeostasis	65	27	15.06	0.00073
GO:0010565	regulation of cellular ketone metabolic process	65	27	15.06	0.00073
GO:0008582	regulation of synaptic assembly at neuromuscular junction	91	35	21.09	0.00073
GO:0009749	response to glucose	78	31	18.08	0.00076
GO:0048661	positive regulation of smooth muscle cell proliferation	29	15	6.72	0.00076
GO:0007043	cell-cell junction assembly	110	60	25.49	0.00077
GO:0071689	muscle thin filament assembly	9	7	2.09	0.00082
GO:0055003	cardiac myofibril assembly	9	7	2.09	0.00082
GO:0032012	regulation of ARF protein signal transduction	9	7	2.09	0.00082
GO:0035635	entry of bacterium into host cell	9	7	2.09	0.00082
GO:0015874	norepinephrine transport	9	7	2.09	0.00082
GO:0072583	clathrin-dependent endocytosis	32	16	7.42	0.00082
GO:0048260	positive regulation of receptor-mediated endocytosis	32	16	7.42	0.00082
GO:0038031	non-canonical Wnt signaling pathway via JNK cascade	7	6	1.62	0.00086
GO:0033194	response to hydroperoxide	7	6	1.62	0.00086
GO:0002088	lens development in camera-type eye	35	17	8.11	0.00087
GO:0003333	amino acid transmembrane transport	50	22	11.59	0.00089
GO:0050891	multicellular organismal water homeostasis	41	19	9.5	0.00091
GO:0072089	stem cell proliferation	44	20	10.2	0.00091
GO:0001954	positive regulation of cell-matrix adhesion	24	13	5.56	0.00097
GO:0010092	specification of animal organ identity	24	13	5.56	0.00097
GO:0030837	negative regulation of actin filament polymerization	24	13	5.56	0.00097
GO:0032970	regulation of actin filament-based process	181	74	41.95	0.00108
GO:0035317	imaginal disc-derived wing hair organization	38	21	8.81	0.00113
GO:0045860	positive regulation of protein kinase activity	166	56	38.47	0.00116
GO:0009996	negative regulation of cell fate specification	19	11	4.4	0.00116
GO:1903307	positive regulation of regulated secretory pathway	19	11	4.4	0.00116
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	19	11	4.4	0.00116
GO:0007426	tracheal outgrowth, open tracheal system	19	11	4.4	0.00116
GO:0050922	negative regulation of chemotaxis	19	11	4.4	0.00116
GO:0051283	negative regulation of sequestering of calcium ion	44	23	10.2	0.00116
GO:0014070	response to organic cyclic compound	458	134	106.14	0.00117
GO:1903828	negative regulation of cellular protein localization	63	29	14.6	0.00119
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	71	35	16.45	0.00119
GO:0009744	response to sucrose	70	28	16.22	0.00119
GO:0098974	postsynaptic actin cytoskeleton organization	14	9	3.24	0.0012
GO:0055069	zinc ion homeostasis	14	9	3.24	0.0012
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	51	22	11.82	0.00122
GO:0071345	cellular response to cytokine stimulus	364	113	84.36	0.00123
GO:0007350	blastoderm segmentation	167	61	38.7	0.00123
GO:0002764	immune response-regulating signaling pathway	161	59	37.31	0.00124
GO:0002066	columnar/cuboidal epithelial cell development	33	16	7.65	0.00126
GO:0031623	receptor internalization	48	21	11.12	0.00126
GO:0048863	stem cell differentiation	163	55	37.77	0.00127
GO:0001736	establishment of planar polarity	125	56	28.97	0.00129
GO:0016198	axon choice point recognition	45	20	10.43	0.00129
GO:0050772	positive regulation of axonogenesis	36	17	8.34	0.0013
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	36	17	8.34	0.0013
GO:0008354	germ cell migration	42	19	9.73	0.00131
GO:0051489	regulation of filopodium assembly	42	19	9.73	0.00131
GO:0006909	phagocytosis	121	43	28.04	0.00132
GO:0006952	defense response	537	185	124.45	0.00133
GO:0008045	motor neuron axon guidance	64	26	14.83	0.00135
GO:0035220	wing disc development	414	188	95.94	0.00135
GO:0007269	neurotransmitter secretion	136	57	31.52	0.00141
GO:0045453	bone resorption	22	12	5.1	0.00141
GO:0006073	cellular glucan metabolic process	94	35	21.78	0.00144
GO:0051094	positive regulation of developmental process	637	220	147.62	0.00145
GO:0016311	dephosphorylation	211	68	48.9	0.00147
GO:0043087	regulation of GTPase activity	245	85	56.78	0.0015
GO:2000377	regulation of reactive oxygen species metabolic process	58	24	13.44	0.00151
GO:0048469	cell maturation	243	84	56.31	0.00157
GO:0045088	regulation of innate immune response	80	35	18.54	0.00158
GO:0048488	synaptic vesicle endocytosis	55	23	12.75	0.00159
GO:0051642	centrosome localization	25	13	5.79	0.0016
GO:0010633	negative regulation of epithelial cell migration	25	13	5.79	0.0016
GO:0007399	nervous system development	1689	565	391.42	0.00161
GO:0007415	defasciculation of motor neuron axon	12	8	2.78	0.00163
GO:0002223	stimulatory C-type lectin receptor signaling pathway	12	8	2.78	0.00163
GO:0036010	protein localization to endosome	12	8	2.78	0.00163
GO:2000008	regulation of protein localization to cell surface	17	10	3.94	0.00166
GO:0007432	salivary gland boundary specification	17	10	3.94	0.00166
GO:0046661	male sex differentiation	114	45	26.42	0.00169
GO:0016192	vesicle-mediated transport	889	303	206.02	0.0017
GO:0008286	insulin receptor signaling pathway	78	30	18.08	0.0017
GO:1903076	regulation of protein localization to plasma membrane	49	21	11.36	0.00173
GO:0051893	regulation of focal adhesion assembly	28	14	6.49	0.00174
GO:0061097	regulation of protein tyrosine kinase activity	28	14	6.49	0.00174
GO:0031122	cytoplasmic microtubule organization	28	14	6.49	0.00174
GO:0006954	inflammatory response	126	44	29.2	0.00175
GO:0010769	regulation of cell morphogenesis involved in differentiation	51	26	11.82	0.00176
GO:0001649	osteoblast differentiation	95	35	22.02	0.00178
GO:0043408	regulation of MAPK cascade	254	90	58.86	0.00181
GO:0070509	calcium ion import	37	17	8.57	0.00189
GO:0048546	digestive tract morphogenesis	92	34	21.32	0.00193
GO:0009950	dorsal/ventral axis specification	72	28	16.69	0.00197
GO:0016318	ommatidial rotation	20	11	4.63	0.00204
GO:0050775	positive regulation of dendrite morphogenesis	20	11	4.63	0.00204
GO:0003015	heart process	130	55	30.13	0.00208
GO:0002064	epithelial cell development	387	151	89.69	0.00211
GO:0009887	animal organ morphogenesis	1047	397	242.64	0.00212
GO:0030004	cellular monovalent inorganic cation homeostasis	48	23	11.12	0.00213
GO:0086005	ventricular cardiac muscle cell action potential	10	7	2.32	0.00218
GO:1903861	positive regulation of dendrite extension	10	7	2.32	0.00218
GO:0007301	female germline ring canal formation	10	7	2.32	0.00218
GO:0002720	positive regulation of cytokine production involved in immune response	10	7	2.32	0.00218
GO:0010839	negative regulation of keratinocyte proliferation	10	7	2.32	0.00218
GO:0034110	regulation of homotypic cell-cell adhesion	10	7	2.32	0.00218
GO:0045766	positive regulation of angiogenesis	53	22	12.28	0.00223
GO:0060021	roof of mouth development	66	26	15.3	0.00227
GO:0006936	muscle contraction	139	62	32.21	0.00232
GO:0051592	response to calcium ion	50	21	11.59	0.00234
GO:0010959	regulation of metal ion transport	174	68	40.32	0.00234
GO:0035160	maintenance of epithelial integrity, open tracheal system	15	9	3.48	0.00238
GO:0035158	regulation of tube diameter, open tracheal system	15	9	3.48	0.00238
GO:2000810	regulation of bicellular tight junction assembly	15	9	3.48	0.00238
GO:0007528	neuromuscular junction development	171	65	39.63	0.0024
GO:0010623	programmed cell death involved in cell development	100	36	23.17	0.00245
GO:0007229	integrin-mediated signaling pathway	26	13	6.03	0.00253
GO:0045676	regulation of R7 cell differentiation	26	13	6.03	0.00253
GO:0008039	synaptic target recognition	44	19	10.2	0.00254
GO:0030224	monocyte differentiation	44	19	10.2	0.00254
GO:0007619	courtship behavior	90	33	20.86	0.00259
GO:1902904	negative regulation of supramolecular fiber organization	59	29	13.67	0.00261
GO:0046579	positive regulation of Ras protein signal transduction	29	14	6.72	0.00265
GO:0007614	short-term memory	29	14	6.72	0.00265
GO:0009617	response to bacterium	280	96	64.89	0.00267
GO:0035904	aorta development	38	17	8.81	0.00268
GO:0099175	regulation of postsynapse organization	32	15	7.42	0.00271
GO:0008345	larval locomotory behavior	32	15	7.42	0.00271
GO:0048678	response to axon injury	32	15	7.42	0.00271
GO:0044091	membrane biogenesis	35	16	8.11	0.00271
GO:0008586	imaginal disc-derived wing vein morphogenesis	35	16	8.11	0.00271
GO:0009267	cellular response to starvation	111	39	25.72	0.00274
GO:0019827	stem cell population maintenance	190	61	44.03	0.00277
GO:1903391	regulation of adherens junction organization	8	6	1.85	0.00278
GO:0046664	dorsal closure, amnioserosa morphology change	8	6	1.85	0.00278
GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	8	6	1.85	0.00278
GO:0072673	lamellipodium morphogenesis	8	6	1.85	0.00278
GO:0048626	myoblast fate specification	8	6	1.85	0.00278
GO:0090179	planar cell polarity pathway involved in neural tube closure	8	6	1.85	0.00278
GO:0035331	negative regulation of hippo signaling	18	10	4.17	0.00297
GO:0003148	outflow tract septum morphogenesis	18	10	4.17	0.00297
GO:0042987	amyloid precursor protein catabolic process	18	10	4.17	0.00297
GO:0007317	regulation of pole plasm oskar mRNA localization	18	10	4.17	0.00297
GO:0048730	epidermis morphogenesis	18	10	4.17	0.00297
GO:0046530	photoreceptor cell differentiation	239	93	55.39	0.00297
GO:0060401	cytosolic calcium ion transport	65	29	15.06	0.00303
GO:0048639	positive regulation of developmental growth	161	57	37.31	0.00305
GO:0002683	negative regulation of immune system process	125	46	28.97	0.00315
GO:0030217	T cell differentiation	91	33	21.09	0.00318
GO:0071676	negative regulation of mononuclear cell migration	6	5	1.39	0.00323
GO:0003307	regulation of Wnt signaling pathway involved in heart development	6	5	1.39	0.00323
GO:0035385	Roundabout signaling pathway	6	5	1.39	0.00323
GO:0140058	neuron projection arborization	6	5	1.39	0.00323
GO:1903651	positive regulation of cytoplasmic transport	6	5	1.39	0.00323
GO:0030212	hyaluronan metabolic process	6	5	1.39	0.00323
GO:0048262	determination of dorsal/ventral asymmetry	6	5	1.39	0.00323
GO:0034350	regulation of glial cell apoptotic process	6	5	1.39	0.00323
GO:1904385	cellular response to angiotensin	6	5	1.39	0.00323
GO:0098885	modification of postsynaptic actin cytoskeleton	6	5	1.39	0.00323
GO:0045603	positive regulation of endothelial cell differentiation	6	5	1.39	0.00323
GO:0071803	positive regulation of podosome assembly	6	5	1.39	0.00323
GO:0043547	positive regulation of GTPase activity	105	37	24.33	0.00328
GO:0042552	myelination	48	20	11.12	0.0033
GO:0002694	regulation of leukocyte activation	144	48	33.37	0.0033
GO:0023051	regulation of signaling	1641	544	380.29	0.00336
GO:0045332	phospholipid translocation	13	8	3.01	0.00338
GO:0048715	negative regulation of oligodendrocyte differentiation	13	8	3.01	0.00338
GO:2000641	regulation of early endosome to late endosome transport	13	8	3.01	0.00338
GO:0072337	modified amino acid transport	21	11	4.87	0.0034
GO:0046533	negative regulation of photoreceptor cell differentiation	21	11	4.87	0.0034
GO:0042074	cell migration involved in gastrulation	21	11	4.87	0.0034
GO:0019367	fatty acid elongation, saturated fatty acid	21	11	4.87	0.0034
GO:0045793	positive regulation of cell size	45	19	10.43	0.00346
GO:0035088	establishment or maintenance of apical/basal cell polarity	61	30	14.14	0.00346
GO:0042221	response to chemical	2258	684	523.28	0.00351
GO:0007162	negative regulation of cell adhesion	101	44	23.41	0.0036
GO:0035725	sodium ion transmembrane transport	44	22	10.2	0.0036
GO:0045475	locomotor rhythm	58	23	13.44	0.0036
GO:0034446	substrate adhesion-dependent cell spreading	42	18	9.73	0.00361
GO:0007480	imaginal disc-derived leg morphogenesis	78	29	18.08	0.00363
GO:0050803	regulation of synapse structure or activity	213	81	49.36	0.00363
GO:0003151	outflow tract morphogenesis	57	27	13.21	0.00363
GO:0099173	postsynapse organization	86	42	19.93	0.00364
GO:0035011	melanotic encapsulation of foreign target	24	12	5.56	0.00369
GO:0060674	placenta blood vessel development	24	12	5.56	0.00369
GO:2000300	regulation of synaptic vesicle exocytosis	39	17	9.04	0.00375
GO:0046716	muscle cell cellular homeostasis	36	16	8.34	0.00385
GO:0061383	trabecula morphogenesis	27	13	6.26	0.00385
GO:0043542	endothelial cell migration	92	33	21.32	0.00387
GO:0010646	regulation of cell communication	1632	540	378.21	0.00391
GO:0017156	calcium-ion regulated exocytosis	33	15	7.65	0.00391
GO:0097061	dendritic spine organization	33	15	7.65	0.00391
GO:0045940	positive regulation of steroid metabolic process	33	15	7.65	0.00391
GO:0040003	chitin-based cuticle development	113	39	26.19	0.00391
GO:0001666	response to hypoxia	156	51	36.15	0.00393
GO:0048812	neuron projection morphogenesis	606	216	140.44	0.00397
GO:0001707	mesoderm formation	65	25	15.06	0.00399
GO:0017085	response to insecticide	65	25	15.06	0.00399
GO:0001822	kidney development	131	44	30.36	0.00407
GO:0006508	proteolysis	904	242	209.5	0.00428
GO:0090263	positive regulation of canonical Wnt signaling pathway	62	24	14.37	0.0043
GO:0043455	regulation of secondary metabolic process	16	9	3.71	0.00432
GO:0032801	receptor catabolic process	16	9	3.71	0.00432
GO:0002886	regulation of myeloid leukocyte mediated immunity	16	9	3.71	0.00432
GO:0097494	regulation of vesicle size	16	9	3.71	0.00432
GO:0032506	cytokinetic process	49	20	11.36	0.00438
GO:0014016	neuroblast differentiation	49	20	11.36	0.00438
GO:0071363	cellular response to growth factor stimulus	337	129	78.1	0.0044
GO:0055001	muscle cell development	131	58	30.36	0.00445
GO:0045732	positive regulation of protein catabolic process	128	43	29.66	0.00447
GO:0008593	regulation of Notch signaling pathway	146	48	33.83	0.00447
GO:0035148	tube formation	140	50	32.44	0.00459
GO:0070374	positive regulation of ERK1 and ERK2 cascade	59	23	13.67	0.00464
GO:0008585	female gonad development	69	26	15.99	0.00464
GO:0060232	delamination	11	7	2.55	0.00479
GO:2001135	regulation of endocytic recycling	11	7	2.55	0.00479
GO:0046850	regulation of bone remodeling	11	7	2.55	0.00479
GO:0045186	zonula adherens assembly	11	7	2.55	0.00479
GO:0034383	low-density lipoprotein particle clearance	11	7	2.55	0.00479
GO:0021932	hindbrain radial glia guided cell migration	11	7	2.55	0.00479
GO:0045821	positive regulation of glycolytic process	11	7	2.55	0.00479
GO:0048668	collateral sprouting	11	7	2.55	0.00479
GO:0006937	regulation of muscle contraction	70	30	16.22	0.00484
GO:0050778	positive regulation of immune response	170	63	39.4	0.00488
GO:0032956	regulation of actin cytoskeleton organization	167	65	38.7	0.0049
GO:0051056	regulation of small GTPase mediated signal transduction	137	57	31.75	0.00491
GO:0034097	response to cytokine	396	129	91.77	0.00492
GO:0001737	establishment of imaginal disc-derived wing hair orientation	19	10	4.4	0.00498
GO:0048092	negative regulation of male pigmentation	19	10	4.4	0.00498
GO:0010888	negative regulation of lipid storage	19	10	4.4	0.00498
GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	19	10	4.4	0.00498
GO:0007274	neuromuscular synaptic transmission	83	30	19.23	0.00505
GO:0097305	response to alcohol	191	60	44.26	0.00513
GO:0007204	positive regulation of cytosolic calcium ion concentration	87	35	20.16	0.00514
GO:0019915	lipid storage	74	32	17.15	0.00516
GO:0001754	eye photoreceptor cell differentiation	216	83	50.06	0.00523
GO:0008645	hexose transmembrane transport	39	20	9.04	0.00528
GO:0051865	protein autoubiquitination	37	16	8.57	0.00535
GO:0045639	positive regulation of myeloid cell differentiation	37	16	8.57	0.00535
GO:0035023	regulation of Rho protein signal transduction	53	21	12.28	0.00535
GO:0030838	positive regulation of actin filament polymerization	53	21	12.28	0.00535
GO:0050805	negative regulation of synaptic transmission	53	21	12.28	0.00535
GO:0003254	regulation of membrane depolarization	22	11	5.1	0.00539
GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	22	11	5.1	0.00539
GO:0035277	spiracle morphogenesis, open tracheal system	22	11	5.1	0.00539
GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	22	11	5.1	0.00539
GO:0060322	head development	507	158	117.49	0.00541
GO:0006941	striated muscle contraction	73	34	16.92	0.00545
GO:0007409	axonogenesis	456	164	105.68	0.00545
GO:0043113	receptor clustering	34	15	7.88	0.00552
GO:0045600	positive regulation of fat cell differentiation	34	15	7.88	0.00552
GO:0044319	wound healing, spreading of cells	25	12	5.79	0.00561
GO:0046621	negative regulation of organ growth	25	12	5.79	0.00561
GO:0006027	glycosaminoglycan catabolic process	25	12	5.79	0.00561
GO:1902414	protein localization to cell junction	31	14	7.18	0.00564
GO:0048102	autophagic cell death	31	14	7.18	0.00564
GO:0048596	embryonic camera-type eye morphogenesis	28	13	6.49	0.00568
GO:0090303	positive regulation of wound healing	28	13	6.49	0.00568
GO:0031589	cell-substrate adhesion	123	53	28.5	0.00579
GO:0009966	regulation of signal transduction	1397	461	323.75	0.006
GO:0060795	cell fate commitment involved in formation of primary germ layer	47	19	10.89	0.00612
GO:0050866	negative regulation of cell activation	47	19	10.89	0.00612
GO:0042327	positive regulation of phosphorylation	298	101	69.06	0.00615
GO:0030510	regulation of BMP signaling pathway	74	34	17.15	0.00621
GO:0038083	peptidyl-tyrosine autophosphorylation	14	8	3.24	0.0063
GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	14	8	3.24	0.0063
GO:0008103	oocyte microtubule cytoskeleton polarization	14	8	3.24	0.0063
GO:0008293	torso signaling pathway	14	8	3.24	0.0063
GO:0006929	substrate-dependent cell migration	14	8	3.24	0.0063
GO:0018345	protein palmitoylation	14	8	3.24	0.0063
GO:1905208	negative regulation of cardiocyte differentiation	14	8	3.24	0.0063
GO:0030517	negative regulation of axon extension	14	8	3.24	0.0063
GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	14	8	3.24	0.0063
GO:0071402	cellular response to lipoprotein particle stimulus	14	8	3.24	0.0063
GO:2000637	positive regulation of gene silencing by miRNA	14	8	3.24	0.0063
GO:0044419	biological process involved in interspecies interaction between organisms	663	220	153.65	0.00642
GO:0023056	positive regulation of signaling	733	240	169.87	0.00651
GO:0034109	homotypic cell-cell adhesion	19	13	4.4	0.00661
GO:0014910	regulation of smooth muscle cell migration	18	12	4.17	0.00663
GO:0036508	protein alpha-1,2-demannosylation	9	6	2.09	0.0067
GO:0097501	stress response to metal ion	9	6	2.09	0.0067
GO:0014912	negative regulation of smooth muscle cell migration	9	6	2.09	0.0067
GO:0021819	layer formation in cerebral cortex	9	6	2.09	0.0067
GO:0034334	adherens junction maintenance	9	6	2.09	0.0067
GO:0045837	negative regulation of membrane potential	9	6	2.09	0.0067
GO:0034113	heterotypic cell-cell adhesion	9	6	2.09	0.0067
GO:1903829	positive regulation of cellular protein localization	127	42	29.43	0.0067
GO:0022408	negative regulation of cell-cell adhesion	65	28	15.06	0.00671
GO:0098657	import into cell	81	29	18.77	0.00672
GO:0042127	regulation of cell population proliferation	755	226	174.97	0.00678
GO:0090557	establishment of endothelial intestinal barrier	41	17	9.5	0.00691
