GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0010224	response to UV-B	25	11	4.86	0.00441
GO:0032392	DNA geometric change	22	10	4.28	0.00496
GO:0010165	response to X-ray	22	10	4.28	0.00496
GO:0140014	mitotic nuclear division	120	39	23.35	0.005
GO:0034605	cellular response to heat	43	16	8.37	0.00504
GO:0071479	cellular response to ionizing radiation	44	21	8.56	0.00534
GO:0000724	double-strand break repair via homologous recombination	38	20	7.39	0.00535
GO:0006446	regulation of translational initiation	47	17	9.14	0.00544
GO:0006406	mRNA export from nucleus	10	6	1.95	0.0055
GO:0090063	positive regulation of microtubule nucleation	10	6	1.95	0.0055
GO:0046602	regulation of mitotic centrosome separation	10	6	1.95	0.0055
GO:0006417	regulation of translation	151	52	29.38	0.00563
GO:0008380	RNA splicing	120	44	23.35	0.00571
GO:0061014	positive regulation of mRNA catabolic process	51	18	9.92	0.00578
GO:0019985	translesion synthesis	16	8	3.11	0.00584
GO:0042274	ribosomal small subunit biogenesis	29	21	5.64	0.00592
GO:0006261	DNA-dependent DNA replication	77	40	14.98	0.00593
GO:0043487	regulation of RNA stability	97	32	18.87	0.00594
GO:0000054	ribosomal subunit export from nucleus	13	7	2.53	0.00594
GO:0051095	regulation of helicase activity	5	4	0.97	0.00604
GO:0036297	interstrand cross-link repair	5	4	0.97	0.00604
GO:0071046	nuclear polyadenylation-dependent ncRNA catabolic process	5	4	0.97	0.00604
GO:0071033	nuclear retention of pre-mRNA at the site of transcription	5	4	0.97	0.00604
GO:0035822	gene conversion	5	4	0.97	0.00604
GO:0045002	double-strand break repair via single-strand annealing	5	4	0.97	0.00604
GO:0006265	DNA topological change	5	4	0.97	0.00604
GO:0018401	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	5	4	0.97	0.00604
GO:1903564	regulation of protein localization to cilium	5	4	0.97	0.00604
GO:0032079	positive regulation of endodeoxyribonuclease activity	5	4	0.97	0.00604
GO:0009615	response to virus	55	19	10.7	0.00605
GO:0043414	macromolecule methylation	103	31	20.04	0.00622
GO:0008356	asymmetric cell division	26	11	5.06	0.00632
GO:0010564	regulation of cell cycle process	319	95	62.06	0.00637
GO:2001251	negative regulation of chromosome organization	33	13	6.42	0.00637
GO:0000045	autophagosome assembly	48	17	9.34	0.00693
GO:0006511	ubiquitin-dependent protein catabolic process	189	51	36.77	0.00697
GO:0051303	establishment of chromosome localization	23	10	4.47	0.00726
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	11	8	2.14	0.00732
GO:0048366	leaf development	30	12	5.84	0.00751
GO:0032543	mitochondrial translation	30	12	5.84	0.00751
GO:0051851	modulation by host of symbiont process	30	12	5.84	0.00751
GO:0019083	viral transcription	30	12	5.84	0.00751
GO:0043488	regulation of mRNA stability	92	28	17.9	0.00765
GO:0006338	chromatin remodeling	64	29	12.45	0.00798
GO:0006998	nuclear envelope organization	20	9	3.89	0.00824
GO:2000278	regulation of DNA biosynthetic process	51	23	9.92	0.00831
GO:0002181	cytoplasmic translation	45	16	8.75	0.00832
GO:0006401	RNA catabolic process	195	87	37.94	0.00841
GO:0006402	mRNA catabolic process	179	77	34.82	0.00853
GO:0034660	ncRNA metabolic process	185	102	35.99	0.00865
GO:0045132	meiotic chromosome segregation	27	11	5.25	0.00882
GO:0007004	telomere maintenance via telomerase	34	18	6.61	0.00902
GO:0048199	vesicle targeting, to, from or within Golgi	17	8	3.31	0.00918
GO:0006368	transcription elongation from RNA polymerase II promoter	17	8	3.31	0.00918
GO:0098781	ncRNA transcription	17	8	3.31	0.00918
GO:1901798	positive regulation of signal transduction by p53 class mediator	17	8	3.31	0.00918
GO:0016447	somatic recombination of immunoglobulin gene segments	8	5	1.56	0.00919
GO:1901977	negative regulation of cell cycle checkpoint	8	5	1.56	0.00919
GO:0071287	cellular response to manganese ion	8	5	1.56	0.00919
GO:0002381	immunoglobulin production involved in immunoglobulin-mediated immune response	8	5	1.56	0.00919
GO:0002251	organ or tissue specific immune response	8	5	1.56	0.00919
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	8	5	1.56	0.00919
GO:1901142	insulin metabolic process	8	5	1.56	0.00919
GO:0051225	spindle assembly	38	14	7.39	0.00933
GO:0017148	negative regulation of translation	73	23	14.2	0.00952
GO:0006325	chromatin organization	215	77	41.83	0.00997
GO:1903051	negative regulation of proteolysis involved in cellular protein catabolic process	42	15	8.17	0.00999
