GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0043087	regulation of GTPase activity	245	80	51.15	0.00025
GO:0007166	cell surface receptor signaling pathway	1199	388	250.31	0.00027
GO:0050795	regulation of behavior	75	29	15.66	0.00031
GO:0098659	inorganic cation import across plasma membrane	21	15	4.38	0.00031
GO:0060674	placenta blood vessel development	24	13	5.01	0.00033
GO:0045599	negative regulation of fat cell differentiation	24	13	5.01	0.00033
GO:0002684	positive regulation of immune system process	257	86	53.65	0.00033
GO:0010975	regulation of neuron projection development	246	74	51.36	0.00035
GO:0001662	behavioral fear response	27	14	5.64	0.00036
GO:0072002	Malpighian tubule development	59	27	12.32	0.00036
GO:1902531	regulation of intracellular signal transduction	727	221	151.77	0.00038
GO:0048638	regulation of developmental growth	319	106	66.6	0.00039
GO:0008360	regulation of cell shape	90	33	18.79	0.00039
GO:0006212	uracil catabolic process	5	5	1.04	0.00039
GO:0030007	cellular potassium ion homeostasis	5	5	1.04	0.00039
GO:0035165	embryonic crystal cell differentiation	5	5	1.04	0.00039
GO:0034351	negative regulation of glial cell apoptotic process	5	5	1.04	0.00039
GO:0030335	positive regulation of cell migration	194	70	40.5	4e-04
GO:0097084	vascular associated smooth muscle cell development	9	7	1.88	0.00041
GO:0006909	phagocytosis	121	46	25.26	0.00041
GO:2001257	regulation of cation channel activity	59	24	12.32	0.00042
GO:0070374	positive regulation of ERK1 and ERK2 cascade	59	24	12.32	0.00042
GO:0009612	response to mechanical stimulus	96	38	20.04	0.00043
GO:0007464	R3/R4 cell fate commitment	19	11	3.97	0.00045
GO:0035924	cellular response to vascular endothelial growth factor stimulus	19	11	3.97	0.00045
GO:0007615	anesthesia-resistant memory	19	11	3.97	0.00045
GO:0010959	regulation of metal ion transport	174	69	36.32	0.00046
GO:0001894	tissue homeostasis	132	55	27.56	0.00047
GO:0032495	response to muramyl dipeptide	7	6	1.46	0.00047
GO:0016048	detection of temperature stimulus	7	6	1.46	0.00047
GO:0045608	negative regulation of inner ear auditory receptor cell differentiation	7	6	1.46	0.00047
GO:0030856	regulation of epithelial cell differentiation	90	39	18.79	0.00048
GO:0045995	regulation of embryonic development	89	35	18.58	0.00049
GO:0040011	locomotion	1091	390	227.76	0.00051
GO:0048859	formation of anatomical boundary	53	22	11.06	0.00051
GO:0010594	regulation of endothelial cell migration	70	27	14.61	0.00051
GO:0031290	retinal ganglion cell axon guidance	14	9	2.92	0.00053
GO:0051963	regulation of synapse assembly	119	45	24.84	0.00054
GO:0048593	camera-type eye morphogenesis	89	39	18.58	0.00055
GO:0072499	photoreceptor cell axon guidance	25	13	5.22	0.00056
GO:0051897	positive regulation of protein kinase B signaling	31	15	6.47	0.00058
GO:0030168	platelet activation	31	15	6.47	0.00058
GO:0050905	neuromuscular process	103	36	21.5	0.00062
GO:0030534	adult behavior	229	84	47.81	0.00064
GO:0018105	peptidyl-serine phosphorylation	122	41	25.47	0.00068
GO:0035001	dorsal trunk growth, open tracheal system	17	10	3.55	7e-04
GO:0046326	positive regulation of glucose import	17	10	3.55	7e-04
GO:0072234	metanephric nephron tubule development	17	10	3.55	7e-04
GO:0048169	regulation of long-term neuronal synaptic plasticity	17	10	3.55	7e-04
GO:0022404	molting cycle process	151	56	31.52	0.00075
GO:0007632	visual behavior	63	29	13.15	0.00076
GO:0021537	telencephalon development	192	59	40.08	0.00076
GO:0007298	border follicle cell migration	104	36	21.71	0.00077
GO:0007399	nervous system development	1689	543	352.6	0.00077
GO:0007386	compartment pattern specification	12	8	2.51	0.00078
GO:0035988	chondrocyte proliferation	12	8	2.51	0.00078
GO:0050954	sensory perception of mechanical stimulus	160	68	33.4	0.00078
GO:0048646	anatomical structure formation involved in morphogenesis	807	264	168.47	8e-04
GO:0060444	branching involved in mammary gland duct morphogenesis	20	11	4.18	0.00082
GO:0021575	hindbrain morphogenesis	35	16	7.31	0.00084
GO:0008344	adult locomotory behavior	131	48	27.35	0.00085
GO:0009950	dorsal/ventral axis specification	72	27	15.03	0.00086
GO:0048085	adult chitin-containing cuticle pigmentation	72	27	15.03	0.00086
GO:0008039	synaptic target recognition	44	22	9.19	0.00088
GO:0035168	larval lymph gland hemocyte differentiation	23	12	4.8	0.00088
GO:0051926	negative regulation of calcium ion transport	23	12	4.8	0.00088
GO:0032501	multicellular organismal process	4750	1261	991.62	0.00089
GO:0045467	R7 cell development	29	14	6.05	0.00091
GO:0006959	humoral immune response	126	46	26.3	0.00093
GO:0035567	non-canonical Wnt signaling pathway	55	22	11.48	0.00094
GO:0060326	cell chemotaxis	69	26	14.4	0.00098
GO:0045087	innate immune response	190	67	39.66	0.001
GO:0021675	nerve development	51	24	10.65	0.00101
GO:0002011	morphogenesis of an epithelial sheet	52	21	10.86	0.00105
GO:0007026	negative regulation of microtubule depolymerization	15	9	3.13	0.00108
GO:0007630	jump response	15	9	3.13	0.00108
GO:0036120	cellular response to platelet-derived growth factor stimulus	15	9	3.13	0.00108
GO:0008284	positive regulation of cell population proliferation	399	124	83.3	0.00108
GO:0050804	modulation of chemical synaptic transmission	254	94	53.03	0.00109
GO:0046667	compound eye retinal cell programmed cell death	28	19	5.85	0.0011
GO:0050919	negative chemotaxis	25	15	5.22	0.00111
GO:0051967	negative regulation of synaptic transmission, glutamatergic	10	7	2.09	0.00113
GO:0072577	endothelial cell apoptotic process	10	7	2.09	0.00113
GO:0098703	calcium ion import across plasma membrane	10	7	2.09	0.00113
GO:0031281	positive regulation of cyclase activity	10	7	2.09	0.00113
GO:2000300	regulation of synaptic vesicle exocytosis	39	17	8.14	0.00113
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	39	17	8.14	0.00113
GO:0019722	calcium-mediated signaling	84	30	17.54	0.00116
GO:0048864	stem cell development	49	20	10.23	0.00117
GO:0001709	cell fate determination	165	54	34.45	0.00119
GO:0046716	muscle cell cellular homeostasis	36	16	7.52	0.00122
GO:0001657	ureteric bud development	57	26	11.9	0.00124
GO:0031214	biomineral tissue development	56	22	11.69	0.00124
GO:0042127	regulation of cell population proliferation	755	220	157.62	0.00125
GO:0010812	negative regulation of cell-substrate adhesion	25	15	5.22	0.00126
GO:0061343	cell adhesion involved in heart morphogenesis	18	10	3.76	0.00128
GO:0002762	negative regulation of myeloid leukocyte differentiation	18	10	3.76	0.00128
GO:0048569	post-embryonic animal organ development	453	174	94.57	0.00129
GO:0048585	negative regulation of response to stimulus	745	220	155.53	0.00129
GO:0014031	mesenchymal cell development	46	19	9.6	0.0013
GO:0035148	tube formation	140	49	29.23	0.00134
GO:0046717	acid secretion	21	11	4.38	0.00139
GO:0072273	metanephric nephron morphogenesis	21	11	4.38	0.00139
GO:0042331	phototaxis	21	11	4.38	0.00139
GO:0007603	phototransduction, visible light	48	22	10.02	0.00142
GO:0051960	regulation of nervous system development	327	97	68.27	0.00142
GO:0016525	negative regulation of angiogenesis	24	12	5.01	0.00143
GO:0014019	neuroblast development	24	12	5.01	0.00143
GO:0045596	negative regulation of cell differentiation	380	119	79.33	0.00145
GO:0022407	regulation of cell-cell adhesion	146	52	30.48	0.00148
GO:0055123	digestive system development	171	67	35.7	0.00149
GO:0023051	regulation of signaling	1641	506	342.58	0.0015
GO:0001661	conditioned taste aversion	8	6	1.67	0.00156
GO:0035235	ionotropic glutamate receptor signaling pathway	8	6	1.67	0.00156
GO:0046673	negative regulation of compound eye retinal cell programmed cell death	8	6	1.67	0.00156
GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	8	6	1.67	0.00156
GO:0003151	outflow tract morphogenesis	57	22	11.9	0.00163
GO:0001525	angiogenesis	162	60	33.82	0.00166
GO:0035025	positive regulation of Rho protein signal transduction	13	8	2.71	0.00166
GO:0046331	lateral inhibition	13	8	2.71	0.00166
GO:0030728	ovulation	13	8	2.71	0.00166
GO:0050892	intestinal absorption	13	8	2.71	0.00166
GO:0048715	negative regulation of oligodendrocyte differentiation	13	8	2.71	0.00166
GO:0090279	regulation of calcium ion import	13	8	2.71	0.00166
GO:0045860	positive regulation of protein kinase activity	166	51	34.65	0.00168
GO:0003002	regionalization	569	185	118.79	0.00176
GO:0014033	neural crest cell differentiation	47	19	9.81	0.00177
GO:0007610	behavior	798	279	166.59	0.00177
GO:0048812	neuron projection morphogenesis	606	219	126.51	0.00178
GO:0050806	positive regulation of synaptic transmission	61	26	12.73	0.0018
GO:0030510	regulation of BMP signaling pathway	74	37	15.45	0.00182
GO:0007179	transforming growth factor beta receptor signaling pathway	102	39	21.29	0.00186
GO:0033993	response to lipid	351	96	73.28	0.00188
GO:0001938	positive regulation of endothelial cell proliferation	34	15	7.1	0.00189
GO:0015914	phospholipid transport	34	15	7.1	0.00189
GO:1902904	negative regulation of supramolecular fiber organization	59	27	12.32	0.0019
GO:0007517	muscle organ development	278	106	58.04	0.00191
GO:0008062	eclosion rhythm	6	5	1.25	0.00196
GO:0072014	proximal tubule development	6	5	1.25	0.00196
GO:0070831	basement membrane assembly	6	5	1.25	0.00196
GO:0098664	G protein-coupled serotonin receptor signaling pathway	6	5	1.25	0.00196
GO:2000974	negative regulation of pro-B cell differentiation	6	5	1.25	0.00196
GO:0071805	potassium ion transmembrane transport	72	26	15.03	0.002
GO:0060857	establishment of glial blood-brain barrier	16	9	3.34	0.00201
GO:0030199	collagen fibril organization	16	9	3.34	0.00201
GO:0030540	female genitalia development	16	9	3.34	0.00201
GO:0007043	cell-cell junction assembly	110	54	22.96	0.00202
GO:0042044	fluid transport	31	14	6.47	0.00203
GO:0045646	regulation of erythrocyte differentiation	31	14	6.47	0.00203
GO:0003015	heart process	130	57	27.14	0.00205
GO:0046532	regulation of photoreceptor cell differentiation	51	20	10.65	0.00209
GO:0042886	amide transport	134	50	27.97	0.0021
GO:0001818	negative regulation of cytokine production	58	22	12.11	0.00212
GO:0008593	regulation of Notch signaling pathway	146	52	30.48	0.00215
GO:0002385	mucosal immune response	28	13	5.85	0.00215
GO:0007367	segment polarity determination	28	13	5.85	0.00215
GO:0045198	establishment of epithelial cell apical/basal polarity	19	10	3.97	0.0022
GO:0010888	negative regulation of lipid storage	19	10	3.97	0.0022
GO:0007588	excretion	19	10	3.97	0.0022
GO:0009954	proximal/distal pattern formation	41	17	8.56	0.0022
GO:0014065	phosphatidylinositol 3-kinase signaling	41	17	8.56	0.0022
GO:0008542	visual learning	25	12	5.22	0.00224
GO:0045433	male courtship behavior, veined wing generated song production	25	12	5.22	0.00224
GO:0022603	regulation of anatomical structure morphogenesis	441	155	92.06	0.00226
GO:0035277	spiracle morphogenesis, open tracheal system	22	11	4.59	0.00226
GO:0030900	forebrain development	257	85	53.65	0.00229
GO:0008582	regulation of synaptic assembly at neuromuscular junction	91	31	19	0.0023
GO:0048749	compound eye development	357	121	74.53	0.00235
GO:0007297	ovarian follicle cell migration	115	43	24.01	0.00242
GO:0046661	male sex differentiation	114	37	23.8	0.00245
GO:0009069	serine family amino acid metabolic process	262	74	54.7	0.00246
GO:0032970	regulation of actin filament-based process	181	61	37.79	0.00247
GO:0061005	cell differentiation involved in kidney development	40	19	8.35	0.00249
GO:0042689	regulation of crystal cell differentiation	11	7	2.3	0.00254
GO:0072173	metanephric tubule morphogenesis	11	7	2.3	0.00254
GO:0043114	regulation of vascular permeability	11	7	2.3	0.00254
GO:0045186	zonula adherens assembly	11	7	2.3	0.00254
GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	11	7	2.3	0.00254
GO:0018108	peptidyl-tyrosine phosphorylation	94	40	19.62	0.00254
GO:0008049	male courtship behavior	70	30	14.61	0.00255
GO:0110053	regulation of actin filament organization	122	39	25.47	0.00259
GO:0045747	positive regulation of Notch signaling pathway	66	24	13.78	0.00264
GO:0035051	cardiocyte differentiation	103	34	21.5	0.00264
GO:0033627	cell adhesion mediated by integrin	35	15	7.31	0.00268
GO:0008586	imaginal disc-derived wing vein morphogenesis	35	15	7.31	0.00268
GO:0007494	midgut development	35	15	7.31	0.00268
GO:1990138	neuron projection extension	126	44	26.3	0.00269
GO:0007155	cell adhesion	461	175	96.24	0.0027
GO:0009880	embryonic pattern specification	203	73	42.38	0.00273
GO:0043588	skin development	122	42	25.47	0.0028
GO:0035150	regulation of tube size	103	45	21.5	0.00283
GO:0071375	cellular response to peptide hormone stimulus	146	45	30.48	0.00285
GO:0002027	regulation of heart rate	42	20	8.77	0.00287
GO:0048871	multicellular organismal homeostasis	237	89	49.48	0.00289
GO:1904064	positive regulation of cation transmembrane transport	63	23	13.15	0.00302
GO:0051046	regulation of secretion	299	98	62.42	0.00303
GO:0051966	regulation of synaptic transmission, glutamatergic	24	15	5.01	0.00311
GO:0030301	cholesterol transport	49	19	10.23	0.00311
GO:0043534	blood vessel endothelial cell migration	49	19	10.23	0.00311
GO:0035264	multicellular organism growth	131	41	27.35	0.00315
GO:0007614	short-term memory	29	13	6.05	0.00317
GO:0038083	peptidyl-tyrosine autophosphorylation	14	8	2.92	0.00317
GO:0014866	skeletal myofibril assembly	14	8	2.92	0.00317
GO:1903306	negative regulation of regulated secretory pathway	14	8	2.92	0.00317
GO:0002220	innate immune response activating cell surface receptor signaling pathway	14	8	2.92	0.00317
GO:0002704	negative regulation of leukocyte mediated immunity	14	8	2.92	0.00317
GO:0045217	cell-cell junction maintenance	14	8	2.92	0.00317
GO:0030917	midbrain-hindbrain boundary development	14	8	2.92	0.00317
GO:1901739	regulation of myoblast fusion	14	8	2.92	0.00317
GO:0002164	larval development	149	57	31.11	0.00317
GO:0030111	regulation of Wnt signaling pathway	182	60	37.99	0.0032
GO:1903522	regulation of blood circulation	117	55	24.43	0.00327
GO:0008306	associative learning	80	38	16.7	0.00328
GO:0060675	ureteric bud morphogenesis	39	16	8.14	0.00334
GO:1905314	semi-lunar valve development	26	12	5.43	0.00337
GO:0017143	insecticide metabolic process	26	12	5.43	0.00337
GO:0035725	sodium ion transmembrane transport	44	24	9.19	0.00339
GO:0016331	morphogenesis of embryonic epithelium	198	72	41.33	0.00341
GO:0060079	excitatory postsynaptic potential	42	20	8.77	0.00345
GO:0086065	cell communication involved in cardiac conduction	17	9	3.55	0.00349
GO:0035290	trunk segmentation	17	9	3.55	0.00349
GO:0022617	extracellular matrix disassembly	17	9	3.55	0.00349
GO:0021783	preganglionic parasympathetic fiber development	17	9	3.55	0.00349
GO:0007475	apposition of dorsal and ventral imaginal disc-derived wing surfaces	17	9	3.55	0.00349
GO:0002807	positive regulation of antimicrobial peptide biosynthetic process	17	9	3.55	0.00349
GO:0009651	response to salt stress	17	9	3.55	0.00349
GO:0007413	axonal fasciculation	23	11	4.8	0.00353
GO:0060037	pharyngeal system development	23	11	4.8	0.00353
GO:0045661	regulation of myoblast differentiation	23	11	4.8	0.00353
GO:0045670	regulation of osteoclast differentiation	23	11	4.8	0.00353
GO:0045766	positive regulation of angiogenesis	53	20	11.06	0.00356
GO:0070839	metal ion export	20	10	4.18	0.00358
GO:0021516	dorsal spinal cord development	20	10	4.18	0.00358
GO:1903037	regulation of leukocyte cell-cell adhesion	86	29	17.95	0.00371
GO:0010634	positive regulation of epithelial cell migration	86	29	17.95	0.00371
GO:0006812	cation transport	587	199	122.54	0.00377
GO:0000165	MAPK cascade	306	93	63.88	0.00383
GO:0097105	presynaptic membrane assembly	9	6	1.88	0.00384
GO:0055089	fatty acid homeostasis	9	6	1.88	0.00384
GO:0072050	S-shaped body morphogenesis	9	6	1.88	0.00384
GO:0072049	comma-shaped body morphogenesis	9	6	1.88	0.00384
GO:0015874	norepinephrine transport	9	6	1.88	0.00384
GO:0035994	response to muscle stretch	9	6	1.88	0.00384
GO:0021559	trigeminal nerve development	9	6	1.88	0.00384
GO:0007539	primary sex determination, soma	9	6	1.88	0.00384
GO:0051349	positive regulation of lyase activity	9	6	1.88	0.00384
GO:0051482	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	9	6	1.88	0.00384
GO:0007586	digestion	56	25	11.69	0.00387
GO:0007525	somatic muscle development	90	30	18.79	0.00389
GO:0048070	regulation of developmental pigmentation	57	21	11.9	0.00398
GO:0002168	instar larval development	57	21	11.9	0.00398
GO:0001508	action potential	48	22	10.02	0.00402
GO:0002062	chondrocyte differentiation	50	19	10.44	0.00406
GO:0045669	positive regulation of osteoblast differentiation	33	14	6.89	0.00413
GO:0007431	salivary gland development	134	53	27.97	0.00414
GO:1990830	cellular response to leukemia inhibitory factor	83	28	17.33	0.00428
GO:0071496	cellular response to external stimulus	181	53	37.79	0.0043
GO:0009968	negative regulation of signal transduction	632	180	131.94	0.00433
GO:0043065	positive regulation of apoptotic process	222	63	46.35	0.0044
GO:0060562	epithelial tube morphogenesis	596	219	124.42	0.00443
GO:0042491	inner ear auditory receptor cell differentiation	37	19	7.72	0.00444
GO:0030010	establishment of cell polarity	117	46	24.43	0.00453
GO:0030901	midbrain development	54	20	11.27	0.00456
GO:0048663	neuron fate commitment	157	53	32.78	0.00461
GO:0015850	organic hydroxy compound transport	125	53	26.1	0.00471
GO:0022408	negative regulation of cell-cell adhesion	65	23	13.57	0.00475
GO:0006030	chitin metabolic process	65	23	13.57	0.00475
GO:0098657	import into cell	81	40	16.91	0.00482
GO:0002065	columnar/cuboidal epithelial cell differentiation	85	31	17.74	0.00483
GO:0007591	molting cycle, chitin-based cuticle	123	46	25.68	0.00485
GO:0030198	extracellular matrix organization	96	40	20.04	0.00486
GO:0001941	postsynaptic membrane organization	27	12	5.64	0.00494
GO:0035206	regulation of hemocyte proliferation	27	12	5.64	0.00494
GO:1903053	regulation of extracellular matrix organization	27	12	5.64	0.00494
GO:0001764	neuron migration	99	32	20.67	0.00498
GO:0055081	anion homeostasis	12	7	2.51	0.005
GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	12	7	2.51	0.005
GO:0010763	positive regulation of fibroblast migration	12	7	2.51	0.005
GO:1903169	regulation of calcium ion transmembrane transport	58	21	12.11	0.00503
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	58	21	12.11	0.00503
GO:0008585	female gonad development	69	24	14.4	0.0051
GO:0042129	regulation of T cell proliferation	44	17	9.19	0.00527
GO:0007160	cell-matrix adhesion	80	30	16.7	0.00528
GO:0042675	compound eye cone cell differentiation	24	11	5.01	0.0053
GO:0043052	thermotaxis	24	11	5.01	0.0053
GO:0007601	visual perception	88	29	18.37	0.00538
GO:0097305	response to alcohol	191	55	39.87	0.0054
GO:0009791	post-embryonic development	622	220	129.85	0.00541
GO:0007173	epidermal growth factor receptor signaling pathway	73	25	15.24	0.00542
GO:0051017	actin filament bundle assembly	84	32	17.54	0.00547
GO:0044344	cellular response to fibroblast growth factor stimulus	62	22	12.94	0.00547
GO:0090263	positive regulation of canonical Wnt signaling pathway	62	22	12.94	0.00547
GO:0035218	leg disc development	126	49	26.3	0.00548
GO:0016201	synaptic target inhibition	15	8	3.13	0.00556
GO:0003416	endochondral bone growth	15	8	3.13	0.00556
GO:0015812	gamma-aminobutyric acid transport	15	8	3.13	0.00556
GO:0048841	regulation of axon extension involved in axon guidance	15	8	3.13	0.00556
GO:0045823	positive regulation of heart contraction	15	8	3.13	0.00556
GO:0019228	neuronal action potential	15	8	3.13	0.00556
GO:0019229	regulation of vasoconstriction	15	8	3.13	0.00556
GO:0090162	establishment of epithelial cell polarity	37	19	7.72	0.00557
GO:1900424	regulation of defense response to bacterium	21	10	4.38	0.00558
GO:0050433	regulation of catecholamine secretion	21	10	4.38	0.00558
GO:0071320	cellular response to cAMP	21	10	4.38	0.00558
GO:0034333	adherens junction assembly	18	12	3.76	0.0056
GO:0048589	developmental growth	609	211	127.14	0.00566
GO:0030072	peptide hormone secretion	112	39	23.38	0.00567
GO:0042711	maternal behavior	7	5	1.46	0.00567
GO:0035024	negative regulation of Rho protein signal transduction	7	5	1.46	0.00567
GO:0051895	negative regulation of focal adhesion assembly	7	5	1.46	0.00567
GO:0042670	retinal cone cell differentiation	7	5	1.46	0.00567
GO:0072070	loop of Henle development	7	5	1.46	0.00567
GO:1900075	positive regulation of neuromuscular synaptic transmission	7	5	1.46	0.00567
GO:0061331	epithelial cell proliferation involved in Malpighian tubule morphogenesis	7	5	1.46	0.00567
GO:0070293	renal absorption	7	5	1.46	0.00567
GO:0048036	central complex development	7	5	1.46	0.00567
GO:0035910	ascending aorta morphogenesis	7	5	1.46	0.00567
GO:0043217	myelin maintenance	7	5	1.46	0.00567
GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	7	5	1.46	0.00567
GO:0014002	astrocyte development	7	5	1.46	0.00567
GO:0090494	dopamine uptake	7	5	1.46	0.00567
GO:0045618	positive regulation of keratinocyte differentiation	7	5	1.46	0.00567
GO:0010646	regulation of cell communication	1632	502	340.7	0.00568
GO:0050764	regulation of phagocytosis	34	14	7.1	0.00569
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	34	14	7.1	0.00569
GO:0045600	positive regulation of fat cell differentiation	34	14	7.1	0.00569
GO:0042693	muscle cell fate commitment	18	9	3.76	0.0057
GO:0072012	glomerulus vasculature development	18	9	3.76	0.0057
GO:0007317	regulation of pole plasm oskar mRNA localization	18	9	3.76	0.0057
GO:0001933	negative regulation of protein phosphorylation	147	44	30.69	0.00572
GO:0032879	regulation of localization	1241	394	259.07	0.00584
GO:0061564	axon development	478	177	99.79	0.00589
GO:0022409	positive regulation of cell-cell adhesion	81	27	16.91	0.00597
GO:0018107	peptidyl-threonine phosphorylation	81	27	16.91	0.00597
GO:0001892	embryonic placenta development	48	18	10.02	0.00599
GO:0070252	actin-mediated cell contraction	48	18	10.02	0.00599
GO:1902742	apoptotic process involved in development	48	18	10.02	0.00599
GO:0033077	T cell differentiation in thymus	41	16	8.56	0.00599
GO:0072001	renal system development	194	83	40.5	0.006
GO:1903827	regulation of cellular protein localization	254	70	53.03	0.00602
GO:0051130	positive regulation of cellular component organization	546	138	113.98	0.00603
GO:0009886	post-embryonic animal morphogenesis	441	166	92.06	0.00604
GO:0071214	cellular response to abiotic stimulus	185	56	38.62	0.00604
GO:0051094	positive regulation of developmental process	637	192	132.98	0.00606
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	70	30	14.61	0.00608
