GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:2000243	positive regulation of reproductive process	137	66	28.28	2.2e-05
GO:0046777	protein autophosphorylation	48	23	9.91	2.2e-05
GO:0042060	wound healing	135	65	27.87	2.2e-05
GO:0051240	positive regulation of multicellular organismal process	512	189	105.7	2.4e-05
GO:0007565	female pregnancy	79	35	16.31	2.6e-05
GO:0043113	receptor clustering	58	26	11.97	2.8e-05
GO:0016311	dephosphorylation	160	63	33.03	2.9e-05
GO:0048168	regulation of neuronal synaptic plasticity	55	25	11.35	3e-05
GO:2001259	positive regulation of cation channel activity	18	12	3.72	3.1e-05
GO:1901016	regulation of potassium ion transmembrane transporter activity	34	18	7.02	3.1e-05
GO:0031532	actin cytoskeleton reorganization	40	20	8.26	3.4e-05
GO:0050806	positive regulation of synaptic transmission	104	45	21.47	3.4e-05
GO:0006468	protein phosphorylation	498	184	102.81	4.4e-05
GO:0043525	positive regulation of neuron apoptotic process	29	16	5.99	4.4e-05
GO:0045332	phospholipid translocation	26	17	5.37	4.5e-05
GO:0007009	plasma membrane organization	66	28	13.63	4.8e-05
GO:0060326	cell chemotaxis	92	41	18.99	5.9e-05
GO:0051051	negative regulation of transport	243	83	50.17	6e-05
GO:1904385	cellular response to angiotensin	19	15	3.92	6e-05
GO:0071396	cellular response to lipid	244	99	50.37	6.8e-05
GO:1903078	positive regulation of protein localization to plasma membrane	19	12	3.92	6.8e-05
GO:0043087	regulation of GTPase activity	51	23	10.53	7.2e-05
GO:0006954	inflammatory response	167	65	34.48	7.2e-05
GO:2000114	regulation of establishment of cell polarity	30	16	6.19	7.7e-05
GO:1903613	regulation of protein tyrosine phosphatase activity	6	6	1.24	7.7e-05
GO:0050853	B cell receptor signaling pathway	6	6	1.24	7.7e-05
GO:1901216	positive regulation of neuron death	62	33	12.8	7.7e-05
GO:0040011	locomotion	899	337	185.6	7.7e-05
GO:0030335	positive regulation of cell migration	229	111	47.28	7.8e-05
GO:2001288	positive regulation of caveolin-mediated endocytosis	12	9	2.48	8e-05
GO:1900121	negative regulation of receptor binding	12	9	2.48	8e-05
GO:0035249	synaptic transmission, glutamatergic	61	26	12.59	8.1e-05
GO:0007628	adult walking behavior	42	20	8.67	8.3e-05
GO:0001934	positive regulation of protein phosphorylation	158	64	32.62	8.5e-05
GO:0045597	positive regulation of cell differentiation	233	96	48.1	8.8e-05
GO:0009725	response to hormone	539	203	111.27	8.9e-05
GO:0060395	SMAD protein signal transduction	22	13	4.54	9e-05
GO:1903386	negative regulation of homophilic cell adhesion	10	8	2.06	9.8e-05
GO:0044319	wound healing, spreading of cells	10	8	2.06	9.8e-05
GO:0042908	xenobiotic transport	17	11	3.51	1e-04
GO:0098911	regulation of ventricular cardiac muscle cell action potential	8	7	1.65	1e-04
GO:0072091	regulation of stem cell proliferation	8	7	1.65	1e-04
GO:0048483	autonomic nervous system development	8	7	1.65	1e-04
GO:0002027	regulation of heart rate	37	21	7.64	0.00011
GO:0033993	response to lipid	465	178	96	0.00011
GO:0048646	anatomical structure formation involved in morphogenesis	399	159	82.37	0.00011
GO:0043410	positive regulation of MAPK cascade	84	39	17.34	0.00011
GO:0051209	release of sequestered calcium ion into cytosol	46	21	9.5	0.00012
GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	28	15	5.78	0.00012
GO:0099504	synaptic vesicle cycle	150	63	30.97	0.00012
GO:0008542	visual learning	43	20	8.88	0.00012
GO:0050830	defense response to Gram-positive bacterium	31	16	6.4	0.00013
GO:0006897	endocytosis	286	123	59.04	0.00013
GO:0097242	amyloid-beta clearance	37	18	7.64	0.00013
GO:0097306	cellular response to alcohol	90	34	18.58	0.00013
GO:2000310	regulation of NMDA receptor activity	20	12	4.13	0.00014
GO:0006929	substrate-dependent cell migration	15	10	3.1	0.00015
GO:0035865	cellular response to potassium ion	15	10	3.1	0.00015
GO:0045444	fat cell differentiation	94	35	19.41	0.00015
GO:0034599	cellular response to oxidative stress	87	33	17.96	0.00015
GO:0045165	cell fate commitment	121	45	24.98	0.00016
GO:0032268	regulation of cellular protein metabolic process	1213	363	250.42	0.00016
GO:0007411	axon guidance	50	22	10.32	0.00016
GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	23	13	4.75	0.00017
GO:0050803	regulation of synapse structure or activity	125	58	25.81	0.00017
GO:0030866	cortical actin cytoskeleton organization	26	14	5.37	0.00019
GO:0090162	establishment of epithelial cell polarity	26	14	5.37	0.00019
GO:0051602	response to electrical stimulus	41	19	8.46	0.00019
GO:0050776	regulation of immune response	254	98	52.44	2e-04
GO:0014070	response to organic cyclic compound	642	220	132.54	2e-04
GO:0070374	positive regulation of ERK1 and ERK2 cascade	38	18	7.84	2e-04
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	38	18	7.84	2e-04
GO:0050680	negative regulation of epithelial cell proliferation	32	16	6.61	0.00021
GO:0002886	regulation of myeloid leukocyte mediated immunity	18	11	3.72	0.00021
GO:0090382	phagosome maturation	18	11	3.72	0.00021
GO:0014911	positive regulation of smooth muscle cell migration	13	9	2.68	0.00021
GO:0008015	blood circulation	190	87	39.22	0.00023
GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	51	22	10.53	0.00023
GO:0070633	transepithelial transport	66	29	13.63	0.00023
GO:0098609	cell-cell adhesion	242	111	49.96	0.00023
GO:0001819	positive regulation of cytokine production	97	43	20.03	0.00024
GO:0006836	neurotransmitter transport	195	82	40.26	0.00026
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	219	88	45.21	0.00026
GO:0098656	anion transmembrane transport	84	37	17.34	0.00027
GO:0071277	cellular response to calcium ion	45	20	9.29	0.00027
GO:0032535	regulation of cellular component size	133	59	27.46	0.00027
GO:0032502	developmental process	2781	854	574.13	0.00027
GO:0051384	response to glucocorticoid	77	33	15.9	0.00027
GO:0050708	regulation of protein secretion	155	73	32	0.00029
GO:0051346	negative regulation of hydrolase activity	86	35	17.75	0.00029
GO:0043393	regulation of protein binding	146	54	30.14	0.00029
GO:0042551	neuron maturation	11	8	2.27	0.00029
GO:0002720	positive regulation of cytokine production involved in immune response	11	8	2.27	0.00029
GO:0060412	ventricular septum morphogenesis	11	8	2.27	0.00029
GO:0030258	lipid modification	119	41	24.57	0.00031
GO:0046928	regulation of neurotransmitter secretion	69	30	14.24	0.00031
GO:0032024	positive regulation of insulin secretion	62	25	12.8	0.00032
GO:0048754	branching morphogenesis of an epithelial tube	52	22	10.74	0.00032
GO:0010613	positive regulation of cardiac muscle hypertrophy	33	16	6.81	0.00033
GO:0060173	limb development	30	15	6.19	0.00033
GO:0071407	cellular response to organic cyclic compound	266	97	54.91	0.00034
GO:0071472	cellular response to salt stress	18	12	3.72	0.00037
GO:0007611	learning or memory	132	59	27.25	0.00037
GO:1990504	dense core granule exocytosis	5	5	1.03	0.00037
GO:0038166	angiotensin-activated signaling pathway	5	5	1.03	0.00037
GO:0001973	G protein-coupled adenosine receptor signaling pathway	5	5	1.03	0.00037
GO:0070640	vitamin D3 metabolic process	5	5	1.03	0.00037
GO:0010794	regulation of dolichol biosynthetic process	5	5	1.03	0.00037
GO:0090270	regulation of fibroblast growth factor production	5	5	1.03	0.00037
GO:0007041	lysosomal transport	66	26	13.63	0.00037
GO:0051549	positive regulation of keratinocyte migration	9	7	1.86	0.00038
GO:0003148	outflow tract septum morphogenesis	9	7	1.86	0.00038
GO:0006968	cellular defense response	9	7	1.86	0.00038
GO:0031427	response to methotrexate	9	7	1.86	0.00038
GO:0022604	regulation of cell morphogenesis	80	37	16.52	0.00039
GO:1901222	regulation of NIK/NF-kappaB signaling	19	11	3.92	0.00041
GO:0050920	regulation of chemotaxis	91	43	18.79	0.00044
GO:0022411	cellular component disassembly	238	79	49.13	0.00044
GO:0051220	cytoplasmic sequestering of protein	7	6	1.45	0.00044
GO:2000009	negative regulation of protein localization to cell surface	7	6	1.45	0.00044
GO:0002369	T cell cytokine production	7	6	1.45	0.00044
GO:0032516	positive regulation of phosphoprotein phosphatase activity	7	6	1.45	0.00044
GO:0045780	positive regulation of bone resorption	7	6	1.45	0.00044
GO:0050769	positive regulation of neurogenesis	43	22	8.88	0.00046
GO:0055075	potassium ion homeostasis	22	12	4.54	0.00047
GO:0060976	coronary vasculature development	22	12	4.54	0.00047
GO:0002698	negative regulation of immune effector process	22	12	4.54	0.00047
GO:0098655	cation transmembrane transport	277	120	57.19	0.00047
GO:0035176	social behavior	60	24	12.39	0.00048
GO:0042391	regulation of membrane potential	216	84	44.59	0.00048
GO:0051453	regulation of intracellular pH	46	24	9.5	0.00049
GO:0032310	prostaglandin secretion	14	9	2.89	0.00049
GO:0034122	negative regulation of toll-like receptor signaling pathway	14	9	2.89	0.00049
GO:0032147	activation of protein kinase activity	34	16	7.02	5e-04
GO:1900242	regulation of synaptic vesicle endocytosis	25	13	5.16	5e-04
GO:0030838	positive regulation of actin filament polymerization	25	13	5.16	5e-04
GO:0045669	positive regulation of osteoblast differentiation	31	15	6.4	0.00051
GO:0042149	cellular response to glucose starvation	31	15	6.4	0.00051
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	160	51	33.03	0.00053
GO:0006355	regulation of transcription, DNA-templated	576	162	118.91	0.00057
GO:0007163	establishment or maintenance of cell polarity	199	79	41.08	0.00057
GO:0007186	G protein-coupled receptor signaling pathway	211	76	43.56	0.00057
GO:0006874	cellular calcium ion homeostasis	139	54	28.7	0.00058
GO:0007173	epidermal growth factor receptor signaling pathway	61	24	12.59	0.00063
GO:0035264	multicellular organism growth	93	33	19.2	0.00063
GO:0050673	epithelial cell proliferation	134	59	27.66	0.00064
GO:0035148	tube formation	41	18	8.46	0.00065
GO:0008284	positive regulation of cell population proliferation	165	79	34.06	0.00068
GO:0010827	regulation of glucose transmembrane transport	38	17	7.84	7e-04
GO:0030324	lung development	63	27	13.01	7e-04
GO:0050778	positive regulation of immune response	151	57	31.17	7e-04
GO:0007035	vacuolar acidification	12	8	2.48	0.00072
GO:2000811	negative regulation of anoikis	12	8	2.48	0.00072
GO:0002695	negative regulation of leukocyte activation	39	20	8.05	0.00073
GO:0044351	macropinocytosis	20	11	4.13	0.00074
GO:0007405	neuroblast proliferation	20	11	4.13	0.00074
GO:0034110	regulation of homotypic cell-cell adhesion	20	11	4.13	0.00074
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	42	23	8.67	0.00076
GO:0051893	regulation of focal adhesion assembly	37	19	7.64	0.00077
GO:0048489	synaptic vesicle transport	32	15	6.61	0.00078
GO:0043277	apoptotic cell clearance	32	15	6.61	0.00078
GO:0071222	cellular response to lipopolysaccharide	32	15	6.61	0.00078
GO:0050918	positive chemotaxis	23	12	4.75	8e-04
GO:0022409	positive regulation of cell-cell adhesion	55	22	11.35	0.00081
GO:0021987	cerebral cortex development	31	17	6.4	0.00081
GO:0030216	keratinocyte differentiation	29	14	5.99	0.00081
GO:1901215	negative regulation of neuron death	29	14	5.99	0.00081
GO:0007616	long-term memory	26	13	5.37	0.00082
GO:0031397	negative regulation of protein ubiquitination	62	24	12.8	0.00083
GO:1901565	organonitrogen compound catabolic process	512	163	105.7	0.00088
GO:1902532	negative regulation of intracellular signal transduction	212	79	43.77	0.00089
GO:0009967	positive regulation of signal transduction	558	208	115.2	9e-04
GO:0008361	regulation of cell size	78	31	16.1	0.00091
GO:0032388	positive regulation of intracellular transport	117	43	24.15	0.00093
GO:0006665	sphingolipid metabolic process	66	25	13.63	0.00095
GO:0062014	negative regulation of small molecule metabolic process	66	25	13.63	0.00095
GO:0007417	central nervous system development	260	101	53.68	0.00097
GO:0031623	receptor internalization	70	30	14.45	0.00099
GO:1904580	regulation of intracellular mRNA localization	15	9	3.1	0.00099
GO:0045766	positive regulation of angiogenesis	39	17	8.05	0.001
GO:0071383	cellular response to steroid hormone stimulus	100	38	20.64	0.00101
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	49	20	10.12	0.00102
GO:0032102	negative regulation of response to external stimulus	119	48	24.57	0.00104
GO:0043300	regulation of leukocyte degranulation	10	7	2.06	0.00105
GO:0048790	maintenance of presynaptic active zone structure	10	7	2.06	0.00105
GO:0060045	positive regulation of cardiac muscle cell proliferation	10	7	2.06	0.00105
GO:0045836	positive regulation of meiotic nuclear division	10	7	2.06	0.00105
GO:0060307	regulation of ventricular cardiac muscle cell membrane repolarization	10	7	2.06	0.00105
GO:2001044	regulation of integrin-mediated signaling pathway	10	7	2.06	0.00105
GO:0051897	positive regulation of protein kinase B signaling	36	16	7.43	0.00109
GO:0014823	response to activity	63	24	13.01	0.00109
GO:0006814	sodium ion transport	71	33	14.66	0.00112
GO:0006909	phagocytosis	136	53	28.08	0.00113
GO:0000209	protein polyubiquitination	46	19	9.5	0.00114
GO:1990138	neuron projection extension	52	24	10.74	0.00114
GO:0032506	cytokinetic process	33	15	6.81	0.00117
GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	18	10	3.72	0.00117
GO:0031288	sorocarp morphogenesis	18	10	3.72	0.00117
GO:0070613	regulation of protein processing	40	20	8.26	0.00121
GO:0010811	positive regulation of cell-substrate adhesion	53	21	10.94	0.00122
GO:0016236	macroautophagy	192	63	39.64	0.00122
GO:0035270	endocrine system development	30	14	6.19	0.00123
GO:0002068	glandular epithelial cell development	30	14	6.19	0.00123
GO:0007166	cell surface receptor signaling pathway	720	257	148.64	0.00124
GO:0031669	cellular response to nutrient levels	149	57	30.76	0.00125
GO:0030195	negative regulation of blood coagulation	21	11	4.34	0.00127
GO:0045670	regulation of osteoclast differentiation	21	11	4.34	0.00127
GO:0002705	positive regulation of leukocyte mediated immunity	43	18	8.88	0.00127
GO:0032922	circadian regulation of gene expression	43	18	8.88	0.00127
GO:0050807	regulation of synapse organization	99	44	20.44	0.00128
GO:0090288	negative regulation of cellular response to growth factor stimulus	27	13	5.57	0.00128
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	24	12	4.95	0.0013
GO:0045661	regulation of myoblast differentiation	24	12	4.95	0.0013
GO:0001525	angiogenesis	101	43	20.85	0.00132
GO:0032507	maintenance of protein location in cell	50	20	10.32	0.00138
GO:0070373	negative regulation of ERK1 and ERK2 cascade	40	17	8.26	0.00141
GO:0030198	extracellular matrix organization	126	44	26.01	0.00143
GO:0018345	protein palmitoylation	8	6	1.65	0.00146
GO:2000370	positive regulation of clathrin-dependent endocytosis	8	6	1.65	0.00146
GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	8	6	1.65	0.00146
GO:0071354	cellular response to interleukin-6	8	6	1.65	0.00146
GO:0034334	adherens junction maintenance	8	6	1.65	0.00146
GO:0007614	short-term memory	8	6	1.65	0.00146
GO:0045570	regulation of imaginal disc growth	8	6	1.65	0.00146
GO:0042117	monocyte activation	8	6	1.65	0.00146
GO:0060298	positive regulation of sarcomere organization	8	6	1.65	0.00146
GO:0060070	canonical Wnt signaling pathway	88	34	18.17	0.0015
GO:0034625	fatty acid elongation, monounsaturated fatty acid	13	8	2.68	0.00154
GO:0035011	melanotic encapsulation of foreign target	13	8	2.68	0.00154
GO:0061462	protein localization to lysosome	13	8	2.68	0.00154
GO:0002053	positive regulation of mesenchymal cell proliferation	13	8	2.68	0.00154
GO:0045725	positive regulation of glycogen biosynthetic process	13	8	2.68	0.00154
GO:0016082	synaptic vesicle priming	13	8	2.68	0.00154
GO:0046323	glucose import	37	16	7.64	0.00155
GO:0030307	positive regulation of cell growth	47	19	9.7	0.00155
GO:0010595	positive regulation of endothelial cell migration	47	19	9.7	0.00155
GO:0030900	forebrain development	125	53	25.81	0.00156
GO:0045732	positive regulation of protein catabolic process	90	31	18.58	0.00159
GO:0050921	positive regulation of chemotaxis	61	27	12.59	0.00165
GO:1901362	organic cyclic compound biosynthetic process	1322	365	272.92	0.00168
GO:1903779	regulation of cardiac conduction	34	15	7.02	0.00169
GO:0030500	regulation of bone mineralization	34	15	7.02	0.00169
GO:0090022	regulation of neutrophil chemotaxis	34	15	7.02	0.00169
GO:0022407	regulation of cell-cell adhesion	144	64	29.73	0.0017
GO:0050808	synapse organization	273	112	56.36	0.00175
GO:0042886	amide transport	154	62	31.79	0.00176
GO:0021700	developmental maturation	149	63	30.76	0.00176
GO:0008582	regulation of synaptic assembly at neuromuscular junction	36	18	7.43	0.00181
GO:0007340	acrosome reaction	31	14	6.4	0.00183
GO:0050906	detection of stimulus involved in sensory perception	31	14	6.4	0.00183
GO:0035418	protein localization to synapse	51	20	10.53	0.00183
GO:2000045	regulation of G1/S transition of mitotic cell cycle	51	20	10.53	0.00183
GO:0040040	thermosensory behavior	51	20	10.53	0.00183
GO:0010665	regulation of cardiac muscle cell apoptotic process	12	10	2.48	0.00184
GO:0044331	cell-cell adhesion mediated by cadherin	16	9	3.3	0.00186
GO:0061154	endothelial tube morphogenesis	16	9	3.3	0.00186
GO:0048278	vesicle docking	16	9	3.3	0.00186
GO:0060081	membrane hyperpolarization	16	9	3.3	0.00186
GO:0090303	positive regulation of wound healing	16	9	3.3	0.00186
GO:0048641	regulation of skeletal muscle tissue development	16	9	3.3	0.00186
GO:1904637	cellular response to ionomycin	6	5	1.24	0.00186
GO:0016188	synaptic vesicle maturation	6	5	1.24	0.00186
GO:0070072	vacuolar proton-transporting V-type ATPase complex assembly	6	5	1.24	0.00186
GO:0061044	negative regulation of vascular wound healing	6	5	1.24	0.00186
GO:0008258	head involution	6	5	1.24	0.00186
GO:0032012	regulation of ARF protein signal transduction	6	5	1.24	0.00186
GO:0035507	regulation of myosin-light-chain-phosphatase activity	6	5	1.24	0.00186
GO:0030242	autophagy of peroxisome	6	5	1.24	0.00186
GO:1903999	negative regulation of eating behavior	6	5	1.24	0.00186
GO:2000235	regulation of tRNA processing	6	5	1.24	0.00186
GO:0043537	negative regulation of blood vessel endothelial cell migration	6	5	1.24	0.00186
GO:0010666	positive regulation of cardiac muscle cell apoptotic process	6	5	1.24	0.00186
GO:0031161	phosphatidylinositol catabolic process	6	5	1.24	0.00186
GO:0019740	nitrogen utilization	6	5	1.24	0.00186
GO:0032868	response to insulin	133	50	27.46	0.0019
GO:0080135	regulation of cellular response to stress	221	64	45.62	0.00191
GO:0031154	culmination involved in sorocarp development	44	21	9.08	0.00191
GO:0007569	cell aging	41	17	8.46	0.00195
GO:0009629	response to gravity	45	22	9.29	0.00198
GO:0050867	positive regulation of cell activation	69	25	14.24	0.00198
GO:0048813	dendrite morphogenesis	69	25	14.24	0.00198
GO:0035075	response to ecdysone	19	10	3.92	0.00202
GO:0010745	negative regulation of macrophage derived foam cell differentiation	19	10	3.92	0.00202
GO:0010591	regulation of lamellipodium assembly	19	10	3.92	0.00202
GO:0045176	apical protein localization	25	12	5.16	0.00203
GO:0034103	regulation of tissue remodeling	29	17	5.99	0.00203
GO:0008543	fibroblast growth factor receptor signaling pathway	22	11	4.54	0.00206
GO:0035633	maintenance of blood-brain barrier	22	11	4.54	0.00206
GO:0032100	positive regulation of appetite	22	11	4.54	0.00206
GO:0006937	regulation of muscle contraction	122	54	25.19	0.00207
GO:0001504	neurotransmitter uptake	55	21	11.35	0.00211
GO:0043066	negative regulation of apoptotic process	167	59	34.48	0.00214
GO:1901264	carbohydrate derivative transport	43	20	8.88	0.00214
GO:0009620	response to fungus	38	16	7.84	0.00217
GO:0030902	hindbrain development	57	25	11.77	0.00233
GO:0032496	response to lipopolysaccharide	43	22	8.88	0.00233
GO:0086004	regulation of cardiac muscle cell contraction	19	14	3.92	0.00235
GO:0034332	adherens junction organization	60	26	12.39	0.00235
GO:0043297	apical junction assembly	44	21	9.08	0.00236
GO:0043687	post-translational protein modification	59	22	12.18	0.00237
GO:1903077	negative regulation of protein localization to plasma membrane	11	7	2.27	0.00238
GO:0036508	protein alpha-1,2-demannosylation	11	7	2.27	0.00238
GO:0033233	regulation of protein sumoylation	11	7	2.27	0.00238
GO:0061484	hematopoietic stem cell homeostasis	11	7	2.27	0.00238
GO:0035641	locomotory exploration behavior	11	7	2.27	0.00238
GO:1903961	positive regulation of anion transmembrane transport	11	7	2.27	0.00238
GO:0000820	regulation of glutamine family amino acid metabolic process	11	7	2.27	0.00238
GO:0048854	brain morphogenesis	11	7	2.27	0.00238
GO:0002691	regulation of cellular extravasation	11	7	2.27	0.00238
GO:0045821	positive regulation of glycolytic process	11	7	2.27	0.00238
GO:1901741	positive regulation of myoblast fusion	11	7	2.27	0.00238
GO:0043001	Golgi to plasma membrane protein transport	35	15	7.23	0.0024
GO:0010761	fibroblast migration	35	15	7.23	0.0024
GO:0010677	negative regulation of cellular carbohydrate metabolic process	35	15	7.23	0.0024
GO:0009605	response to external stimulus	1114	397	229.98	0.00243
GO:0050829	defense response to Gram-negative bacterium	70	25	14.45	0.00248
GO:0031331	positive regulation of cellular catabolic process	198	62	40.88	0.00253
GO:0008360	regulation of cell shape	37	18	7.64	0.00261
GO:0046942	carboxylic acid transport	174	67	35.92	0.00261
GO:0010976	positive regulation of neuron projection development	32	14	6.61	0.00264
GO:0010324	membrane invagination	42	17	8.67	0.00265
GO:0017085	response to insecticide	74	26	15.28	0.00267
GO:1903037	regulation of leukocyte cell-cell adhesion	68	28	14.04	0.00268
GO:0071695	anatomical structure maturation	115	45	23.74	0.00268
GO:0044092	negative regulation of molecular function	306	111	63.17	0.00272
GO:0002706	regulation of lymphocyte mediated immunity	49	19	10.12	0.00275
GO:1901615	organic hydroxy compound metabolic process	377	128	77.83	0.00275
GO:0007015	actin filament organization	119	48	24.57	0.0028
GO:0090557	establishment of endothelial intestinal barrier	29	13	5.99	0.00287
GO:0051965	positive regulation of synapse assembly	29	13	5.99	0.00287
GO:0090181	regulation of cholesterol metabolic process	43	20	8.88	0.0029
GO:0034626	fatty acid elongation, polyunsaturated fatty acid	14	8	2.89	0.00295
GO:0006833	water transport	14	8	2.89	0.00295
GO:0060914	heart formation	14	8	2.89	0.00295
GO:0007431	salivary gland development	14	8	2.89	0.00295
GO:2000406	positive regulation of T cell migration	14	8	2.89	0.00295
GO:0050885	neuromuscular process controlling balance	14	8	2.89	0.00295
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	14	8	2.89	0.00295
GO:0019229	regulation of vasoconstriction	14	8	2.89	0.00295
GO:0006491	N-glycan processing	14	8	2.89	0.00295
GO:0033077	T cell differentiation in thymus	14	8	2.89	0.00295
GO:0032355	response to estradiol	97	32	20.03	0.00296
GO:0007155	cell adhesion	376	169	77.62	0.00297
GO:0048259	regulation of receptor-mediated endocytosis	82	36	16.93	0.00298
GO:0070509	calcium ion import	39	16	8.05	0.00299
GO:0007618	mating	39	16	8.05	0.00299
GO:0008544	epidermis development	82	34	16.93	0.00301
GO:0042632	cholesterol homeostasis	60	22	12.39	0.00303
GO:0009968	negative regulation of signal transduction	413	146	85.26	0.00303
GO:0009886	post-embryonic animal morphogenesis	77	31	15.9	0.00303
GO:0071375	cellular response to peptide hormone stimulus	165	66	34.06	0.00304
GO:0030879	mammary gland development	66	28	13.63	0.00305
GO:0007276	gamete generation	270	100	55.74	0.00305
GO:0042332	gravitaxis	26	12	5.37	0.00307
GO:0060348	bone development	53	20	10.94	0.00313
GO:0021549	cerebellum development	46	18	9.5	0.00313
GO:0006509	membrane protein ectodomain proteolysis	17	9	3.51	0.00323
GO:0000747	conjugation with cellular fusion	17	9	3.51	0.00323
GO:0046579	positive regulation of Ras protein signal transduction	25	14	5.16	0.00327
GO:0035332	positive regulation of hippo signaling	20	10	4.13	0.0033
GO:0048071	sex-specific pigmentation	20	10	4.13	0.0033
GO:0010888	negative regulation of lipid storage	20	10	4.13	0.0033
GO:0017158	regulation of calcium ion-dependent exocytosis	20	10	4.13	0.0033
GO:0050982	detection of mechanical stimulus	20	10	4.13	0.0033
GO:0031128	developmental induction	20	10	4.13	0.0033
GO:0042472	inner ear morphogenesis	20	10	4.13	0.0033
GO:0060828	regulation of canonical Wnt signaling pathway	75	26	15.48	0.0033
GO:0042178	xenobiotic catabolic process	64	23	13.21	0.00331
GO:0070989	oxidative demethylation	36	15	7.43	0.00334
GO:0035637	multicellular organismal signaling	89	39	18.37	0.00337
GO:0044242	cellular lipid catabolic process	85	32	17.55	0.00342
GO:0043588	skin development	72	31	14.86	0.00344
GO:0009987	cellular process	10685	2319	2205.88	0.0035
GO:0072089	stem cell proliferation	17	13	3.51	0.00358
GO:0010596	negative regulation of endothelial cell migration	15	11	3.1	0.00359
GO:0051056	regulation of small GTPase mediated signal transduction	90	39	18.58	0.00362
GO:0014744	positive regulation of muscle adaptation	9	6	1.86	0.00362
GO:0019991	septate junction assembly	9	6	1.86	0.00362
GO:1903431	positive regulation of cell maturation	9	6	1.86	0.00362
GO:0070884	regulation of calcineurin-NFAT signaling cascade	9	6	1.86	0.00362
GO:2000311	regulation of AMPA receptor activity	9	6	1.86	0.00362
