GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0009887	animal organ morphogenesis	358	160	81.01	0.00028
GO:0008284	positive regulation of cell population proliferation	165	82	37.34	0.00028
GO:0048814	regulation of dendrite morphogenesis	36	18	8.15	0.00029
GO:0030154	cell differentiation	1528	553	345.76	0.00029
GO:0009593	detection of chemical stimulus	31	19	7.01	3e-04
GO:0050804	modulation of chemical synaptic transmission	296	146	66.98	3e-04
GO:0008038	neuron recognition	25	14	5.66	3e-04
GO:0050870	positive regulation of T cell activation	42	20	9.5	0.00031
GO:1900746	regulation of vascular endothelial growth factor signaling pathway	15	10	3.39	0.00033
GO:0010894	negative regulation of steroid biosynthetic process	15	10	3.39	0.00033
GO:0042130	negative regulation of T cell proliferation	15	10	3.39	0.00033
GO:0003151	outflow tract morphogenesis	20	12	4.53	0.00035
GO:1902170	cellular response to reactive nitrogen species	20	12	4.53	0.00035
GO:0007229	integrin-mediated signaling pathway	20	12	4.53	0.00035
GO:0010888	negative regulation of lipid storage	20	12	4.53	0.00035
GO:0051928	positive regulation of calcium ion transport	37	21	8.37	0.00035
GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	28	15	6.34	0.00036
GO:0060291	long-term synaptic potentiation	56	31	12.67	0.00038
GO:0045444	fat cell differentiation	94	39	21.27	0.00039
GO:0001819	positive regulation of cytokine production	97	37	21.95	0.00039
GO:0045669	positive regulation of osteoblast differentiation	31	16	7.01	4e-04
GO:0006468	protein phosphorylation	498	194	112.69	0.00042
GO:0021537	telencephalon development	87	43	19.69	0.00042
GO:0090022	regulation of neutrophil chemotaxis	34	17	7.69	0.00043
GO:0050680	negative regulation of epithelial cell proliferation	32	20	7.24	0.00043
GO:0033627	cell adhesion mediated by integrin	43	22	9.73	0.00044
GO:0001558	regulation of cell growth	113	45	25.57	0.00044
GO:0043153	entrainment of circadian clock by photoperiod	23	13	5.2	0.00044
GO:0007215	glutamate receptor signaling pathway	23	13	5.2	0.00044
GO:0048661	positive regulation of smooth muscle cell proliferation	23	13	5.2	0.00044
GO:0048754	branching morphogenesis of an epithelial tube	52	27	11.77	0.00044
GO:0045822	negative regulation of heart contraction	13	9	2.94	0.00045
GO:0090311	regulation of protein deacetylation	13	9	2.94	0.00045
GO:0035295	tube development	355	159	80.33	0.00048
GO:0035270	endocrine system development	30	18	6.79	0.00049
GO:0032369	negative regulation of lipid transport	18	11	4.07	5e-04
GO:0007638	mechanosensory behavior	18	11	4.07	5e-04
GO:1903507	negative regulation of nucleic acid-templated transcription	256	81	57.93	5e-04
GO:0030032	lamellipodium assembly	26	14	5.88	0.00052
GO:1901700	response to oxygen-containing compound	967	347	218.81	0.00052
GO:0002031	G protein-coupled receptor internalization	11	8	2.49	0.00058
GO:0035641	locomotory exploration behavior	11	8	2.49	0.00058
GO:0060412	ventricular septum morphogenesis	11	8	2.49	0.00058
GO:0051965	positive regulation of synapse assembly	29	15	6.56	0.00058
GO:0050768	negative regulation of neurogenesis	29	15	6.56	0.00058
GO:1990504	dense core granule exocytosis	5	5	1.13	0.00059
GO:0061091	regulation of phospholipid translocation	5	5	1.13	0.00059
GO:0055010	ventricular cardiac muscle tissue morphogenesis	5	5	1.13	0.00059
GO:0042062	long-term strengthening of neuromuscular junction	5	5	1.13	0.00059
GO:0019448	L-cysteine catabolic process	5	5	1.13	0.00059
GO:0090322	regulation of superoxide metabolic process	5	5	1.13	0.00059
GO:0048668	collateral sprouting	5	5	1.13	0.00059
GO:0071206	establishment of protein localization to juxtaparanode region of axon	5	5	1.13	0.00059
GO:0100001	regulation of skeletal muscle contraction by action potential	5	5	1.13	0.00059
GO:0062014	negative regulation of small molecule metabolic process	66	35	14.93	6e-04
GO:0019233	sensory perception of pain	50	25	11.31	0.00061
GO:0035264	multicellular organism growth	93	40	21.04	0.00062
GO:0042659	regulation of cell fate specification	32	16	7.24	0.00063
GO:0046716	muscle cell cellular homeostasis	32	16	7.24	0.00063
GO:0002092	positive regulation of receptor internalization	21	12	4.75	0.00065
GO:0032222	regulation of synaptic transmission, cholinergic	21	12	4.75	0.00065
GO:0045670	regulation of osteoclast differentiation	21	12	4.75	0.00065
GO:0046620	regulation of organ growth	47	21	10.64	0.00065
GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	35	17	7.92	0.00065
GO:0021766	hippocampus development	38	18	8.6	0.00067
GO:0045475	locomotor rhythm	38	18	8.6	0.00067
GO:2000177	regulation of neural precursor cell proliferation	38	18	8.6	0.00067
GO:0097061	dendritic spine organization	41	19	9.28	0.00067
GO:0010720	positive regulation of cell development	85	37	19.23	0.00068
GO:0060042	retina morphogenesis in camera-type eye	29	17	6.56	0.00069
GO:0002011	morphogenesis of an epithelial sheet	24	15	5.43	0.00069
GO:0019991	septate junction assembly	9	7	2.04	7e-04
GO:0043406	positive regulation of MAP kinase activity	9	7	2.04	7e-04
GO:2000292	regulation of defecation	9	7	2.04	7e-04
GO:0010839	negative regulation of keratinocyte proliferation	9	7	2.04	7e-04
GO:0030950	establishment or maintenance of actin cytoskeleton polarity	9	7	2.04	7e-04
GO:0051092	positive regulation of NF-kappaB transcription factor activity	9	7	2.04	7e-04
GO:0014061	regulation of norepinephrine secretion	9	7	2.04	7e-04
GO:0014015	positive regulation of gliogenesis	9	7	2.04	7e-04
GO:0090342	regulation of cell aging	16	10	3.62	0.00071
GO:0031630	regulation of synaptic vesicle fusion to presynaptic active zone membrane	7	6	1.58	0.00075
GO:0014745	negative regulation of muscle adaptation	7	6	1.58	0.00075
GO:0051946	regulation of glutamate uptake involved in transmission of nerve impulse	7	6	1.58	0.00075
GO:0099624	atrial cardiac muscle cell membrane repolarization	7	6	1.58	0.00075
GO:0010754	negative regulation of cGMP-mediated signaling	7	6	1.58	0.00075
GO:0010710	regulation of collagen catabolic process	7	6	1.58	0.00075
GO:1903115	regulation of actin filament-based movement	24	13	5.43	0.00077
GO:0001938	positive regulation of endothelial cell proliferation	24	13	5.43	0.00077
GO:0046580	negative regulation of Ras protein signal transduction	24	13	5.43	0.00077
GO:0090325	regulation of locomotion involved in locomotory behavior	24	13	5.43	0.00077
GO:0043270	positive regulation of ion transport	144	71	32.58	0.00079
GO:0016477	cell migration	439	194	99.34	8e-04
GO:2000242	negative regulation of reproductive process	72	32	16.29	0.00082
GO:0048638	regulation of developmental growth	209	91	47.29	0.00082
GO:0001745	compound eye morphogenesis	54	23	12.22	0.00084
GO:0007519	skeletal muscle tissue development	54	23	12.22	0.00084
GO:0030856	regulation of epithelial cell differentiation	51	22	11.54	0.00088
GO:0042044	fluid transport	51	22	11.54	0.00088
GO:0050766	positive regulation of phagocytosis	30	15	6.79	0.00092
GO:0048169	regulation of long-term neuronal synaptic plasticity	30	15	6.79	0.00092
GO:0045597	positive regulation of cell differentiation	233	107	52.72	0.00093
GO:1903978	regulation of microglial cell activation	19	11	4.3	0.00094
GO:1904385	cellular response to angiotensin	19	11	4.3	0.00094
GO:1904262	negative regulation of TORC1 signaling	19	11	4.3	0.00094
GO:2000300	regulation of synaptic vesicle exocytosis	45	20	10.18	0.00095
GO:0051899	membrane depolarization	54	26	12.22	0.00095
GO:1901655	cellular response to ketone	86	36	19.46	0.00095
GO:0042098	T cell proliferation	54	28	12.22	0.00095
GO:0016525	negative regulation of angiogenesis	33	16	7.47	0.00096
GO:0030593	neutrophil chemotaxis	48	26	10.86	0.00097
GO:0051897	positive regulation of protein kinase B signaling	36	17	8.15	0.00098
GO:0040028	regulation of vulval development	36	17	8.15	0.00098
GO:0001709	cell fate determination	39	18	8.82	0.00098
GO:1901388	regulation of transforming growth factor beta activation	14	9	3.17	0.001
GO:0045663	positive regulation of myoblast differentiation	14	9	3.17	0.001
GO:0050922	negative regulation of chemotaxis	14	9	3.17	0.001
GO:0007276	gamete generation	270	90	61.1	0.001
GO:0002684	positive regulation of immune system process	277	107	62.68	0.001
GO:0045165	cell fate commitment	121	55	27.38	0.0011
GO:0009886	post-embryonic animal morphogenesis	77	33	17.42	0.00112
GO:0035633	maintenance of blood-brain barrier	22	12	4.98	0.00113
GO:0048592	eye morphogenesis	108	53	24.44	0.00117
GO:0006835	dicarboxylic acid transport	59	28	13.35	0.00117
GO:0043542	endothelial cell migration	87	45	19.69	0.00123
GO:0014070	response to organic cyclic compound	642	238	145.27	0.00125
GO:0048511	rhythmic process	177	80	40.05	0.00125
GO:0043052	thermotaxis	25	13	5.66	0.00127
GO:0030166	proteoglycan biosynthetic process	25	13	5.66	0.00127
GO:0021545	cranial nerve development	25	13	5.66	0.00127
GO:0048701	embryonic cranial skeleton morphogenesis	25	13	5.66	0.00127
GO:0045922	negative regulation of fatty acid metabolic process	25	13	5.66	0.00127
GO:0055082	cellular chemical homeostasis	338	147	76.48	0.0013
GO:0001763	morphogenesis of a branching structure	69	37	15.61	0.00131
GO:0022603	regulation of anatomical structure morphogenesis	320	137	72.41	0.00132
GO:0007015	actin filament organization	119	49	26.93	0.00135
GO:0007167	enzyme linked receptor protein signaling pathway	322	130	72.86	0.00135
GO:0007155	cell adhesion	376	183	85.08	0.00136
GO:0045995	regulation of embryonic development	72	28	16.29	0.00136
GO:0009581	detection of external stimulus	72	38	16.29	0.00136
GO:0009582	detection of abiotic stimulus	72	38	16.29	0.00136
GO:0060996	dendritic spine development	28	14	6.34	0.00136
GO:1904375	regulation of protein localization to cell periphery	50	28	11.31	0.00137
GO:0072089	stem cell proliferation	17	10	3.85	0.00137
GO:0007026	negative regulation of microtubule depolymerization	17	10	3.85	0.00137
GO:0021510	spinal cord development	17	10	3.85	0.00137
GO:0007620	copulation	17	10	3.85	0.00137
GO:0008542	visual learning	43	19	9.73	0.00137
GO:0086091	regulation of heart rate by cardiac conduction	12	8	2.72	0.00138
GO:0033198	response to ATP	12	8	2.72	0.00138
GO:0061180	mammary gland epithelium development	12	8	2.72	0.00138
GO:0090190	positive regulation of branching involved in ureteric bud morphogenesis	12	8	2.72	0.00138
GO:0019747	regulation of isoprenoid metabolic process	12	8	2.72	0.00138
GO:0014902	myotube differentiation	42	22	9.5	0.00139
GO:0007340	acrosome reaction	31	15	7.01	0.00142
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	31	15	7.01	0.00142
GO:0021987	cerebral cortex development	31	15	7.01	0.00142
GO:0031099	regeneration	34	16	7.69	0.00144
GO:0002064	epithelial cell development	142	48	32.13	0.00146
GO:0071417	cellular response to organonitrogen compound	332	131	75.13	0.00148
GO:0050808	synapse organization	273	124	61.77	0.00149
GO:0032101	regulation of response to external stimulus	368	139	83.27	0.00152
GO:0007596	blood coagulation	56	23	12.67	0.00152
GO:0043010	camera-type eye development	82	39	18.56	0.00154
GO:1903532	positive regulation of secretion by cell	205	92	46.39	0.00155
GO:0048469	cell maturation	93	34	21.04	0.00158
GO:0051591	response to cAMP	76	29	17.2	0.00159
GO:0070633	transepithelial transport	66	26	14.93	0.0016
GO:1902930	regulation of alcohol biosynthetic process	53	22	11.99	0.00162
GO:0001894	tissue homeostasis	72	33	16.29	0.00166
GO:0031579	membrane raft organization	20	11	4.53	0.00167
GO:0010763	positive regulation of fibroblast migration	20	11	4.53	0.00167
GO:0007615	anesthesia-resistant memory	20	11	4.53	0.00167
GO:0050954	sensory perception of mechanical stimulus	20	11	4.53	0.00167
GO:0031128	developmental induction	20	11	4.53	0.00167
GO:0042472	inner ear morphogenesis	20	11	4.53	0.00167
GO:0036293	response to decreased oxygen levels	125	43	28.29	0.00171
GO:0050805	negative regulation of synaptic transmission	84	41	19.01	0.00171
GO:0001678	cellular glucose homeostasis	95	41	21.5	0.00178
GO:0060562	epithelial tube morphogenesis	137	66	31	0.0018
GO:0019932	second-messenger-mediated signaling	84	45	19.01	0.00184
GO:0035994	response to muscle stretch	29	17	6.56	0.00186
GO:0022416	chaeta development	10	7	2.26	0.00188
GO:0003179	heart valve morphogenesis	10	7	2.26	0.00188
GO:0007218	neuropeptide signaling pathway	10	7	2.26	0.00188
GO:0060307	regulation of ventricular cardiac muscle cell membrane repolarization	10	7	2.26	0.00188
GO:0043536	positive regulation of blood vessel endothelial cell migration	23	12	5.2	0.00188
GO:0033674	positive regulation of kinase activity	99	44	22.4	0.0019
GO:0034599	cellular response to oxidative stress	87	32	19.69	0.00191
GO:0033002	muscle cell proliferation	64	31	14.48	0.00192
GO:0050778	positive regulation of immune response	151	50	34.17	0.00194
GO:0030500	regulation of bone mineralization	34	21	7.69	0.00195
GO:0032350	regulation of hormone metabolic process	52	25	11.77	0.00195
GO:0048839	inner ear development	35	20	7.92	0.00196
GO:0006940	regulation of smooth muscle contraction	48	23	10.86	0.00196
GO:0051602	response to electrical stimulus	41	18	9.28	0.00199
GO:0086065	cell communication involved in cardiac conduction	15	9	3.39	0.00199
GO:0002686	negative regulation of leukocyte migration	15	9	3.39	0.00199
GO:0048538	thymus development	15	9	3.39	0.00199
GO:0060456	positive regulation of digestive system process	15	9	3.39	0.00199
GO:0030902	hindbrain development	57	23	12.9	0.00201
GO:0006884	cell volume homeostasis	26	13	5.88	0.00202
GO:0042220	response to cocaine	26	13	5.88	0.00202
GO:0070555	response to interleukin-1	58	27	13.12	0.00204
GO:0048565	digestive tract development	38	17	8.6	0.00206
GO:0031333	negative regulation of protein-containing complex assembly	38	17	8.6	0.00206
GO:0007601	visual perception	40	21	9.05	0.00206
GO:0003073	regulation of systemic arterial blood pressure	29	14	6.56	0.00209
GO:0006874	cellular calcium ion homeostasis	139	61	31.45	0.00211
GO:0090276	regulation of peptide hormone secretion	113	51	25.57	0.00214
GO:0002456	T cell mediated immunity	54	22	12.22	0.00216
GO:0009749	response to glucose	106	44	23.99	0.00229
GO:0035418	protein localization to synapse	51	21	11.54	0.00231
GO:0043087	regulation of GTPase activity	51	21	11.54	0.00231
GO:0120036	plasma membrane bounded cell projection organization	473	194	107.03	0.00236
GO:0009952	anterior/posterior pattern specification	71	27	16.07	0.00241
GO:0048266	behavioral response to pain	17	12	3.85	0.00242
GO:0034616	response to laminar fluid shear stress	8	6	1.81	0.00244
GO:0030049	muscle filament sliding	8	6	1.81	0.00244
GO:0035883	enteroendocrine cell differentiation	8	6	1.81	0.00244
GO:0055119	relaxation of cardiac muscle	8	6	1.81	0.00244
GO:2000424	positive regulation of eosinophil chemotaxis	8	6	1.81	0.00244
GO:2000108	positive regulation of leukocyte apoptotic process	8	6	1.81	0.00244
GO:0007202	activation of phospholipase C activity	8	6	1.81	0.00244
GO:0009449	gamma-aminobutyric acid biosynthetic process	8	6	1.81	0.00244
GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	8	6	1.81	0.00244
GO:0010561	negative regulation of glycoprotein biosynthetic process	8	6	1.81	0.00244
GO:0036376	sodium ion export across plasma membrane	8	6	1.81	0.00244
GO:0016036	cellular response to phosphate starvation	8	6	1.81	0.00244
GO:0001702	gastrulation with mouth forming second	18	10	4.07	0.00246
GO:0110110	positive regulation of animal organ morphogenesis	18	10	4.07	0.00246
GO:0033605	positive regulation of catecholamine secretion	18	10	4.07	0.00246
GO:1900454	positive regulation of long-term synaptic depression	18	10	4.07	0.00246
GO:1900273	positive regulation of long-term synaptic potentiation	18	10	4.07	0.00246
GO:0002252	immune effector process	191	79	43.22	0.0025
GO:0098609	cell-cell adhesion	242	117	54.76	0.00257
GO:0051094	positive regulation of developmental process	472	203	106.8	0.00257
GO:0035108	limb morphogenesis	17	12	3.85	0.0026
GO:0003401	axis elongation	10	9	2.26	0.0026
GO:0046685	response to arsenic-containing substance	58	23	13.12	0.00263
GO:1901701	cellular response to oxygen-containing compound	581	216	131.47	0.00265
GO:0007610	behavior	541	242	122.42	0.00266
GO:0060284	regulation of cell development	154	70	34.85	0.00272
GO:0000165	MAPK cascade	155	69	35.07	0.00272
GO:0090288	negative regulation of cellular response to growth factor stimulus	27	16	6.11	0.00276
GO:0014910	regulation of smooth muscle cell migration	28	16	6.34	0.00276
GO:0042594	response to starvation	136	49	30.77	0.00277
GO:0060080	inhibitory postsynaptic potential	21	11	4.75	0.00279
GO:0008285	negative regulation of cell population proliferation	138	65	31.23	0.00279
GO:0050953	sensory perception of light stimulus	46	26	10.41	0.00282
GO:0048521	negative regulation of behavior	12	10	2.72	0.00286
GO:0009954	proximal/distal pattern formation	6	5	1.36	0.00288
GO:2001113	negative regulation of cellular response to hepatocyte growth factor stimulus	6	5	1.36	0.00288
GO:0060602	branch elongation of an epithelium	6	5	1.36	0.00288
GO:0000052	citrulline metabolic process	6	5	1.36	0.00288
GO:1902083	negative regulation of peptidyl-cysteine S-nitrosylation	6	5	1.36	0.00288
GO:0030241	skeletal muscle myosin thick filament assembly	6	5	1.36	0.00288
GO:0072243	metanephric nephron epithelium development	6	5	1.36	0.00288
GO:1903999	negative regulation of eating behavior	6	5	1.36	0.00288
GO:0032289	central nervous system myelin formation	6	5	1.36	0.00288
GO:0035995	detection of muscle stretch	6	5	1.36	0.00288
GO:0043114	regulation of vascular permeability	6	5	1.36	0.00288
GO:1902203	negative regulation of hepatocyte growth factor receptor signaling pathway	6	5	1.36	0.00288
GO:2000479	regulation of cAMP-dependent protein kinase activity	6	5	1.36	0.00288
GO:0036032	neural crest cell delamination	6	5	1.36	0.00288
GO:1902617	response to fluoride	6	5	1.36	0.00288
GO:1901382	regulation of chorionic trophoblast cell proliferation	6	5	1.36	0.00288
GO:0071245	cellular response to carbon monoxide	6	5	1.36	0.00288
GO:0050912	detection of chemical stimulus involved in sensory perception of taste	6	5	1.36	0.00288
GO:0060453	regulation of gastric acid secretion	6	5	1.36	0.00288
GO:0051481	negative regulation of cytosolic calcium ion concentration	6	5	1.36	0.00288
GO:0030326	embryonic limb morphogenesis	13	8	2.94	0.00289
GO:1903997	positive regulation of non-membrane spanning protein tyrosine kinase activity	13	8	2.94	0.00289
GO:0090328	regulation of olfactory learning	13	8	2.94	0.00289
GO:0032941	secretion by tissue	13	8	2.94	0.00289
GO:0051402	neuron apoptotic process	91	45	20.59	0.0029
GO:1901216	positive regulation of neuron death	62	36	14.03	0.00291
GO:0002695	negative regulation of leukocyte activation	39	22	8.82	0.00293
GO:0046777	protein autophosphorylation	48	23	10.86	0.00295
GO:0008361	regulation of cell size	78	34	17.65	0.00296
GO:0050867	positive regulation of cell activation	69	33	15.61	0.00298
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	24	12	5.43	0.00299
GO:2000249	regulation of actin cytoskeleton reorganization	24	12	5.43	0.00299
GO:0050919	negative chemotaxis	24	12	5.43	0.00299
GO:0032024	positive regulation of insulin secretion	62	30	14.03	0.003
GO:0050770	regulation of axonogenesis	36	16	8.15	0.003
GO:0051348	negative regulation of transferase activity	66	29	14.93	0.003
GO:0071375	cellular response to peptide hormone stimulus	165	66	37.34	0.00302
GO:0140253	cell-cell fusion	38	20	8.6	0.00304
GO:0030317	flagellated sperm motility	52	21	11.77	0.00306
GO:0007498	mesoderm development	52	21	11.77	0.00306
GO:0042743	hydrogen peroxide metabolic process	33	15	7.47	0.00308
GO:0034446	substrate adhesion-dependent cell spreading	33	15	7.47	0.00308
GO:0086003	cardiac muscle cell contraction	27	13	6.11	0.00309
GO:0043312	neutrophil degranulation	30	14	6.79	0.00311
GO:0002224	toll-like receptor signaling pathway	30	14	6.79	0.00311
GO:0010717	regulation of epithelial to mesenchymal transition	30	14	6.79	0.00311
GO:0072359	circulatory system development	270	109	61.1	0.00322
