GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0010634	positive regulation of epithelial cell migration	102	68	35.55	0.00012
GO:0048468	cell development	725	413	252.67	0.00013
GO:0051302	regulation of cell division	52	34	18.12	0.00013
GO:0007032	endosome organization	21	16	7.32	0.00013
GO:0045663	positive regulation of myoblast differentiation	14	12	4.88	0.00013
GO:0008015	blood circulation	190	115	66.22	0.00014
GO:0030336	negative regulation of cell migration	60	40	20.91	0.00014
GO:0071353	cellular response to interleukin-4	49	30	17.08	0.00014
GO:0001667	ameboidal-type cell migration	209	144	72.84	0.00014
GO:0007274	neuromuscular synaptic transmission	47	29	16.38	0.00015
GO:0010595	positive regulation of endothelial cell migration	47	29	16.38	0.00015
GO:0006909	phagocytosis	136	79	47.4	0.00015
GO:0006468	protein phosphorylation	498	274	173.56	0.00015
GO:0016236	macroautophagy	192	111	66.91	0.00016
GO:1990830	cellular response to leukemia inhibitory factor	112	58	39.03	0.00016
GO:2000114	regulation of establishment of cell polarity	30	23	10.46	0.00017
GO:0071456	cellular response to hypoxia	89	48	31.02	0.00017
GO:1900242	regulation of synaptic vesicle endocytosis	25	18	8.71	0.00017
GO:0032496	response to lipopolysaccharide	43	27	14.99	0.00017
GO:0050807	regulation of synapse organization	99	71	34.5	0.00017
GO:0034613	cellular protein localization	1057	526	368.38	0.00017
GO:0010469	regulation of signaling receptor activity	58	34	20.21	0.00018
GO:0032270	positive regulation of cellular protein metabolic process	433	242	150.91	0.00018
GO:0090557	establishment of endothelial intestinal barrier	29	20	10.11	0.00019
GO:0051965	positive regulation of synapse assembly	29	20	10.11	0.00019
GO:0008582	regulation of synaptic assembly at neuromuscular junction	36	26	12.55	0.00019
GO:0050714	positive regulation of protein secretion	116	73	40.43	0.00019
GO:0051248	negative regulation of protein metabolic process	491	256	171.12	0.00019
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	35	23	12.2	0.00019
GO:0030866	cortical actin cytoskeleton organization	26	21	9.06	0.00019
GO:0021987	cerebral cortex development	31	21	10.8	0.00019
GO:0043966	histone H3 acetylation	31	21	10.8	0.00019
GO:0030644	cellular chloride ion homeostasis	16	13	5.58	0.00019
GO:1903077	negative regulation of protein localization to plasma membrane	11	10	3.83	2e-04
GO:0006882	cellular zinc ion homeostasis	11	10	3.83	2e-04
GO:0015694	mercury ion transport	11	10	3.83	2e-04
GO:0002888	positive regulation of myeloid leukocyte mediated immunity	11	10	3.83	2e-04
GO:0080135	regulation of cellular response to stress	221	113	77.02	2e-04
GO:0050877	nervous system process	342	189	119.19	0.00021
GO:0032787	monocarboxylic acid metabolic process	288	163	100.37	0.00021
GO:0048609	multicellular organismal reproductive process	353	192	123.02	0.00021
GO:0051384	response to glucocorticoid	77	46	26.84	0.00021
GO:0048483	autonomic nervous system development	8	8	2.79	0.00022
GO:0034332	adherens junction organization	60	38	20.91	0.00022
GO:0048646	anatomical structure formation involved in morphogenesis	399	223	139.06	0.00022
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	219	133	76.32	0.00023
GO:1905475	regulation of protein localization to membrane	90	60	31.37	0.00024
GO:0070613	regulation of protein processing	40	28	13.94	0.00024
GO:0030100	regulation of endocytosis	170	110	59.25	0.00024
GO:0007595	lactation	18	14	6.27	0.00025
GO:0040011	locomotion	899	482	313.31	0.00025
GO:0090287	regulation of cellular response to growth factor stimulus	107	70	37.29	0.00025
GO:0051338	regulation of transferase activity	230	140	80.16	0.00026
GO:0002683	negative regulation of immune system process	115	71	40.08	0.00026
GO:0046777	protein autophosphorylation	48	29	16.73	0.00026
GO:0043410	positive regulation of MAPK cascade	84	50	29.28	0.00026
GO:0045807	positive regulation of endocytosis	106	67	36.94	0.00027
GO:0048639	positive regulation of developmental growth	118	68	41.12	0.00028
GO:0007568	aging	129	75	44.96	0.00028
GO:0006835	dicarboxylic acid transport	59	34	20.56	0.00028
GO:2000243	positive regulation of reproductive process	137	83	47.75	0.00028
GO:0007610	behavior	541	287	188.55	0.00029
GO:0009267	cellular response to starvation	99	56	34.5	0.00029
GO:0007405	neuroblast proliferation	20	15	6.97	0.00029
GO:0010888	negative regulation of lipid storage	20	15	6.97	0.00029
GO:0007615	anesthesia-resistant memory	20	15	6.97	0.00029
GO:0009306	protein secretion	170	110	59.25	3e-04
GO:0006954	inflammatory response	167	91	58.2	3e-04
GO:0050920	regulation of chemotaxis	91	62	31.71	3e-04
GO:0010976	positive regulation of neuron projection development	32	24	11.15	0.00032
GO:0048168	regulation of neuronal synaptic plasticity	55	38	19.17	0.00032
GO:0022409	positive regulation of cell-cell adhesion	55	36	19.17	0.00032
GO:0035023	regulation of Rho protein signal transduction	22	16	7.67	0.00033
GO:0014911	positive regulation of smooth muscle cell migration	13	11	4.53	0.00033
GO:0075522	IRES-dependent viral translational initiation	13	11	4.53	0.00033
GO:0015911	long-chain fatty acid import across plasma membrane	13	11	4.53	0.00033
GO:0016082	synaptic vesicle priming	13	11	4.53	0.00033
GO:0045765	regulation of angiogenesis	75	41	26.14	0.00033
GO:2001234	negative regulation of apoptotic signaling pathway	55	32	19.17	0.00033
GO:0030902	hindbrain development	57	39	19.87	0.00034
GO:0032418	lysosome localization	38	24	13.24	0.00034
GO:0045475	locomotor rhythm	38	24	13.24	0.00034
GO:0006355	regulation of transcription, DNA-templated	576	289	200.74	0.00034
GO:0050778	positive regulation of immune response	151	83	52.63	0.00034
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	24	17	8.36	0.00035
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	24	17	8.36	0.00035
GO:2000249	regulation of actin cytoskeleton reorganization	24	17	8.36	0.00035
GO:0051341	regulation of oxidoreductase activity	41	31	14.29	0.00036
GO:1902652	secondary alcohol metabolic process	78	50	27.18	0.00036
GO:0070633	transepithelial transport	66	41	23	0.00036
GO:0045597	positive regulation of cell differentiation	233	150	81.2	0.00036
GO:0032801	receptor catabolic process	34	22	11.85	0.00036
GO:0048489	synaptic vesicle transport	32	21	11.15	0.00037
GO:0050766	positive regulation of phagocytosis	30	20	10.46	0.00038
GO:1990090	cellular response to nerve growth factor stimulus	30	20	10.46	0.00038
GO:0040040	thermosensory behavior	51	30	17.77	0.00039
GO:0046686	response to cadmium ion	62	35	21.61	4e-04
GO:1903829	positive regulation of cellular protein localization	108	67	37.64	0.00041
GO:0010628	positive regulation of gene expression	253	135	88.17	0.00041
GO:0019221	cytokine-mediated signaling pathway	78	42	27.18	0.00043
GO:0050804	modulation of chemical synaptic transmission	296	167	103.16	0.00045
GO:0016601	Rac protein signal transduction	15	12	5.23	0.00045
GO:0071362	cellular response to ether	15	12	5.23	0.00045
GO:0009860	pollen tube growth	15	12	5.23	0.00045
GO:0002275	myeloid cell activation involved in immune response	47	28	16.38	0.00045
GO:0014823	response to activity	63	40	21.96	0.00047
GO:0055088	lipid homeostasis	103	64	35.9	0.00049
GO:0030004	cellular monovalent inorganic cation homeostasis	68	41	23.7	0.00051
GO:1901701	cellular response to oxygen-containing compound	581	313	202.49	0.00051
GO:0060271	cilium assembly	123	61	42.87	0.00051
GO:0051899	membrane depolarization	54	35	18.82	0.00051
GO:0061001	regulation of dendritic spine morphogenesis	20	17	6.97	0.00051
GO:0003179	heart valve morphogenesis	10	9	3.49	0.00052
GO:0070327	thyroid hormone transport	10	9	3.49	0.00052
GO:0032796	uropod organization	10	9	3.49	0.00052
GO:0048790	maintenance of presynaptic active zone structure	10	9	3.49	0.00052
GO:1901086	benzylpenicillin metabolic process	10	9	3.49	0.00052
GO:0050901	leukocyte tethering or rolling	10	9	3.49	0.00052
GO:0071716	leukotriene transport	10	9	3.49	0.00052
GO:0044272	sulfur compound biosynthetic process	135	83	47.05	0.00052
GO:0034605	cellular response to heat	43	26	14.99	0.00052
GO:0032922	circadian regulation of gene expression	43	26	14.99	0.00052
GO:0001818	negative regulation of cytokine production	65	36	22.65	0.00054
GO:0010906	regulation of glucose metabolic process	65	36	22.65	0.00054
GO:0009395	phospholipid catabolic process	24	19	8.36	0.00055
GO:0001942	hair follicle development	17	13	5.92	0.00056
GO:0042908	xenobiotic transport	17	13	5.92	0.00056
GO:0035108	limb morphogenesis	17	13	5.92	0.00056
GO:0007422	peripheral nervous system development	17	13	5.92	0.00056
GO:0006099	tricarboxylic acid cycle	17	13	5.92	0.00056
GO:0046488	phosphatidylinositol metabolic process	41	25	14.29	0.00056
GO:0051346	negative regulation of hydrolase activity	86	52	29.97	0.00057
GO:0070887	cellular response to chemical stimulus	1399	753	487.57	0.00058
GO:0007015	actin filament organization	119	78	41.47	0.00058
GO:0016241	regulation of macroautophagy	72	39	25.09	0.00059
GO:0006464	cellular protein modification process	1187	620	413.68	6e-04
GO:0006874	cellular calcium ion homeostasis	139	74	48.44	6e-04
GO:0060964	regulation of gene silencing by miRNA	52	30	18.12	0.00062
GO:0010591	regulation of lamellipodium assembly	19	16	6.62	0.00062
GO:0046633	alpha-beta T cell proliferation	7	7	2.44	0.00062
GO:0045780	positive regulation of bone resorption	7	7	2.44	0.00062
GO:0031589	cell-substrate adhesion	136	88	47.4	0.00063
GO:0030501	positive regulation of bone mineralization	19	14	6.62	0.00064
GO:0035264	multicellular organism growth	93	48	32.41	0.00064
GO:0032868	response to insulin	133	78	46.35	0.00064
GO:0051603	proteolysis involved in cellular protein catabolic process	249	132	86.78	0.00065
GO:1901216	positive regulation of neuron death	62	43	21.61	0.00066
GO:0000910	cytokinesis	127	81	44.26	0.00067
GO:0006814	sodium ion transport	71	43	24.74	0.00067
GO:0042110	T cell activation	105	70	36.59	0.00067
GO:0016125	sterol metabolic process	64	40	22.3	0.00067
GO:0032507	maintenance of protein location in cell	50	29	17.43	0.00067
GO:0015718	monocarboxylic acid transport	53	34	18.47	0.00067
GO:0071248	cellular response to metal ion	107	65	37.29	0.00068
GO:0045332	phospholipid translocation	26	20	9.06	0.00068
GO:0010613	positive regulation of cardiac muscle hypertrophy	33	21	11.5	0.00069
GO:0006517	protein deglycosylation	21	15	7.32	0.00069
GO:0002064	epithelial cell development	142	87	49.49	7e-04
GO:0048524	positive regulation of viral process	41	28	14.29	7e-04
GO:0019722	calcium-mediated signaling	34	25	11.85	0.00071
GO:0051091	positive regulation of DNA-binding transcription factor activity	31	20	10.8	0.00071
GO:0045669	positive regulation of osteoblast differentiation	31	20	10.8	0.00071
GO:0009615	response to virus	55	34	19.17	0.00072
GO:0007215	glutamate receptor signaling pathway	23	16	8.02	0.00072
GO:0070830	bicellular tight junction assembly	29	19	10.11	0.00073
GO:0035994	response to muscle stretch	29	19	10.11	0.00073
GO:1901215	negative regulation of neuron death	29	19	10.11	0.00073
GO:0008284	positive regulation of cell population proliferation	165	105	57.5	0.00074
GO:0032870	cellular response to hormone stimulus	309	169	107.69	0.00074
GO:1901615	organic hydroxy compound metabolic process	377	208	131.39	0.00074
GO:1900271	regulation of long-term synaptic potentiation	25	17	8.71	0.00074
GO:0043405	regulation of MAP kinase activity	25	17	8.71	0.00074
GO:0045176	apical protein localization	25	17	8.71	0.00074
GO:0048701	embryonic cranial skeleton morphogenesis	25	17	8.71	0.00074
GO:0090288	negative regulation of cellular response to growth factor stimulus	27	18	9.41	0.00074
GO:1901655	cellular response to ketone	86	53	29.97	0.00075
GO:0051239	regulation of multicellular organismal process	1150	612	400.79	0.00076
GO:1901617	organic hydroxy compound biosynthetic process	216	111	75.28	0.00079
GO:0050658	RNA transport	46	27	16.03	0.00079
GO:0062014	negative regulation of small molecule metabolic process	66	36	23	0.00079
GO:1901361	organic cyclic compound catabolic process	293	149	102.11	8e-04
GO:0022406	membrane docking	24	20	8.36	8e-04
GO:0051865	protein autoubiquitination	12	10	4.18	0.00081
GO:0038183	bile acid signaling pathway	12	10	4.18	0.00081
GO:0006904	vesicle docking involved in exocytosis	12	10	4.18	0.00081
GO:1900121	negative regulation of receptor binding	12	10	4.18	0.00081
GO:0060049	regulation of protein glycosylation	12	10	4.18	0.00081
GO:0097009	energy homeostasis	12	10	4.18	0.00081
GO:0051496	positive regulation of stress fiber assembly	12	10	4.18	0.00081
GO:0044249	cellular biosynthetic process	2019	950	703.65	0.00082
GO:0097305	response to alcohol	245	122	85.39	0.00083
GO:0045732	positive regulation of protein catabolic process	90	54	31.37	0.00083
GO:0051254	positive regulation of RNA metabolic process	249	134	86.78	0.00084
GO:0033559	unsaturated fatty acid metabolic process	44	26	15.33	0.00086
GO:0043299	leukocyte degranulation	44	26	15.33	0.00086
GO:0044087	regulation of cellular component biogenesis	483	280	168.33	0.00091
GO:0044550	secondary metabolite biosynthetic process	108	58	37.64	0.00091
GO:0050870	positive regulation of T cell activation	42	25	14.64	0.00093
GO:1902930	regulation of alcohol biosynthetic process	53	30	18.47	0.00095
GO:0031400	negative regulation of protein modification process	200	117	69.7	0.00096
GO:0007338	single fertilization	85	44	29.62	0.00097
GO:0050795	regulation of behavior	160	80	55.76	0.001
GO:0070373	negative regulation of ERK1 and ERK2 cascade	40	24	13.94	0.001
GO:0030148	sphingolipid biosynthetic process	40	24	13.94	0.001
GO:0033365	protein localization to organelle	398	205	138.71	0.001
GO:0007417	central nervous system development	260	149	90.61	0.00103
GO:0048193	Golgi vesicle transport	142	88	49.49	0.00104
GO:0009887	animal organ morphogenesis	358	184	124.77	0.00106
GO:0006833	water transport	14	11	4.88	0.00106
GO:0032088	negative regulation of NF-kappaB transcription factor activity	14	11	4.88	0.00106
GO:0035635	entry of bacterium into host cell	14	11	4.88	0.00106
GO:0006103	2-oxoglutarate metabolic process	14	11	4.88	0.00106
GO:0051591	response to cAMP	76	40	26.49	0.00107
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	76	40	26.49	0.00107
GO:0031644	regulation of nervous system process	83	43	28.93	0.00108
GO:0019439	aromatic compound catabolic process	292	148	101.77	0.00108
GO:0044255	cellular lipid metabolic process	474	266	165.19	0.00109
GO:0045860	positive regulation of protein kinase activity	83	51	28.93	0.00109
GO:0048813	dendrite morphogenesis	69	45	24.05	0.00109
GO:0044092	negative regulation of molecular function	306	172	106.64	0.00111
GO:0002684	positive regulation of immune system process	277	161	96.54	0.00113
GO:0031098	stress-activated protein kinase signaling cascade	36	22	12.55	0.00114
GO:0050921	positive regulation of chemotaxis	61	39	21.26	0.00118
GO:0016477	cell migration	439	277	153	0.00119
GO:0033993	response to lipid	465	248	162.06	0.0012
GO:0110020	regulation of actomyosin structure organization	36	29	12.55	0.00121
GO:1903580	positive regulation of ATP metabolic process	24	19	8.36	0.00123
GO:0010675	regulation of cellular carbohydrate metabolic process	97	56	33.81	0.00123
GO:1903608	protein localization to cytoplasmic stress granule	16	12	5.58	0.00124
GO:0070528	protein kinase C signaling	16	12	5.58	0.00124
GO:0009154	purine ribonucleotide catabolic process	16	12	5.58	0.00124
GO:0009187	cyclic nucleotide metabolic process	16	12	5.58	0.00124
GO:0010560	positive regulation of glycoprotein biosynthetic process	16	12	5.58	0.00124
GO:0048146	positive regulation of fibroblast proliferation	47	27	16.38	0.00125
GO:0071363	cellular response to growth factor stimulus	227	144	79.11	0.00125
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	42	28	14.64	0.00126
GO:0003008	system process	631	348	219.91	0.00127
GO:0043277	apoptotic cell clearance	32	20	11.15	0.00128
GO:0060079	excitatory postsynaptic potential	32	20	11.15	0.00128
GO:0050803	regulation of synapse structure or activity	125	88	43.56	0.00129
GO:0043393	regulation of protein binding	146	80	50.88	0.0013
GO:0071260	cellular response to mechanical stimulus	56	31	19.52	0.0013
GO:0062013	positive regulation of small molecule metabolic process	87	48	30.32	0.00131
GO:0048706	embryonic skeletal system development	34	25	11.85	0.00133
GO:0003205	cardiac chamber development	35	27	12.2	0.00134
GO:1903431	positive regulation of cell maturation	9	8	3.14	0.00135
GO:0003148	outflow tract septum morphogenesis	9	8	3.14	0.00135
GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	9	8	3.14	0.00135
GO:0035904	aorta development	9	8	3.14	0.00135
GO:0007223	Wnt signaling pathway, calcium modulating pathway	9	8	3.14	0.00135
GO:0010839	negative regulation of keratinocyte proliferation	9	8	3.14	0.00135
GO:0014015	positive regulation of gliogenesis	9	8	3.14	0.00135
GO:0060441	epithelial tube branching involved in lung morphogenesis	9	8	3.14	0.00135
GO:0033068	macrolide biosynthetic process	9	8	3.14	0.00135
GO:0044182	filamentous growth of a population of unicellular organisms	30	19	10.46	0.00135
GO:0046324	regulation of glucose import	30	19	10.46	0.00135
GO:2000300	regulation of synaptic vesicle exocytosis	45	26	15.68	0.00136
GO:0014850	response to muscle activity	18	13	6.27	0.00136
GO:2001259	positive regulation of cation channel activity	18	13	6.27	0.00136
GO:0061058	regulation of peptidoglycan recognition protein signaling pathway	18	13	6.27	0.00136
GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	18	13	6.27	0.00136
GO:0000266	mitochondrial fission	18	13	6.27	0.00136
GO:0071472	cellular response to salt stress	18	13	6.27	0.00136
GO:0008361	regulation of cell size	78	54	27.18	0.00136
GO:0086001	cardiac muscle cell action potential	36	25	12.55	0.00139
GO:0043254	regulation of protein-containing complex assembly	166	98	57.85	0.00139
GO:0051056	regulation of small GTPase mediated signal transduction	90	57	31.37	0.0014
GO:0003002	regionalization	138	73	48.09	0.0014
GO:1903037	regulation of leukocyte cell-cell adhesion	68	42	23.7	0.0014
GO:0008611	ether lipid biosynthetic process	28	18	9.76	0.0014
GO:0071346	cellular response to interferon-gamma	28	18	9.76	0.0014
GO:0016054	organic acid catabolic process	125	80	43.56	0.00142
GO:0031154	culmination involved in sorocarp development	44	29	15.33	0.00142
GO:0043484	regulation of RNA splicing	68	41	23.7	0.00143
GO:0019079	viral genome replication	54	30	18.82	0.00143
GO:0035332	positive regulation of hippo signaling	20	14	6.97	0.00144
GO:1900425	negative regulation of defense response to bacterium	20	14	6.97	0.00144
GO:0010763	positive regulation of fibroblast migration	20	14	6.97	0.00144
GO:0010712	regulation of collagen metabolic process	20	14	6.97	0.00144
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	20	14	6.97	0.00144
GO:0034110	regulation of homotypic cell-cell adhesion	20	14	6.97	0.00144
GO:0006884	cell volume homeostasis	26	17	9.06	0.00145
GO:0042538	hyperosmotic salinity response	26	17	9.06	0.00145
GO:1903202	negative regulation of oxidative stress-induced cell death	26	17	9.06	0.00145
GO:0035640	exploration behavior	26	17	9.06	0.00145
GO:2000008	regulation of protein localization to cell surface	26	17	9.06	0.00145
GO:0090023	positive regulation of neutrophil chemotaxis	26	17	9.06	0.00145
GO:0007616	long-term memory	26	17	9.06	0.00145
GO:0033059	cellular pigmentation	26	17	9.06	0.00145
GO:0055075	potassium ion homeostasis	22	15	7.67	0.00147
GO:1900452	regulation of long-term synaptic depression	22	15	7.67	0.00147
GO:0032527	protein exit from endoplasmic reticulum	22	15	7.67	0.00147
GO:0007549	dosage compensation	22	15	7.67	0.00147
GO:0019674	NAD metabolic process	24	16	8.36	0.00147
GO:0090278	negative regulation of peptide hormone secretion	24	16	8.36	0.00147
GO:0006110	regulation of glycolytic process	24	16	8.36	0.00147
GO:0009636	response to toxic substance	137	75	47.75	0.00147
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	160	83	55.76	0.00148
GO:0008542	visual learning	43	25	14.99	0.00148
GO:0090181	regulation of cholesterol metabolic process	43	25	14.99	0.00148
GO:0045913	positive regulation of carbohydrate metabolic process	43	25	14.99	0.00148
GO:0098662	inorganic cation transmembrane transport	212	127	73.88	0.0015
GO:0009653	anatomical structure morphogenesis	1096	577	381.97	0.00153
GO:1901137	carbohydrate derivative biosynthetic process	291	168	101.42	0.00154
GO:0035249	synaptic transmission, glutamatergic	61	33	21.26	0.00156
GO:0007173	epidermal growth factor receptor signaling pathway	61	38	21.26	0.00157
GO:0051602	response to electrical stimulus	41	24	14.29	0.00161
GO:0035148	tube formation	41	24	14.29	0.00161
GO:0061912	selective autophagy	82	42	28.58	0.00164
GO:0043065	positive regulation of apoptotic process	111	71	38.68	0.00164
GO:0009605	response to external stimulus	1114	614	388.24	0.00164
GO:0043687	post-translational protein modification	59	32	20.56	0.00172
GO:0010508	positive regulation of autophagy	50	28	17.43	0.00174
GO:0050772	positive regulation of axonogenesis	21	17	7.32	0.00177
